season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,training_rows_before_draft
2016,Leonte Carroo,86,1.021875,WR,7.655033588435369,349
2016,Chris Moore,107,3.31875,WR,2.7099135161564636,349
2016,Malcolm Mitchell,112,3.0031250000000003,WR,2.6540040851757367,349
2016,Ricardo Louis,114,3.1625,WR,3.4901668601190483,349
2016,Pharoh Cooper,117,1.5187500000000003,WR,4.075995846088434,349
2016,Demarcus Robinson,126,3.6562500000000004,WR,3.3357629676870766,349
2016,Tajae Sharpe,140,5.515625,WR,5.96751670493197,349
2016,Jordan Payton,154,0.040625,WR,1.6851788647959187,349
2016,Trevor Davis,163,0.7718750000000001,WR,1.4467491652494324,349
2016,Tyreek Hill,165,18.1,WR,3.0227326296768697,349
2016,Rashard Higgins,172,5.8375,WR,4.739437903911563,349
2016,Moritz Boehringer,180,0.0,WR,1.9194866046304881,349
2016,Jakeem Grant,186,3.7125,WR,1.751558422425789,349
2016,Kolby Listenbee,192,0.0,WR,1.2095842524092966,349
2016,Cody Core,199,2.3125,WR,1.1494153812358279,349
2016,Mike Thomas,206,0.65625,WR,3.0358216751700677,349
2016,Aaron Burbridge,213,0.49375,WR,1.972769149659864,349
2016,Devin Lucien,225,0.0,WR,1.2493416907596366,349
2016,Demarcus Ayers,229,0.5031249999999999,WR,2.0176805782312917,349
2016,Daniel Braverman,230,0.0,WR,2.079760286989797,349
2016,Devin Fuller,238,0.0,WR,0.7400099319727894,349
2016,Charone Peake,241,1.3156250000000003,WR,0.9146151275510208,349
2016,Kenny Lawler,243,0.0,WR,1.2727780463435376,349
2017,Corey Davis,5,9.334375,WR,10.78439401785715,380
2017,Mike Williams,7,10.671875,WR,8.352311130952375,380
2017,John Ross,9,5.621874999999999,WR,8.570378584183677,380
2017,Zay Jones,37,7.3687499999999995,WR,10.073560463435369,380
2017,Curtis Samuel,40,9.703125,WR,7.9506930782313,380
2017,JuJu Smith-Schuster,62,15.45625,WR,7.993713014455786,380
2017,Cooper Kupp,69,13.981250000000001,WR,5.268939770224817,380
2017,Taywan Taylor,72,4.28125,WR,6.800360401785712,380
2017,ArDarius Stewart,79,0.528125,WR,5.110344229604717,380
2017,Carlos Henderson,82,0.0,WR,5.786057884778915,380
2017,Chris Godwin,84,14.415625000000002,WR,6.451550984214197,380
2017,Kenny Golladay,96,14.221875,WR,9.123411836734705,380
2017,Chad Williams,98,1.575,WR,5.370401079748624,380
2017,Amara Darboh,106,0.471875,WR,5.903658210613788,380
2017,Dede Westbrook,110,10.568750000000001,WR,5.954935493197283,380
2017,Josh Reynolds,117,5.059375,WR,4.939213367346938,380
2017,Mack Hollins,118,2.096875,WR,2.80144292942177,380
2017,Josh Malone,128,0.646875,WR,3.814257961309524,380
2017,Ryan Switzer,133,2.6875,WR,3.355733511904761,380
2017,Jehu Chesson,139,0.159375,WR,2.373968146258505,380
2017,Chad Hansen,141,0.575,WR,3.850149383503399,380
2017,Shelton Gibson,166,0.278125,WR,3.8950665362811807,380
2017,Rodney Adams,170,0.0,WR,2.4697374312641704,380
2017,Isaiah McKenzie,172,3.6812500000000004,WR,3.62041778132086,380
2017,DeAngelo Yancey,175,0.0,WR,2.4921426424319733,380
2017,Trent Taylor,177,4.796875,WR,3.5507038350340108,380
2017,Robert Davis,209,0.115625,WR,3.601710973639454,380
2017,Stacy Coley,219,0.0,WR,1.053920238095238,380
2017,David Moore,226,5.01875,WR,1.3854119033446717,380
2017,Isaiah Ford,237,1.5156249999999998,WR,4.169799400510201,380
2017,Noah Brown,239,0.553125,WR,1.188756505102041,380
2017,Malachi Dupre,247,0.0,WR,1.2345933269557827,380
2018,D.J. Moore,24,13.8125,WR,7.86292549107143,412
2018,Calvin Ridley,26,15.259375000000002,WR,9.113459600340141,412
2018,Courtland Sutton,40,11.21,WR,8.057957878401364,412
2018,Dante Pettis,44,4.31375,WR,6.780864436649664,412
2018,Christian Kirk,47,9.83125,WR,8.629092198129255,412
2018,Anthony Miller,51,7.74125,WR,9.467906220238099,412
2018,James Washington,60,7.271875,WR,8.091710029761908,412
2018,DJ Chark,61,11.85625,WR,7.321935863095237,412
2018,Michael Gallup,81,12.0625,WR,11.296662023809523,412
2018,Tre'Quan Smith,91,6.36875,WR,5.818200725494746,412
2018,Keke Coutee,103,4.740625,WR,3.6518223894557837,412
2018,Antonio Callaway,105,4.6625000000000005,WR,3.1926905994897963,412
2018,DaeSean Hamilton,113,4.0625,WR,4.721140718537416,412
2018,Jaleel Scott,132,0.13125,WR,2.2656327295918377,412
2018,J'Mon Moore,133,0.109375,WR,2.8422493218537404,412
2018,Justin Watson,144,1.853125,WR,3.2493954648526118,412
2018,Daurice Fountain,159,0.134375,WR,2.314826145124717,412
2018,Jordan Lasley,162,0.0,WR,2.8858306547619037,412
2018,Marquez Valdes-Scantling,174,7.7593749999999995,WR,1.512985703656463,412
2018,Damion Ratley,175,2.04375,WR,1.458593492772109,412
2018,Deon Cain,185,0.66875,WR,1.3083966092687074,412
2018,Ray-Ray McCloud,187,1.35,WR,1.7639784438775505,412
2018,Dylan Cantrell,191,0.0,WR,1.4734629974489795,412
2018,Russell Gage,194,8.808125,WR,0.9633034034863945,412
2018,Tremon Smith,196,0.0,WR,1.288571036899607,412
2018,Equanimeous St.Brown,207,2.490625,WR,1.3951762733843527,412
2018,Cedrick Wilson,208,1.913125,WR,2.1670595025510213,412
2018,Braxton Berrios,210,3.5875,WR,1.8634852210884358,412
2018,Javon Wims,224,1.8624999999999998,WR,1.1574850014172342,412
2018,Marcell Ateman,228,1.5937500000000002,WR,1.1573196853741488,412
2018,Richie James,240,3.1999999999999997,WR,3.352103839285715,412
2018,Auden Tate,253,4.078125,WR,1.2764616156462578,412
2018,Austin Proehl,255,0.0,WR,1.212635884353742,412
2018,Trey Quinn,256,2.321875,WR,1.6698323426870763,412
2019,Marquise Brown,25,12.433455882352941,WR,5.983813645124712,446
2019,N'Keal Harry,32,3.5406250000000004,WR,11.17189295493197,446
2019,Deebo Samuel,36,15.878786764705882,WR,7.452970582482994,446
2019,A.J. Brown,51,14.51875,WR,8.720441220238094,446
2019,Mecole Hardman,56,8.209742647058825,WR,5.851763171768705,446
2019,JJ Arcega-Whiteside,57,1.4812500000000002,WR,6.992794115646257,446
2019,Parris Campbell,59,2.1376838235294118,WR,8.169496517857148,446
2019,Andy Isabella,62,2.81875,WR,9.668190459183668,446
2019,D.K. Metcalf,64,15.66341911764706,WR,6.107598779761904,446
2019,Diontae Johnson,66,15.064338235294116,WR,6.6827006228741475,446
2019,Jalen Hurd,67,0.0,WR,5.466124861111107,446
2019,Terry McLaurin,76,13.273161764705883,WR,4.243142202380954,446
2019,Miles Boykin,93,3.7624999999999993,WR,3.8354121917517,446
2019,Hakeem Butler,103,0.0,WR,2.86175059665533,446
2019,Gary Jennings Jr.,120,0.0,WR,3.5681748469387764,446
2019,Riley Ridley,126,0.65,WR,2.143891496598639,446
2019,Hunter Renfrow,149,11.792463235294116,WR,1.90144175170068,446
2019,Darius Slayton,171,9.71875,WR,2.916434387755102,446
2019,KeeSean Johnson,174,2.4468749999999995,WR,3.2126418027210875,446
2019,Travis Fulgham,184,3.621875,WR,1.3270332589285723,446
2019,Juwann Winfree,187,0.34705882352941175,WR,1.1707922682823133,446
2019,Marcus Green,203,0.0,WR,1.712846940901361,446
2019,Kelvin Harmon,206,2.0918750000000004,WR,2.0381101381802726,446
2019,Scott Miller,208,4.471875000000001,WR,2.0397498129251703,446
2019,John Ursua,236,0.065625,WR,2.72956230442177,446
2019,Terry Godwin,237,0.203125,WR,0.8360163966836743,446
2019,Dillon Mitchell,239,0.0,WR,2.045256279761906,446
2019,Olabisi Johnson,247,3.559375,WR,1.3339063964904148,446
2020,Henry Ruggs III,12,5.113419117647059,WR,9.144405501200488,474
2020,Jerry Jeudy,15,10.930882352941177,WR,10.098088753251302,474
2020,CeeDee Lamb,17,15.717647058823527,WR,10.947024875075032,474
2020,Jalen Reagor,21,5.022058823529411,WR,10.39508092311925,474
2020,Justin Jefferson,22,20.56058823529412,WR,13.380072947929168,474
2020,Brandon Aiyuk,25,12.465625000000001,WR,8.122553230792326,474
2020,Tee Higgins,33,12.941176470588237,WR,8.706981458833535,474
2020,Michael Pittman Jr.,34,13.385294117647058,WR,6.963048478391352,474
2020,Laviska Shenault Jr.,42,8.644669117647059,WR,8.71268912202381,474
2020,KJ Hamler,46,3.574448529411765,WR,8.419684651610645,474
2020,Chase Claypool,49,11.615625000000001,WR,6.973817760729291,474
2020,Van Jefferson,57,7.2676470588235285,WR,6.899807548519409,474
2020,Denzel Mims,59,2.7674632352941178,WR,8.02300322128852,474
2020,Lynn Bowden Jr.,80,1.674375,WR,7.436707784197012,474
2020,Bryan Edwards,81,4.343198529411764,WR,7.165596407563026,474
2020,Devin Duvernay,92,5.685294117647058,WR,5.856789740146061,474
2020,Gabriel Davis,128,9.32518382352941,WR,1.8823264885954378,474
2020,Antonio Gandy-Golden,142,0.109375,WR,4.935753749749905,474
2020,Joe Reed,151,0.278125,WR,2.842141640906362,474
2020,Tyler Johnson,161,3.3957720588235296,WR,3.2947349974989995,474
2020,Collin Johnson,165,2.4823529411764707,WR,2.1816444297719078,474
2020,Quintez Cephus,166,3.5435661764705877,WR,1.8057576250500191,474
2020,John Hightower,168,0.9,WR,2.7220482556355874,474
2020,Isaiah Coulter,171,0.0,WR,1.3500723189275712,474
2020,Darnell Mooney,173,11.214889705882353,WR,2.8905648316826746,474
2020,K.J. Osborn,176,9.238235294117647,WR,3.4695632520508215,474
2020,Donovan Peoples-Jones,187,8.141176470588235,WR,1.639657931172469,474
2020,Quez Watkins,200,5.897058823529411,WR,2.3619742936341197,474
2020,James Proche,201,1.423529411764706,WR,2.905350969387756,474
2020,Isaiah Hodgins,207,2.947058823529412,WR,2.7487134351240496,474
2020,Dezmon Patmon,212,0.42647058823529416,WR,1.5075214794667864,474
2020,Freddie Swain,214,3.822242647058823,WR,1.8647533515906372,474
2020,Jauan Jennings,217,4.847058823529412,WR,1.6005585585067352,474
2020,K.J. Hill,220,0.6233455882352942,WR,0.7926377150860348,474
2020,Tyrie Cleveland,252,0.5255514705882354,WR,1.1770890813825523,474
2021,Ja'Marr Chase,5,16.685882352941178,WR,11.514048380102041,509
2021,Jaylen Waddle,6,14.911764705882353,WR,10.071935559973994,509
2021,DeVonta Smith,10,14.241176470588236,WR,9.711026629401763,509
2021,Kadarius Toney,20,4.166470588235294,WR,9.325570912364949,509
2021,Rashod Bateman,27,5.294117647058823,WR,11.083509661864753,509
2021,Elijah Moore,34,7.949999999999999,WR,10.046180120048017,509
2021,Rondale Moore,49,6.355882352941176,WR,9.149542019807923,509
2021,D'Wayne Eskridge,56,1.238235294117647,WR,5.725844200805327,509
2021,Tutu Atwell,57,5.164705882352941,WR,9.0600847127601,509
2021,Terrace Marshall Jr.,59,3.4088235294117646,WR,8.005276582132845,509
2021,Josh Palmer,77,8.117647058823529,WR,5.535915859260366,509
2021,Dyami Brown,82,1.9929411764705884,WR,6.283305467603711,509
2021,Amari Rodgers,85,1.5500000000000003,WR,3.455834669617845,509
2021,Nico Collins,89,10.51470588235294,WR,3.5235561876417245,509
2021,Anthony Schwartz,91,1.5352941176470587,WR,4.082436908263308,509
2021,Dez Fitzpatrick,109,0.4676470588235294,WR,3.375460169567824,509
2021,Amon-Ra St. Brown,112,17.602941176470587,WR,5.352563763755506,509
2021,Jaelon Darden,129,0.4764705882352942,WR,5.345719302721091,509
2021,Tylan Wallace,131,0.4529411764705882,WR,5.510229963485394,509
2021,Jacob Harris,141,0.047058823529411764,WR,3.1551270388155257,509
2021,Ihmir Smith-Marsette,157,1.7970588235294118,WR,4.136828027460985,509
2021,Simi Fehoko,179,0.39117647058823535,WR,2.2601442088085233,509
2021,Cornell Powell,181,0.0,WR,2.8430583683473416,509
2021,Frank Darby,187,0.14411764705882352,WR,1.7228482445895024,509
2021,Marquez Stevenson,203,0.0,WR,1.8672227097088836,509
2021,Shi Smith,204,2.285294117647059,WR,1.6138943008453375,509
2021,Racey McMath,205,0.21176470588235294,WR,1.2383855782312925,509
2021,Jalen Camp,209,0.049999999999999996,WR,1.831780695278111,509
2021,Seth Williams,219,0.12941176470588237,WR,2.8989205249599843,509
2021,Dazz Newsome,221,0.1264705882352941,WR,1.8180239587084832,509
2021,Mike Strachan,229,0.4235294117647058,WR,2.068887956800145,509
2021,Tre Nixon,242,0.0,WR,1.2230172208883556,509
2021,Ben Skowronek,249,3.1941176470588237,WR,0.7495814713802191,509
2021,Kawaan Baker,255,0.0,WR,1.3945118978841535,509
2021,Dax Milne,258,0.9147058823529411,WR,2.252829161539614,509
2022,Drake London,8,13.511764705882355,WR,10.359437708833536,544
2022,Garrett Wilson,10,13.75294117647059,WR,11.118766133453386,544
2022,Chris Olave,11,12.632352941176471,WR,10.694960824829929,544
2022,Jameson Williams,12,8.602941176470589,WR,10.934230732793106,544
2022,Jahan Dotson,16,7.511764705882353,WR,9.802243619447786,544
2022,Treylon Burks,18,3.764705882352941,WR,12.371295022634047,544
2022,Christian Watson,34,7.923529411764706,WR,4.355079638480386,544
2022,Wan'Dale Robinson,43,9.291176470588235,WR,8.731584620098038,544
2022,John Metchie,44,2.5764705882352943,WR,8.834536714685875,544
2022,Tyquan Thornton,50,2.75,WR,8.11834575767807,544
2022,George Pickens,52,11.038235294117648,WR,6.290461941276506,544
2022,Alec Pierce,53,8.05,WR,6.238455403411365,544
2022,Skyy Moore,54,3.0323529411764705,WR,9.261234021358536,544
2022,Velus Jones,71,1.4441176470588235,WR,4.383117211759707,544
2022,Jalen Tolbert,88,6.258823529411766,WR,8.850298998057552,544
2022,David Bell,99,2.7676470588235293,WR,8.856432478741493,544
2022,Danny Gray,105,0.08529411764705883,WR,3.577904368747498,544
2022,Erik Ezukanma,125,0.10294117647058824,WR,2.6120497556522606,544
2022,Romeo Doubs,132,9.01470588235294,WR,3.5227662605042047,544
2022,Calvin Austin,138,5.102941176470588,WR,2.0801731487595054,544
2022,Khalil Shakir,148,8.694117647058823,WR,3.4691198158013212,544
2022,Montrell Washington,162,0.0,WR,0.9545384376667333,544
2022,Kyle Philips,163,1.4382352941176473,WR,2.216588221163465,544
2022,Jalen Nailor,191,4.055882352941176,WR,1.4684250290116059,544
2022,Michael Woods,202,0.6617647058823529,WR,1.3678042123099243,544
2022,Bo Melton,229,2.011764705882353,WR,1.3640004000350139,544
2022,Dareke Young,233,0.0,WR,1.638257570262952,544
2022,Samori Toure,258,0.0,WR,1.5398499803671464,544
2023,Jaxon Smith-Njigba,20,18.026470588235295,WR,9.058353419617843,572
2023,Quentin Johnston,21,10.173529411764708,WR,8.896019459783911,572
2023,Zay Flowers,22,13.31764705882353,WR,9.839565963635454,572
2023,Jordan Addison,23,12.758823529411766,WR,12.117726965286108,572
2023,Jonathan Mingo,39,3.441176470588236,WR,7.827985053271312,572
2023,Jayden Reed,50,12.182352941176472,WR,6.877318463135248,572
2023,Rashee Rice,55,10.66470588235294,WR,7.913562529511806,572
2023,Marvin Mims Jr.,63,6.602941176470589,WR,7.792127237269915,572
2023,Nathaniel Dell,69,8.970588235294116,WR,7.391597511129447,572
2023,Jalin Hyatt,73,2.191176470588235,WR,4.0752542624549815,572
2023,Cedric Tillman,74,4.129411764705882,WR,5.309841765664598,572
2023,Josh Downs,79,10.01764705882353,WR,9.000027548019204,572
2023,Michael Wilson,94,10.15,WR,3.2334131855242094,572
2023,Tre Tucker,100,8.558823529411764,WR,2.0132125232593037,572
2008,Dustin Keller,30,8.5375,TE,5.98507630608478,38
2008,John Carlson,38,9.315625,TE,5.052959427853886,38
2008,Fred Davis,48,6.421875,TE,5.358242129259623,38
2008,Martellus Bennett,61,4.103125,TE,5.182298282441756,38
2008,Brad Cottam,76,1.071875,TE,0.9305046373864232,38
2008,Craig Stevens,85,1.1593749999999998,TE,2.676875607666143,38
2008,Jermichael Finley,91,6.4906250000000005,TE,2.6305959574651516,38
2008,Martin Rucker,111,0.115625,TE,4.171089421035312,38
2008,Jacob Tamme,127,5.01875,TE,3.458908262194155,38
2008,Derek Fine,132,1.2750000000000001,TE,3.4908431657429877,38
2008,Gary Barnidge,141,1.13125,TE,3.3355695504099083,38
2008,Kellen Davis,158,1.35625,TE,2.5869512168684494,38
2008,Tom Santi,196,1.2218749999999998,TE,2.6869119167935223,38
2008,Matt Sherry,207,0.0,TE,3.465530090980445,38
2008,Keith Zinger,232,0.0,TE,0.48490998667007634,38
2008,Mike Merritt,239,0.0,TE,0.4296309690309693,38
2009,Brandon Pettigrew,20,11.184375,TE,7.021028739177493,54
2009,Richard Quinn,64,0.059375,TE,3.3411247507651036,54
2009,Jared Cook,89,6.5625,TE,3.1011160140058363,54
2009,Chase Coffman,98,0.1875,TE,3.0781661431227514,54
2009,Travis Beckum,100,1.7781249999999997,TE,3.157228278764889,54
2009,Shawn Nelson,121,1.2875,TE,3.2691518161302984,54
2009,Anthony Hill,122,0.153125,TE,2.3743220017978057,54
2009,Davon Drew,149,0.0,TE,3.2483417658135534,54
2009,James Casey,152,2.153125,TE,3.259821580413635,54
2009,Cornelius Ingram,153,0.0,TE,3.2623330197183753,54
2009,John Nalbone,161,0.0,TE,3.567372082669314,54
2009,Zach Miller,180,3.21875,TE,2.224903618504513,54
2009,Bear Pascoe,184,1.30625,TE,1.6956439754392436,54
2009,Brandon Myers,202,1.5968749999999998,TE,1.3335084834708941,54
2009,John Phillips,208,1.384375,TE,1.6321283952357177,54
2009,Jake O'Connell,237,0.571875,TE,0.7187435876226947,54
2009,David Johnson,241,1.115625,TE,1.468139937393955,54
2009,Cameron Morrah,248,1.06875,TE,2.268533301936161,54
2009,Dan Gronkowski,255,0.49375,TE,1.4944260498132826,54
2010,Jermaine Gresham,21,9.853125,TE,7.809349312681382,73
2010,Rob Gronkowski,42,16.528125000000003,TE,6.491019879654075,73
2010,Ed Dickson,70,5.6343749999999995,TE,3.547392701385916,73
2010,Tony Moeaki,93,6.403125,TE,2.5578030165271235,73
2010,Jimmy Graham,95,16.6,TE,2.7055925905146454,73
2010,Aaron Hernandez,113,11.140625,TE,1.885627391512259,73
2010,Dennis Pitta,114,8.3875,TE,2.6033407804249347,73
2010,Garrett Graham,118,2.365625,TE,2.3752531750689796,73
2010,Clay Harbor,125,2.7781249999999997,TE,3.1319231752771066,73
2010,Michael Hoomanawanui,132,1.921875,TE,0.8618257479326229,73
2010,Andrew Quarless,154,1.7312500000000002,TE,1.5301065917911458,73
2010,Brody Eldridge,162,0.7,TE,0.5015769748009925,73
2010,Fendi Onobun,170,0.109375,TE,0.5995268932654644,73
2010,Nate Byham,182,0.578125,TE,0.4760165270542951,73
2010,Anthony McCoy,185,2.8968750000000005,TE,1.173355568171907,73
2010,Mickey Shuler,214,0.2,TE,0.4503583539773721,73
2010,Jim Dray,233,0.38125000000000003,TE,1.1528073806847923,73
2010,Dedrick Epps,235,0.0,TE,1.0090420196668415,73
2010,Jameson Konz,245,0.0,TE,1.0388527000479688,73
2011,Kyle Rudolph,43,7.425000000000001,TE,7.383673193820077,92
2011,Lance Kendricks,47,6.303125,TE,7.159579651955195,92
2011,Rob Housler,69,5.534374999999999,TE,5.604688445815097,92
2011,Jordan Cameron,102,8.196875,TE,4.518862486506553,92
2011,Luke Stocker,104,1.8656249999999999,TE,4.09680655693513,92
2011,Julius Thomas,129,6.790625000000001,TE,4.0270051214212375,92
2011,D.J. Williams,141,0.5,TE,2.515045755514326,92
2011,Lee Smith,159,0.940625,TE,1.7574944853955574,92
2011,Charles Clay,174,7.6781250000000005,TE,2.5623110035202887,92
2011,Richard Gordon,181,0.31875000000000003,TE,0.5677029591539415,92
2011,Virgil Green,204,0.775,TE,1.445636664481352,92
2011,Ryan Taylor,218,0.5125,TE,0.28437916619095205,92
2011,Daniel Hardy,238,0.0,TE,1.4021229594314426,92
2012,Coby Fleener,34,9.912500000000001,TE,7.789751777161333,105
2012,Dwayne Allen,64,7.253124999999999,TE,4.294950493544155,105
2012,Michael Egnew,78,0.434375,TE,5.415197336928944,105
2012,Ladarius Green,110,3.5687499999999996,TE,4.87052111724585,105
2012,Evan Rodriguez,111,0.19062500000000002,TE,5.468236599694946,105
2012,Orson Charles,116,0.621875,TE,3.647197537799502,105
2012,Adrien Robinson,127,0.5,TE,2.1634670906424933,105
2012,Taylor Thompson,145,0.653125,TE,2.9469622514737246,105
2012,James Hanna,186,1.1218750000000002,TE,1.9200943341678172,105
2012,Drake Dunsmore,233,0.0,TE,1.3757645019861084,105
2012,David Paulson,240,0.821875,TE,0.9413837418434728,105
2012,Brad Smelley,247,0.040625,TE,0.5442877827034074,105
2013,Tyler Eifert,21,8.968749999999998,TE,8.894850613503559,117
2013,Zach Ertz,35,9.828125,TE,8.61194729814828,117
2013,Gavin Escobar,47,2.434375,TE,7.993924601123083,117
2013,Vance McDonald,55,3.1406250000000004,TE,6.823413247437088,117
2013,Travis Kelce,63,11.459375,TE,4.769023162858964,117
2013,Jordan Reed,85,11.215625000000001,TE,2.9880675787307958,117
2013,Dion Sims,106,3.0968750000000003,TE,3.618552654706405,117
2013,Levine Toilolo,133,2.915625,TE,2.6820321250376615,117
2013,Luke Willson,158,4.04375,TE,1.6263810330542467,117
2013,Nick Kasa,172,0.246875,TE,1.6305592349317342,117
2013,Mychal Rivera,184,7.378125,TE,1.5426535162060169,117
2013,Ryan Griffin,201,3.328125,TE,0.9866772190111475,117
2013,Michael Williams,211,0.175,TE,0.4507885430442573,117
2013,D.C. Jefferson,219,0.0,TE,0.46828470445229375,117
2013,Chris Gragg,222,1.4,TE,0.9784866581830869,117
2013,Justice Cunningham,254,0.04375,TE,0.5052699750646182,117
2014,Eric Ebron,10,8.590625,TE,9.032372939396911,133
2014,Austin Seferian-Jenkins,38,4.121875,TE,8.131098168607188,133
2014,Jace Amaro,49,2.91875,TE,7.788800100772243,133
2014,Troy Niklas,52,0.815625,TE,6.674216152379371,133
2014,C.J. Fiedorowicz,65,5.362500000000001,TE,5.4349244302919315,133
2014,Richard Rodgers,98,7.1625,TE,4.273617252757161,133
2014,Crockett Gillmore,99,3.946875,TE,3.7146898316465293,133
2014,Arthur Lynch,155,0.0,TE,1.7345594829178754,133
2014,Ted Bolser,217,0.0,TE,0.709806247710623,133
2014,Rob Blanchflower,230,0.0,TE,0.8157844102375803,133
2015,Devin Funchess,41,9.415625,TE,7.27303796849976,143
2015,Maxx Williams,55,2.90625,TE,5.900412267355662,143
2015,Clive Walford,68,5.1812499999999995,TE,5.874160475942709,143
2015,Tyler Kroft,85,4.821875,TE,4.228468405879834,143
2015,Jeff Heuerman,92,1.821875,TE,3.7044890914442705,143
2015,Blake Bell,117,1.440625,TE,3.732348319220462,143
2015,MyCole Pruitt,143,0.69375,TE,2.9526217361953533,143
2015,C.J. Uzomah,157,2.4875,TE,1.2457876416837141,143
2015,Jesse James,160,5.90625,TE,2.0077962395937408,143
2015,Nick Boyle,171,2.675,TE,2.7144987234095272,143
2015,James O'Shaughnessy,173,1.5500000000000003,TE,2.535566250976207,143
2015,Nick O'Leary,194,2.70625,TE,1.812784045032347,143
2015,Malcolm Johnson,195,0.409375,TE,1.557633295429769,143
2015,Randall Telfer,198,0.28125,TE,1.213277472636491,143
2015,A.J. Derby,202,2.66875,TE,0.9619044990029811,143
2015,Kennard Backman,213,0.0,TE,1.0571002106573988,143
2015,Ben Koyack,229,1.6218749999999997,TE,0.41587449014279415,143
2015,Geoff Swaim,246,0.54375,TE,0.36275367629889915,143
2015,Rory 'Busta' Anderson,254,0.0,TE,0.5286712431616003,143
2015,Gerald Christian,256,0.075,TE,0.7449373904716315,143
2016,Hunter Henry,35,8.021875,TE,7.458536571850772,163
2016,Austin Hooper,81,8.83125,TE,4.664165789775698,163
2016,Nick Vannett,94,3.2593750000000004,TE,3.4866114006033655,163
2016,Tyler Higbee,110,3.9281249999999996,TE,3.1592183586849676,163
2016,Seth Devalve,138,3.475,TE,1.9947252216186588,163
2016,Temarrick Hemingway,177,0.0,TE,3.4460966506509365,163
2016,Jerell Adams,184,1.6062499999999997,TE,2.1421327568760606,163
2016,David Morgan,188,1.065625,TE,1.8489116667360403,163
2016,Rico Gathers,217,0.234375,TE,0.7075864068074786,163
2016,Thomas Duarte,231,0.0,TE,0.8032912887212003,163
2016,Beau Sandland,252,0.0,TE,0.5660128961316464,163
2017,O.J. Howard,19,6.9281250000000005,TE,8.622158019440882,174
2017,Evan Engram,23,9.371875,TE,8.57978870396469,174
2017,David Njoku,29,7.456249999999999,TE,8.461724969326308,174
2017,Gerald Everett,44,5.512499999999999,TE,6.298385386706551,174
2017,Adam Shaheen,45,1.909375,TE,6.36029602198397,174
2017,Jonnu Smith,100,5.265625,TE,4.688558303189866,174
2017,Michael Roberts,127,1.425,TE,2.705890626402367,174
2017,Jake Butt,145,0.515625,TE,2.610009559007462,174
2017,George Kittle,146,15.037500000000001,TE,2.366691184995562,174
2017,Jordan Leggett,150,0.98125,TE,2.4591685253437046,174
2017,Jeremy Sprinkle,154,2.225,TE,1.8565375927935273,174
2017,Eric Saubert,174,0.434375,TE,2.190754136924001,174
2017,Bucky Hodges,201,0.0,TE,2.5348185929943083,174
2017,Mason Schreck,251,0.0,TE,0.42253144532055253,174
2018,Hayden Hurst,25,7.0625,TE,8.086908241946551,188
2018,Mike Gesicki,42,9.228124999999999,TE,7.3354143608078415,188
2018,Dallas Goedert,49,8.159375,TE,4.525547012095047,188
2018,Mark Andrews,86,11.790624999999999,TE,5.206727578592045,188
2018,Jordan Akins,98,5.421875,TE,4.510663912228647,188
2018,Ian Thomas,101,3.8062500000000004,TE,4.962926502039627,188
2018,Christopher Herndon IV,107,5.840624999999999,TE,3.115001134901805,188
2018,Will Dissly,120,4.21875,TE,2.585517093268835,188
2018,Durham Smythe,123,2.2593750000000004,TE,2.3711177531991825,188
2018,Dalton Schultz,137,5.315625,TE,2.3782815035956117,188
2018,Troy Fumagalli,156,1.18125,TE,2.0652256242765175,188
2018,Tyler Conklin,157,1.8187499999999999,TE,3.551001972060678,188
2018,Jaylen Samuels,165,6.059375000000001,TE,3.55141380093121,188
2018,Jordan Thomas,211,2.275,TE,0.9984264257270505,188
2018,Ryan Izzo,250,1.696875,TE,0.44220672156216806,188
2019,T.J. Hockenson,8,9.751654411764706,TE,7.733094506743255,203
2019,Noah Fant,20,9.342095588235296,TE,7.806176510374543,203
2019,Irv Smith Jr.,50,5.55,TE,5.629196079446349,203
2019,Drew Sample,52,3.027389705882353,TE,4.39828368111551,203
2019,Josh Oliver,69,0.5994485294117646,TE,5.2170534025795625,203
2019,Jace Sternberger,75,0.91875,TE,6.353655812010414,203
2019,Kahale Warring,86,0.203125,TE,4.753969318766552,203
2019,Dawson Knox,96,7.317095588235294,TE,4.443944465593931,203
2019,Trevon Wesco,121,0.4068014705882353,TE,2.36548357402518,203
2019,Foster Moreau,137,4.646323529411765,TE,3.3514940804483233,203
2019,Zach Gentry,141,1.09375,TE,1.7530977412270268,203
2019,Kaden Smith,176,3.28125,TE,2.440895810974739,203
2019,Isaac Nauta,224,0.14375,TE,0.6114048440448443,203
2019,Tommy Sweeney,228,1.1768382352941176,TE,0.3239122941641694,203
2019,Aliz̩ Mack,231,0.0,TE,0.2088180256449899,203
2019,Caleb Wilson,254,0.0,TE,0.5463932621644224,203
2020,Cole Kmet,43,7.897058823529411,TE,6.587450645616636,219
2020,Devin Asiasi,91,0.4454044117647059,TE,5.557424514823413,219
2020,Josiah Deguara,94,2.5264705882352945,TE,4.897675600529253,219
2020,Dalton Keene,101,0.14375,TE,4.995783207765916,219
2020,Adam Trautman,105,3.1764705882352935,TE,5.005090651129041,219
2020,Harrison Bryant,115,3.7636029411764707,TE,3.984746874321405,219
