position,target,family,feature_set,n_features_listed,model_spec,reference_n,matched_n,rmse,mae,max_abs,pearson,spearman,error
TE,hit3,cat,group__capital_core,254,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,group__capital_core,254,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top4,4,cat3_unweighted,58,58,0.324075087556055,0.1871662021230248,0.9416252746714844,0.3070571674887209,0.6202165623704763,
TE,hit3,cat,ranked_top4,4,cat4_unweighted,58,58,0.30943978387326665,0.17740981000480754,0.9098441147159128,0.3169722609154308,0.6252730013227108,
TE,hit3,cat,ranked_top4,4,cat3_balanced,58,58,0.3475708031067521,0.1994395562646185,0.9496327100533987,0.35397518182188276,0.6509274354794058,
TE,hit3,cat,ranked_top4,4,cat4_balanced,58,58,0.34510055658776767,0.19770900716761527,0.9452218035092217,0.37259313993274756,0.6767049124857731,
TE,hit3,cat,ranked_top4,4,cat3_scaled,58,58,0.3475708031067521,0.1994395562646185,0.9496327100533987,0.35397518182188276,0.6509274354794058,
TE,hit3,cat,ranked_top4,4,cat4_scaled,58,58,0.34510055658776767,0.19770900716761527,0.9452218035092217,0.37259313993274756,0.6767049124857731,
TE,hit3,cat,ranked_top4,4,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top4,4,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top4,10,cat3_unweighted,58,58,0.3231219604242515,0.18344699549513885,0.9576218377904883,0.30160409546951966,0.6098926451136608,
TE,hit3,cat,draftcap_plus_top4,10,cat4_unweighted,58,58,0.3238934822664156,0.18117465499533666,0.9505535083951632,0.28772711878066054,0.6094619951398075,
TE,hit3,cat,draftcap_plus_top4,10,cat3_balanced,58,58,0.33978816573552756,0.19747720679002806,0.9599464141911863,0.3223952468553329,0.5730413116367776,
TE,hit3,cat,draftcap_plus_top4,10,cat4_balanced,58,58,0.3413965107399728,0.1946804895760864,0.9566357070794804,0.3135792137405383,0.6146297948260483,
TE,hit3,cat,draftcap_plus_top4,10,cat3_scaled,58,58,0.33978816573552756,0.19747720679002806,0.9599464141911863,0.3223952468553329,0.5730413116367776,
TE,hit3,cat,draftcap_plus_top4,10,cat4_scaled,58,58,0.3413965107399728,0.1946804895760864,0.9566357070794804,0.3135792137405383,0.6146297948260483,
TE,hit3,cat,draftcap_plus_top4,10,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top4,10,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top8,8,cat3_unweighted,58,58,0.33572595732270294,0.193979642810197,0.9438844268232675,0.28745882071670437,0.5214863576240426,
TE,hit3,cat,ranked_top8,8,cat4_unweighted,58,58,0.33258657674127784,0.18910994275145504,0.9386494099147964,0.2866689522723104,0.5682426404995541,
TE,hit3,cat,ranked_top8,8,cat3_balanced,58,58,0.35132135815830723,0.20376385411355685,0.9596525773102785,0.2985353203667633,0.5550155341597712,
TE,hit3,cat,ranked_top8,8,cat4_balanced,58,58,0.34977652239885143,0.20353848302184505,0.9501401828791941,0.31349475293657614,0.591067089113784,
TE,hit3,cat,ranked_top8,8,cat3_scaled,58,58,0.35132135815830723,0.20376385411355685,0.9596525773102785,0.2985353203667633,0.5550155341597712,
TE,hit3,cat,ranked_top8,8,cat4_scaled,58,58,0.34977652239885143,0.20353848302184505,0.9501401828791941,0.31349475293657614,0.591067089113784,
TE,hit3,cat,ranked_top8,8,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top8,8,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top8,14,cat3_unweighted,58,58,0.31282582663149755,0.18236449967872165,0.9374547745958403,0.3130671427415,0.5693500261466057,
TE,hit3,cat,draftcap_plus_top8,14,cat4_unweighted,58,58,0.3077505000338555,0.17498744296370275,0.9320867465305814,0.29320427126631854,0.6001722599895414,
TE,hit3,cat,draftcap_plus_top8,14,cat3_balanced,58,58,0.32889755250505104,0.19306191534311073,0.9252830125859492,0.3119871344964523,0.556553569780676,
TE,hit3,cat,draftcap_plus_top8,14,cat4_balanced,58,58,0.3306946100932714,0.1909796080638546,0.9192408676285014,0.32179890521005705,0.613337844904488,
TE,hit3,cat,draftcap_plus_top8,14,cat3_scaled,58,58,0.32889755250505104,0.19306191534311073,0.9252830125859492,0.3119871344964523,0.556553569780676,
TE,hit3,cat,draftcap_plus_top8,14,cat4_scaled,58,58,0.3306946100932714,0.1909796080638546,0.9192408676285014,0.32179890521005705,0.613337844904488,
TE,hit3,cat,draftcap_plus_top8,14,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top8,14,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top12,12,cat3_unweighted,58,58,0.31458483468704673,0.18338519855497462,0.9532115861494586,0.32182981271561933,0.6024485527084807,
TE,hit3,cat,ranked_top12,12,cat4_unweighted,58,58,0.3151063006373738,0.1784227202228029,0.948577605409524,0.29197740252495036,0.5914362176628012,
TE,hit3,cat,ranked_top12,12,cat3_balanced,58,58,0.32351878558678604,0.18673274210565166,0.939210256991137,0.32641187627874807,0.6055246239502907,
TE,hit3,cat,ranked_top12,12,cat4_balanced,58,58,0.3230960386397117,0.18530620394083255,0.910739341292062,0.3338902885235531,0.6293949367867361,
TE,hit3,cat,ranked_top12,12,cat3_scaled,58,58,0.32351878558678604,0.18673274210565166,0.939210256991137,0.32641187627874807,0.6055246239502907,
TE,hit3,cat,ranked_top12,12,cat4_scaled,58,58,0.3230960386397117,0.18530620394083255,0.910739341292062,0.3338902885235531,0.6293949367867361,
TE,hit3,cat,ranked_top12,12,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top12,12,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top12,18,cat3_unweighted,58,58,0.32377138926401466,0.1892022727117522,0.9532475292857373,0.31957424407784835,0.5903903534405858,
TE,hit3,cat,draftcap_plus_top12,18,cat4_unweighted,58,58,0.31865343463651463,0.18342917201818462,0.9451485501422102,0.2906016066023184,0.6159217447476084,
TE,hit3,cat,draftcap_plus_top12,18,cat3_balanced,58,58,0.34125388514984134,0.19953922596494295,0.9467495278545531,0.29316713403419,0.5114583653757422,
TE,hit3,cat,draftcap_plus_top12,18,cat4_balanced,58,58,0.334405360803828,0.19276440453609622,0.9280415423304458,0.2922763267874715,0.5807314897413025,
TE,hit3,cat,draftcap_plus_top12,18,cat3_scaled,58,58,0.34125388514984134,0.19953922596494295,0.9467495278545531,0.29316713403419,0.5114583653757422,
TE,hit3,cat,draftcap_plus_top12,18,cat4_scaled,58,58,0.334405360803828,0.19276440453609622,0.9280415423304458,0.2922763267874715,0.5807314897413025,
TE,hit3,cat,draftcap_plus_top12,18,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top12,18,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top16,16,cat3_unweighted,58,58,0.31180773161754594,0.1771381027696623,0.9399523914638132,0.3053208501265543,0.612722630656126,
TE,hit3,cat,ranked_top16,16,cat4_unweighted,58,58,0.30661700778065365,0.17273856348779057,0.9310048886839536,0.29911687702588113,0.6035559383555323,
TE,hit3,cat,ranked_top16,16,cat3_balanced,58,58,0.3219207964830963,0.18392143516656628,0.9525422604703889,0.32131035977286315,0.5886062321203359,
TE,hit3,cat,ranked_top16,16,cat4_balanced,58,58,0.3292429462091925,0.18998538061739748,0.9081280223273717,0.33022176790305585,0.6014642099111017,
TE,hit3,cat,ranked_top16,16,cat3_scaled,58,58,0.3219207964830963,0.18392143516656628,0.9525422604703889,0.32131035977286315,0.5886062321203359,
TE,hit3,cat,ranked_top16,16,cat4_scaled,58,58,0.3292429462091925,0.18998538061739748,0.9081280223273717,0.33022176790305585,0.6014642099111017,
TE,hit3,cat,ranked_top16,16,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top16,16,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top16,22,cat3_unweighted,58,58,0.3193280338859221,0.18612455457584462,0.9585193601837246,0.31384863983714767,0.6198591159371252,
TE,hit3,cat,draftcap_plus_top16,22,cat4_unweighted,58,58,0.3146736620474482,0.1801574527288039,0.9306205811966298,0.2924297278276121,0.6116152450090745,
TE,hit3,cat,draftcap_plus_top16,22,cat3_balanced,58,58,0.3340154008773595,0.1969869600493888,0.9499948825439856,0.3018768209534836,0.5202559291273187,
TE,hit3,cat,draftcap_plus_top16,22,cat4_balanced,58,58,0.32940006748681855,0.1906804045280956,0.9235062529183774,0.3019722592154822,0.5918053462118182,
TE,hit3,cat,draftcap_plus_top16,22,cat3_scaled,58,58,0.3340154008773595,0.1969869600493888,0.9499948825439856,0.3018768209534836,0.5202559291273187,
TE,hit3,cat,draftcap_plus_top16,22,cat4_scaled,58,58,0.32940006748681855,0.1906804045280956,0.9235062529183774,0.3019722592154822,0.5918053462118182,
TE,hit3,cat,draftcap_plus_top16,22,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top16,22,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top24,24,cat3_unweighted,58,58,0.32577938758790603,0.19200201500874747,0.9568548973915508,0.275394771077087,0.5842997323818021,
TE,hit3,cat,ranked_top24,24,cat4_unweighted,58,58,0.32764059362662645,0.190138852283867,0.9385468386646023,0.2796780352608291,0.6251499584730383,
TE,hit3,cat,ranked_top24,24,cat3_balanced,58,58,0.3443056502294368,0.2007655665269921,0.9472124690147042,0.2732376154696392,0.5459718847088499,
TE,hit3,cat,ranked_top24,24,cat4_balanced,58,58,0.33468191408288755,0.19117852346629938,0.9245050840655021,0.28941316567684194,0.5946968531791197,
TE,hit3,cat,ranked_top24,24,cat3_scaled,58,58,0.3443056502294368,0.2007655665269921,0.9472124690147042,0.2732376154696392,0.5459718847088499,
TE,hit3,cat,ranked_top24,24,cat4_scaled,58,58,0.33468191408288755,0.19117852346629938,0.9245050840655021,0.28941316567684194,0.5946968531791197,
TE,hit3,cat,ranked_top24,24,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top24,24,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top24,30,cat3_unweighted,58,58,0.33208201628910705,0.19557493349215074,0.9594502536519656,0.2746903685890456,0.5960503245255161,
TE,hit3,cat,draftcap_plus_top24,30,cat4_unweighted,58,58,0.32071182228678596,0.18602182859562605,0.9283999727160678,0.28632302087774836,0.6145067519763758,
TE,hit3,cat,draftcap_plus_top24,30,cat3_balanced,58,58,0.34566987655799525,0.20049554916527673,0.9437422156573954,0.2764335127681289,0.49595496631702,
TE,hit3,cat,draftcap_plus_top24,30,cat4_balanced,58,58,0.34075898037146213,0.19558391753567675,0.9305982639949095,0.2980311193458365,0.5941431603555939,
TE,hit3,cat,draftcap_plus_top24,30,cat3_scaled,58,58,0.34566987655799525,0.20049554916527673,0.9437422156573954,0.2764335127681289,0.49595496631702,
TE,hit3,cat,draftcap_plus_top24,30,cat4_scaled,58,58,0.34075898037146213,0.19558391753567675,0.9305982639949095,0.2980311193458365,0.5941431603555939,
TE,hit3,cat,draftcap_plus_top24,30,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top24,30,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top32,32,cat3_unweighted,58,58,0.33344692945108145,0.19510282258992875,0.9592018236616513,0.2604839006794064,0.5660893906302871,
TE,hit3,cat,ranked_top32,32,cat4_unweighted,58,58,0.326054439372028,0.18903971572722014,0.9217384845747492,0.27549855346293967,0.6233658371527885,
TE,hit3,cat,ranked_top32,32,cat3_balanced,58,58,0.34556029499178614,0.19831594852431336,0.9562403523220798,0.2743815665473414,0.545356670460488,
TE,hit3,cat,ranked_top32,32,cat4_balanced,58,58,0.33850683422395794,0.19332112886801467,0.9242782234239607,0.2913102580872553,0.5733489187609586,
TE,hit3,cat,ranked_top32,32,cat3_scaled,58,58,0.34556029499178614,0.19831594852431336,0.9562403523220798,0.2743815665473414,0.545356670460488,
TE,hit3,cat,ranked_top32,32,cat4_scaled,58,58,0.33850683422395794,0.19332112886801467,0.9242782234239607,0.2913102580872553,0.5733489187609586,
TE,hit3,cat,ranked_top32,32,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top32,32,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top32,38,cat3_unweighted,58,58,0.32145403994051086,0.1891386660325721,0.9568777209028216,0.30458139543379403,0.552800762865668,
TE,hit3,cat,draftcap_plus_top32,38,cat4_unweighted,58,58,0.3102717232653124,0.181047661354759,0.9442302611220423,0.3196096240244217,0.6490202713094836,
TE,hit3,cat,draftcap_plus_top32,38,cat3_balanced,58,58,0.32601935226346285,0.1861777969859596,0.9517506537567567,0.31917956433773303,0.4979236519117783,
TE,hit3,cat,draftcap_plus_top32,38,cat4_balanced,58,58,0.3226668791726028,0.18371382053271204,0.9371919092085635,0.32353889019117815,0.5900827463164047,
TE,hit3,cat,draftcap_plus_top32,38,cat3_scaled,58,58,0.32601935226346285,0.1861777969859596,0.9517506537567567,0.31917956433773303,0.4979236519117783,
TE,hit3,cat,draftcap_plus_top32,38,cat4_scaled,58,58,0.3226668791726028,0.18371382053271204,0.9371919092085635,0.32353889019117815,0.5900827463164047,
TE,hit3,cat,draftcap_plus_top32,38,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top32,38,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top48,48,cat3_unweighted,58,58,0.3142839578857318,0.18707107402719628,0.9579951218675776,0.31089587956376175,0.5344058568396445,
TE,hit3,cat,ranked_top48,48,cat4_unweighted,58,58,0.30999116314789765,0.18274809078998872,0.9356148485384423,0.3081729726717354,0.567319819127011,
TE,hit3,cat,ranked_top48,48,cat3_balanced,58,58,0.32862933186078486,0.191732746030365,0.9515306046030232,0.300944192697173,0.47842136023870313,
TE,hit3,cat,ranked_top48,48,cat4_balanced,58,58,0.3238026381948518,0.18538358007052083,0.9448952377608141,0.3063273046335227,0.5538466270878835,
TE,hit3,cat,ranked_top48,48,cat3_scaled,58,58,0.32862933186078486,0.191732746030365,0.9515306046030232,0.300944192697173,0.47842136023870313,
TE,hit3,cat,ranked_top48,48,cat4_scaled,58,58,0.3238026381948518,0.18538358007052083,0.9448952377608141,0.3063273046335227,0.5538466270878835,
TE,hit3,cat,ranked_top48,48,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top48,48,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top48,54,cat3_unweighted,58,58,0.30911885256272986,0.1818962936055416,0.951727756709607,0.31714110678877355,0.5972192315974039,
TE,hit3,cat,draftcap_plus_top48,54,cat4_unweighted,58,58,0.30062020544571744,0.1756576635079866,0.9225199915912918,0.3227244730354013,0.5721800116890708,
TE,hit3,cat,draftcap_plus_top48,54,cat3_balanced,58,58,0.3336553719313694,0.1960946123244771,0.9544106176474185,0.2780720274893427,0.4370174413239411,
TE,hit3,cat,draftcap_plus_top48,54,cat4_balanced,58,58,0.32225200251317493,0.1856264356955178,0.9309185303754769,0.31472211349788065,0.5556922698329694,
TE,hit3,cat,draftcap_plus_top48,54,cat3_scaled,58,58,0.3336553719313694,0.1960946123244771,0.9544106176474185,0.2780720274893427,0.4370174413239411,
TE,hit3,cat,draftcap_plus_top48,54,cat4_scaled,58,58,0.32225200251317493,0.1856264356955178,0.9309185303754769,0.31472211349788065,0.5556922698329694,
TE,hit3,cat,draftcap_plus_top48,54,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
