college_season,source_date,metric,rank,teamrankings_team,team_key,value,source_url
2013,2014-01-07,plays_pg,90,Florida St,floridast,70.6,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,91,Toledo,toledo,70.5,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,92,UAB,uab,70.1,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,93,Tulane,tulane,70.0,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,93,Louisiana,lalafayette,70.0,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,95,Ohio,ohio,69.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,96,Memphis,memphis,69.5,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,97,Pittsburgh,pittsburgh,69.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,98,Florida,florida,68.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,99,UCF,ucf,68.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,100,W Michigan,wmichigan,68.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,101,USC,usc,68.4,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,102,Minnesota,minnesota,67.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,103,Tennessee,tennessee,67.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,103,Air Force,airforce,67.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,105,LSU,lsu,67.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,106,Wake Forest,wakeforest,67.6,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,107,Georgia St,georgiast,67.6,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,108,Notre Dame,notredame,67.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,109,E Michigan,emichigan,67.2,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,110,New Mexico,newmexico,67.1,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,111,UMass,umass,67.0,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,112,Kent St,kentst,66.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,112,Kentucky,kentucky,66.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,112,Florida Intl,floridaintl,66.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,115,Kansas St,kansasst,66.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,116,Alabama,alabama,65.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,117,Miami OH,miamioh,65.5,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,118,Texas St,texasst,65.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,119,C Michigan,cmichigan,65.1,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,120,Stanford,stanford,64.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,121,Arkansas,arkansas,64.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,122,Purdue,purdue,64.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,123,Miami,miami,64.0,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,124,S Florida,sflorida,62.2,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,plays_pg,125,Boston College,bostoncollege,61.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,1,Florida,florida,61.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,2,Alabama,alabama,61.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,3,Louisville,louisville,63.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,4,Army,army,64.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,5,UTEP,utep,64.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,6,Bowling Green,bowlinggreen,65.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,7,W Kentucky,wkentucky,65.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,8,Michigan St,michiganst,65.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,9,UMass,umass,66.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,10,South Carolina,southcarolina,66.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,11,Virginia Tech,virginiatech,66.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,12,Florida Intl,floridaintl,66.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,12,S Florida,sflorida,66.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,14,Mississippi St,mississippist,66.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,15,Wisconsin,wisconsin,67.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,16,Oklahoma,oklahoma,67.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,17,Pittsburgh,pittsburgh,67.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,18,Georgia Tech,georgiatech,68.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,19,Minnesota,minnesota,68.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,20,E Michigan,emichigan,68.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,21,Buffalo,buffalo,69.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,22,NC State,ncstate,69.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,23,UAB,uab,69.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,24,Iowa,iowa,69.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,25,LSU,lsu,69.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,25,Louisiana,lalafayette,69.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,27,Florida Atlantic,floridaatlantic,69.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,28,USC,usc,69.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,29,Cincinnati,cincinnati,69.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,30,Rice,rice,69.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,31,UCF,ucf,69.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,32,Kentucky,kentucky,70.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,33,N Texas,ntexas,70.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,34,Navy,navy,70.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,35,Florida St,floridast,70.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,36,C Michigan,cmichigan,71.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,36,New Mexico,newmexico,71.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,38,Arizona St,arizonast,71.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,39,UConn,uconn,71.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,40,Arkansas,arkansas,71.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,41,Kent St,kentst,71.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,42,UTSA,utsa,71.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,43,Georgia,georgia,71.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,44,Tennessee,tennessee,71.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,45,S Alabama,salabama,71.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,46,Michigan,michigan,72.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,47,New Mexico St,newmexicost,72.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,47,Akron,akron,72.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,49,Mississippi,mississippi,72.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,50,Kansas St,kansasst,72.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,51,Oregon St,oregonst,73.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,52,Notre Dame,notredame,73.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,53,Syracuse,syracuse,73.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,54,Vanderbilt,vanderbilt,73.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,55,Stanford,stanford,73.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,56,Ohio,ohio,74.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,57,Arkansas St,arkansasst,74.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,58,Illinois,illinois,74.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,59,Tulane,tulane,74.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,59,Penn St,pennst,74.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,59,Nebraska,nebraska,74.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,62,W Michigan,wmichigan,74.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,63,Memphis,memphis,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,64,Auburn,auburn,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,65,Nevada,nevada,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,66,Clemson,clemson,74.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,67,San Diego St,sandiegost,74.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,68,Temple,temple,75.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,68,Virginia,virginia,75.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,70,Southern Miss,southernmiss,75.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,71,Texas St,texasst,75.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,72,Colorado St,coloradost,75.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,73,Georgia St,georgiast,75.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,74,San Jose St,sanjosest,75.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,74,Purdue,purdue,75.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,74,UL Monroe,ulmonroe,75.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,77,Boston College,bostoncollege,75.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,78,Maryland,maryland,75.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,79,Troy,troy,76.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,79,Toledo,toledo,76.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,81,Duke,duke,76.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,82,SMU,smu,76.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,83,Rutgers,rutgers,76.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,84,Utah St,utahst,76.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,85,Ohio St,ohiost,76.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,86,UNLV,unlv,76.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,87,California,california,77.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,88,Ball St,ballst,77.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,89,TCU,tcu,77.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,90,Texas,texas,77.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,91,Kansas,kansas,77.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,92,Idaho,idaho,77.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,92,Utah,utah,77.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,94,Miami OH,miamioh,77.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,95,Baylor,baylor,77.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,96,N Illinois,nillinois,77.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,97,Texas A&M,texasaandm,77.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,98,Wake Forest,wakeforest,78.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,98,Arizona,arizona,78.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,100,Marshall,marshall,78.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,101,Miami,miami,78.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,101,Middle Tenn,middletenn,78.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,103,E Carolina,ecarolina,78.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,104,Air Force,airforce,78.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,105,UCLA,ucla,78.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,106,Iowa St,iowast,78.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,107,North Carolina,northcarolina,79.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,107,Louisiana Tech,louisianatech,79.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,109,BYU,byu,79.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,110,Colorado,colorado,79.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,111,Fresno St,fresnost,79.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,112,West Virginia,westvirginia,79.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,113,Northwestern,northwestern,79.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,114,Texas Tech,texastech,80.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,115,Missouri,missouri,80.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,116,Washington St,washingtonst,80.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,117,Tulsa,tulsa,80.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,118,Indiana,indiana,80.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,119,Boise St,boisest,80.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,120,Oregon,oregon,81.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,121,Washington,washington,81.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,122,Wyoming,wyoming,82.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,123,Oklahoma St,oklahomast,82.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,124,Houston,houston,83.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2013,2014-01-07,opp_plays_pg,125,Hawai'i,hawaii,85.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2014-01-07
2014,2015-01-13,sos,1,Auburn,auburn,14.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,2,Alabama,alabama,13.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,3,Mississippi,mississippi,12.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,4,Arkansas,arkansas,11.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,5,Oregon,oregon,11.4,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,6,Ohio St,ohiost,11.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,7,LSU,lsu,11.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,8,UCLA,ucla,10.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,9,TCU,tcu,10.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,10,Mississippi St,mississippist,9.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,11,Baylor,baylor,9.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,12,Texas A&M,texasaandm,9.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,13,Kansas St,kansasst,9.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,14,Georgia,georgia,9.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,15,Stanford,stanford,8.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,16,Michigan St,michiganst,8.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,17,USC,usc,8.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,18,West Virginia,westvirginia,8.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,19,Oklahoma,oklahoma,8.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,20,Arizona,arizona,7.9,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,21,Florida,florida,7.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,22,Utah,utah,7.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,23,Missouri,missouri,7.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,24,Tennessee,tennessee,7.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,25,Texas,texas,6.9,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,26,Georgia Tech,georgiatech,6.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,27,Florida St,floridast,6.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,28,Arizona St,arizonast,6.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,29,Clemson,clemson,6.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,30,South Carolina,southcarolina,6.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,31,California,california,5.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,32,Notre Dame,notredame,5.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
2014,2015-01-13,sos,33,Washington St,washingtonst,4.9,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2015-01-13
