college_season,source_date,teamrankings_team,team_key,points_per_play_margin,points_per_play_margin_rank,source_url
2018,2019-01-08,Marshall,marshall,0.088,39,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Syracuse,syracuse,0.084,40,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Missouri,missouri,0.081,41,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,BYU,byu,0.08,42,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Wisconsin,wisconsin,0.077,43,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Arizona St,arizonast,0.076,44,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Houston,houston,0.076,45,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,NC State,ncstate,0.075,46,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Buffalo,buffalo,0.071,47,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Miami,miami,0.065,48,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Vanderbilt,vanderbilt,0.059,49,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Boston College,bostoncollege,0.054,50,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Maryland,maryland,0.052,51,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Miami OH,miamioh,0.051,52,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,South Carolina,southcarolina,0.05,53,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Texas,texas,0.049,54,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,E Michigan,emichigan,0.042,55,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Purdue,purdue,0.036,56,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Oklahoma St,oklahomast,0.033,57,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Texas A&M,texasaandm,0.032,58,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Minnesota,minnesota,0.022,59,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,USC,usc,0.02,60,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Nevada,nevada,0.015,61,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Arkansas St,arkansasst,0.0,62,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Duke,duke,-0.001,63,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Michigan St,michiganst,-0.003,64,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Wyoming,wyoming,-0.003,65,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Northwestern,northwestern,-0.009,66,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Georgia Tech,georgiatech,-0.01,67,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,California,california,-0.011,68,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,N Illinois,nillinois,-0.019,69,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Southern Miss,southernmiss,-0.019,70,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Tulane,tulane,-0.021,71,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Louisiana Tech,louisianatech,-0.023,72,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Texas Tech,texastech,-0.027,73,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,San Diego St,sandiegost,-0.027,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Middle Tenn,middletenn,-0.028,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Louisiana,louisiana,-0.033,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,TCU,tcu,-0.033,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Air Force,airforce,-0.037,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Colorado,colorado,-0.042,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,S Florida,sflorida,-0.046,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Pittsburgh,pittsburgh,-0.046,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Florida Atlantic,floridaatlantic,-0.047,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Kansas St,kansasst,-0.051,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Nebraska,nebraska,-0.053,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UL Monroe,ulmonroe,-0.056,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Arizona,arizona,-0.062,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Mississippi,mississippi,-0.064,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Wake Forest,wakeforest,-0.064,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Indiana,indiana,-0.074,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Hawai'i,hawaii,-0.077,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,SMU,smu,-0.081,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Kansas,kansas,-0.09,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Virginia Tech,virginiatech,-0.091,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,W Kentucky,wkentucky,-0.099,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Texas St,texasst,-0.102,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Liberty,liberty,-0.103,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Tulsa,tulsa,-0.104,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Florida St,floridast,-0.108,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Tennessee,tennessee,-0.117,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,North Carolina,northcarolina,-0.117,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Akron,akron,-0.117,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UCLA,ucla,-0.121,102,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,New Mexico,newmexico,-0.124,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Baylor,baylor,-0.136,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Old Dominion,olddominion,-0.143,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Ball St,ballst,-0.156,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,San Jose St,sanjosest,-0.164,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,W Michigan,wmichigan,-0.183,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Navy,navy,-0.183,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UNLV,unlv,-0.19,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Charlotte,charlotte,-0.193,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,C Michigan,cmichigan,-0.194,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Coastal Car,coastalcar,-0.194,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Illinois,illinois,-0.2,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UTEP,utep,-0.2,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,New Mexico St,newmexicost,-0.215,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UMass,umass,-0.222,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Rutgers,rutgers,-0.233,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UTSA,utsa,-0.233,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,E Carolina,ecarolina,-0.234,120,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Colorado St,coloradost,-0.247,121,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Kent St,kentst,-0.248,122,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Arkansas,arkansas,-0.251,123,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Bowling Green,bowlinggreen,-0.254,124,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Georgia St,georgiast,-0.271,125,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,S Alabama,salabama,-0.277,126,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Rice,rice,-0.286,127,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Oregon St,oregonst,-0.36,128,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,Louisville,louisville,-0.395,129,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2018,2019-01-08,UConn,uconn,-0.443,130,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2019-01-08
2019,2020-01-14,Alabama,alabama,0.407,1,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Ohio St,ohiost,0.39,2,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Clemson,clemson,0.386,3,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,LSU,lsu,0.315,4,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Notre Dame,notredame,0.276,5,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Oregon,oregon,0.273,6,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,App State,appstate,0.245,7,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Penn St,pennst,0.245,8,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Georgia,georgia,0.232,9,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Wisconsin,wisconsin,0.222,10,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UCF,ucf,0.218,11,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Utah,utah,0.215,12,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Baylor,baylor,0.199,13,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Florida,florida,0.193,14,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Louisiana,louisiana,0.192,15,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Memphis,memphis,0.184,16,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Washington,washington,0.174,17,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Iowa,iowa,0.165,18,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Navy,navy,0.16,19,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Wyoming,wyoming,0.149,20,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Oklahoma,oklahoma,0.149,21,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Auburn,auburn,0.143,22,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Louisiana Tech,louisianatech,0.139,23,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Air Force,airforce,0.138,24,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Michigan,michigan,0.137,25,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Florida Atlantic,floridaatlantic,0.134,26,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Boise St,boisest,0.134,27,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Minnesota,minnesota,0.131,28,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Cincinnati,cincinnati,0.122,29,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,SMU,smu,0.105,30,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Ohio,ohio,0.104,31,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Iowa St,iowast,0.104,32,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,San Diego St,sandiegost,0.097,33,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Texas,texas,0.088,34,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Virginia Tech,virginiatech,0.087,35,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Kansas St,kansasst,0.08,36,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,W Kentucky,wkentucky,0.072,37,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Buffalo,buffalo,0.069,38,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,W Michigan,wmichigan,0.068,39,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Kentucky,kentucky,0.058,40,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,USC,usc,0.056,41,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Fresno St,fresnost,0.054,42,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Arizona St,arizonast,0.051,43,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,North Carolina,northcarolina,0.043,44,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Illinois,illinois,0.039,45,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Oklahoma St,oklahomast,0.038,46,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Texas A&M,texasaandm,0.03,47,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Liberty,liberty,0.024,48,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UAB,uab,0.024,49,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Washington St,washingtonst,0.023,50,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Virginia,virginia,0.022,51,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Indiana,indiana,0.02,52,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Tulane,tulane,0.02,53,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Miami,miami,0.018,54,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Arkansas St,arkansasst,0.011,55,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,California,california,0.01,56,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Georgia So,georgiaso,0.009,57,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,BYU,byu,0.009,58,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,C Michigan,cmichigan,0.006,59,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Tennessee,tennessee,0.004,60,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,San Jose St,sanjosest,0.001,61,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Florida St,floridast,-0.005,62,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,E Michigan,emichigan,-0.005,63,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Ball St,ballst,-0.008,64,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Florida Intl,floridaintl,-0.01,65,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Missouri,missouri,-0.011,66,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Nebraska,nebraska,-0.013,67,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Hawai'i,hawaii,-0.016,68,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Temple,temple,-0.016,69,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Mississippi,mississippi,-0.019,70,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Marshall,marshall,-0.022,71,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Michigan St,michiganst,-0.025,72,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Army,army,-0.026,73,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Pittsburgh,pittsburgh,-0.028,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Kent St,kentst,-0.028,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Middle Tenn,middletenn,-0.033,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Oregon St,oregonst,-0.038,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Miami OH,miamioh,-0.039,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Wake Forest,wakeforest,-0.04,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Louisville,louisville,-0.045,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,N Texas,ntexas,-0.045,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,TCU,tcu,-0.046,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Texas Tech,texastech,-0.048,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Utah St,utahst,-0.051,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Southern Miss,southernmiss,-0.056,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Houston,houston,-0.057,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Purdue,purdue,-0.063,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Charlotte,charlotte,-0.064,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Troy,troy,-0.069,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Boston College,bostoncollege,-0.07,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Syracuse,syracuse,-0.08,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Coastal Car,coastalcar,-0.081,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Mississippi St,mississippist,-0.086,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Duke,duke,-0.088,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,West Virginia,westvirginia,-0.094,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Colorado St,coloradost,-0.097,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Stanford,stanford,-0.105,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Northwestern,northwestern,-0.12,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Tulsa,tulsa,-0.122,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Kansas,kansas,-0.125,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Rice,rice,-0.127,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Georgia St,georgiast,-0.128,102,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Colorado,colorado,-0.131,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UL Monroe,ulmonroe,-0.132,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,South Carolina,southcarolina,-0.134,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,S Florida,sflorida,-0.139,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Toledo,toledo,-0.139,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,N Illinois,nillinois,-0.14,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,NC State,ncstate,-0.154,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Arizona,arizona,-0.157,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UCLA,ucla,-0.159,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,E Carolina,ecarolina,-0.17,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Maryland,maryland,-0.176,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UNLV,unlv,-0.185,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,S Alabama,salabama,-0.19,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Georgia Tech,georgiatech,-0.193,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Nevada,nevada,-0.194,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Texas St,texasst,-0.198,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Arkansas,arkansas,-0.224,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,New Mexico,newmexico,-0.229,120,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Old Dominion,olddominion,-0.247,121,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UTSA,utsa,-0.258,122,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Vanderbilt,vanderbilt,-0.276,123,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,New Mexico St,newmexicost,-0.292,124,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,UTEP,utep,-0.292,125,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
2019,2020-01-14,Rutgers,rutgers,-0.306,126,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2020-01-14
