season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,hit3,star3,best_rank3,target_valid
2018,Dalton Schultz,137,5.315625,TE,2.378281503595612,1,0,12.0,1
2018,Troy Fumagalli,156,1.18125,TE,2.065225624276517,0,0,75.0,1
2018,Tyler Conklin,157,1.81875,TE,3.551001972060678,0,0,52.0,1
2018,Jaylen Samuels,165,6.059375000000001,TE,3.55141380093121,0,0,,1
2018,Jordan Thomas,211,2.275,TE,0.9984264257270504,0,0,,1
2018,Ryan Izzo,250,1.696875,TE,0.442206721562168,0,0,64.0,1
2019,T.J. Hockenson,8,9.751654411764706,TE,7.733094506743255,1,1,5.0,1
2019,Noah Fant,20,9.342095588235296,TE,7.806176510374543,1,0,9.0,1
2019,Irv Smith Jr.,50,5.55,TE,5.629196079446349,0,0,23.0,1
2019,Drew Sample,52,3.027389705882353,TE,4.39828368111551,0,0,31.0,1
2019,Josh Oliver,69,0.5994485294117646,TE,5.2170534025795625,0,0,82.0,1
2019,Jace Sternberger,75,0.91875,TE,6.353655812010414,0,0,66.0,1
2019,Kahale Warring,86,0.203125,TE,4.753969318766552,0,0,97.0,1
2019,Dawson Knox,96,7.317095588235294,TE,4.443944465593931,1,0,11.0,1
2019,Trevon Wesco,121,0.4068014705882353,TE,2.36548357402518,0,0,97.0,1
2019,Foster Moreau,137,4.646323529411765,TE,3.351494080448324,0,0,26.0,1
2019,Zach Gentry,141,1.09375,TE,1.7530977412270268,0,0,61.0,1
2019,Kaden Smith,176,3.28125,TE,2.440895810974739,0,0,36.0,1
2019,Isaac Nauta,224,0.14375,TE,0.6114048440448443,0,0,106.0,1
2019,Tommy Sweeney,228,1.1768382352941176,TE,0.3239122941641694,0,0,73.0,1
2019,Aliz̩ Mack,231,0.0,TE,0.2088180256449899,0,0,,1
2019,Caleb Wilson,254,0.0,TE,0.5463932621644224,0,0,118.0,1
2020,Cole Kmet,43,7.897058823529411,TE,6.587450645616636,1,0,8.0,1
2020,Devin Asiasi,91,0.4454044117647059,TE,5.557424514823413,0,0,83.0,1
2020,Josiah Deguara,94,2.5264705882352945,TE,4.897675600529253,0,0,41.0,1
2020,Dalton Keene,101,0.14375,TE,4.995783207765916,0,0,102.0,1
2020,Adam Trautman,105,3.176470588235293,TE,5.005090651129041,0,0,39.0,1
2020,Harrison Bryant,115,3.763602941176471,TE,3.984746874321405,0,0,39.0,1
2020,Albert Okwuegbunam,118,3.1446691176470587,TE,3.770581499260544,0,0,30.0,1
2020,Colby Parkinson,133,2.2794117647058822,TE,3.5454172657574112,0,0,37.0,1
2020,Brycen Hopkins,136,0.5823529411764706,TE,3.2138392788001,0,0,84.0,1
2020,Charlie Woerner,190,0.50625,TE,1.994379050677964,0,0,90.0,1
2020,Tyler Davis,206,0.4147058823529411,TE,1.5065769457803508,0,0,96.0,1
2020,Stephen Sullivan,251,0.1941176470588235,TE,0.5308891623397607,0,0,97.0,1
2021,Kyle Pitts,4,9.232352941176472,TE,8.764799308163829,1,1,6.0,1
2021,Pat Freiermuth,55,8.820588235294117,TE,4.930197577611466,1,0,7.0,1
2021,Hunter Long,81,0.0529411764705882,TE,3.515158330799104,0,0,113.0,1
2021,Tommy Tremble,83,3.3764705882352946,TE,4.351076748277984,0,0,39.0,1
2021,Tre' McKitty,97,0.8147058823529413,TE,3.2387697007934864,0,0,86.0,1
2021,John Bates,124,2.5,TE,1.955816273433033,0,0,48.0,1
2021,Kylen Granson,127,3.947058823529412,TE,2.7285155554532405,0,0,33.0,1
2021,Luke Farrell,145,1.2088235294117646,TE,2.5910538099406417,0,0,63.0,1
2021,Brevin Jordan,147,3.1382352941176475,TE,2.289682667815962,0,0,44.0,1
2021,Noah Gray,162,4.135294117647058,TE,3.663214819596256,0,0,36.0,1
2021,Zach Davidson,168,0.0,TE,1.4829156641937091,0,0,,1
2022,Trey McBride,55,12.508823529411764,TE,6.259837267223904,1,1,2.0,1
2022,Jelani Woods,73,2.182352941176472,TE,3.957367922871947,0,0,35.0,1
2022,Greg Dulcich,80,2.761764705882353,TE,4.738212473685861,0,0,30.0,1
2022,Jeremy Ruckert,101,1.7529411764705882,TE,4.28679709332684,0,0,62.0,1
2022,Cade Otton,106,7.620588235294117,TE,3.664761158844657,0,0,14.0,1
2022,Daniel Bellinger,112,3.691176470588236,TE,3.781602846609213,0,0,34.0,1
2022,Charlie Kolar,128,1.4705882352941178,TE,2.563932576768177,0,0,63.0,1
2022,Jake Ferguson,129,8.279411764705882,TE,3.129424715162872,1,0,9.0,1
2022,Isaiah Likely,139,6.6117647058823525,TE,3.712479641497041,0,0,16.0,1
2022,Chigoziem Okonkwo,143,6.6764705882352935,TE,2.95665945594788,0,0,21.0,1
2022,Cole Turner,149,0.8029411764705883,TE,3.653097203854737,0,0,72.0,1
2022,Teagan Quitoriano,170,1.0470588235294118,TE,1.6412012244102183,0,0,64.0,1
2022,James Mitchell,177,0.973529411764706,TE,2.4979816048546453,0,0,67.0,1
2022,Andrew Ogletree,192,0.0,TE,1.837145821425306,0,0,,1
2022,Grant Calcaterra,198,2.144117647058824,TE,1.6177658569310598,0,0,41.0,1
2022,Connor Heyward,208,2.2205882352941178,TE,1.1762437914711332,0,0,,1
2022,John FitzPatrick,213,0.1,TE,0.7374231308997962,0,0,104.0,1
2022,Ko Kieft,218,0.0,TE,0.8542734487454653,0,0,,1
2022,Nick Muse,227,0.0,TE,0.4752103828757609,0,0,,1
2023,Dalton Kincaid,25,8.129411764705882,TE,8.979800113502854,1,0,11.0,1
2023,Sam LaPorta,34,12.173529411764706,TE,7.822817433644204,1,1,1.0,1
2023,Michael Mayer,35,4.270588235294118,TE,8.441851371520048,0,0,35.0,1
2023,Luke Musgrave,42,3.6588235294117646,TE,7.499902827137261,0,0,31.0,1
2023,Luke Schoonmaker,58,2.4794117647058824,TE,4.342133302329091,0,0,43.0,1
2023,Brenton Strange,61,6.15,TE,4.251381938034541,0,0,23.0,1
2023,Tucker Kraft,78,8.25,TE,4.538407277540969,1,0,10.0,1
2023,Darnell Washington,93,3.4823529411764707,TE,2.7866233192997463,0,0,39.0,1
2023,Cameron Latu,101,0.0,TE,4.312117937749399,0,0,124.0,1
