season,pfr_name,draft_pick,primary_ppg,prospect_model_score,hit3,star3
2021,Josh Palmer,77,8.117647058823529,5.535915859260366,0,0
2021,Dyami Brown,82,1.9929411764705884,6.283305467603711,0,0
2021,Amari Rodgers,85,1.5500000000000005,3.455834669617845,0,0
2021,Nico Collins,89,10.51470588235294,3.5235561876417245,1,1
2021,Anthony Schwartz,91,1.5352941176470587,4.082436908263308,0,0
2021,Dez Fitzpatrick,109,0.4676470588235294,3.375460169567824,0,0
2021,Amon-Ra St. Brown,112,17.602941176470587,5.352563763755506,1,1
2021,Jaelon Darden,129,0.4764705882352942,5.345719302721091,0,0
2021,Tylan Wallace,131,0.4529411764705882,5.510229963485394,0,0
2021,Jacob Harris,141,0.0470588235294117,3.1551270388155257,0,0
2021,Ihmir Smith-Marsette,157,1.7970588235294118,4.136828027460985,0,0
2021,Simi Fehoko,179,0.3911764705882353,2.260144208808524,0,0
2021,Cornell Powell,181,0.0,2.8430583683473416,0,0
2021,Frank Darby,187,0.1441176470588235,1.7228482445895024,0,0
2021,Marquez Stevenson,203,0.0,1.867222709708884,0,0
2021,Shi Smith,204,2.285294117647059,1.6138943008453377,0,0
2021,Racey McMath,205,0.2117647058823529,1.2383855782312925,0,0
2021,Jalen Camp,209,0.0499999999999999,1.831780695278111,0,0
2021,Seth Williams,219,0.1294117647058823,2.8989205249599843,0,0
2021,Dazz Newsome,221,0.1264705882352941,1.8180239587084832,0,0
2021,Mike Strachan,229,0.4235294117647058,2.068887956800145,0,0
2021,Tre Nixon,242,0.0,1.2230172208883556,0,0
2021,Ben Skowronek,249,3.194117647058824,0.7495814713802191,0,0
2021,Kawaan Baker,255,0.0,1.3945118978841535,0,0
2021,Dax Milne,258,0.9147058823529411,2.252829161539614,0,0
2022,Drake London,8,13.511764705882356,10.359437708833536,1,1
2022,Garrett Wilson,10,13.75294117647059,11.118766133453386,1,1
2022,Chris Olave,11,12.632352941176473,10.694960824829929,1,0
