season,position,position_year_rank,position_2023_2026_rank,overall_2023_2026_rank,pfr_name,draft_team,draft_round,draft_pick,prospect_model_score,prospect_model_percentile,hit_probability,primary_ppg_realized,college_match,fuzzy_match,scout_boost
2026,TE,21,40,182,Jaren Kanak,TEN,7,225.0,0.47741662863659445,5.603448275862069,0.11505647003650665,,1.0,0.0,-0.8729500222114339
2026,TE,22,43,190,Jack Endries,CIN,7,221.0,0.3449504716239641,1.293103448275862,0.07243216037750244,,1.0,0.0,-0.7004920614455132
2026,WR,1,7,22,Carnell Tate,TEN,1,4.0,10.396023701730696,94.0952380952381,0.5679136514663696,,1.0,0.0,2.4313149037892225
2026,WR,2,8,23,Makai Lemon,PHI,1,20.0,10.264735414915965,93.33333333333333,0.5795919895172119,,1.0,0.0,0.9161786334048196
2026,WR,3,9,28,KC Concepcion,CLE,1,24.0,9.917473993347347,91.80952380952381,0.6734994053840637,,1.0,0.0,1.064641962652487
2026,WR,4,14,38,Denzel Boston,CLE,2,39.0,8.742896696928765,86.28571428571429,0.40082594752311707,,1.0,0.0,0.7029098576219042
2026,WR,5,22,55,De'Zhaun Stribling,SFO,2,33.0,7.555284829556821,78.85714285714286,0.14852121472358704,,1.0,0.0,1.8199351454025403
2026,WR,6,24,57,Jordyn Tyson,NOR,1,8.0,7.351202510004004,77.71428571428571,0.2917986512184143,,1.0,0.0,2.1556648854031937
2026,WR,7,29,73,Omar Cooper Jr.,NYJ,1,30.0,5.960267758103249,69.14285714285714,0.06986859440803528,,1.0,0.0,0.3417855919870716
2026,WR,8,31,79,Germie Bernard,PIT,2,47.0,5.660352908288315,66.85714285714286,0.07231198251247406,,1.0,0.0,0.44392548001679
2026,WR,9,33,82,Elijah Sarratt,BAL,4,115.0,5.434221705682271,64.95238095238095,0.146666020154953,,1.0,0.0,-1.6321828396915623
2026,WR,10,32,81,Malachi Fields,NYG,3,74.0,5.400392316551621,64.95238095238095,0.06017651408910751,,1.0,0.0,0.1342940741976583
2026,WR,11,38,89,Antonio Williams,WAS,3,71.0,5.087450011129453,62.476190476190474,0.09239408373832703,,1.0,0.0,0.4831385364879299
2026,WR,12,39,90,Caleb Douglas,MIA,3,75.0,4.990803552546019,62.095238095238095,0.06028268113732338,,1.0,0.0,-0.0462108524026243
2026,WR,13,40,93,Ted Hurst,TAM,3,84.0,4.924652876150459,61.523809523809526,0.22577476501464844,,1.0,0.0,0.7126772734525373
2026,WR,14,43,97,Chris Bell,MIA,3,94.0,4.660868620406493,59.80952380952381,0.09311939775943756,,1.0,0.0,-0.5265480721744158
2026,WR,15,44,102,Brenen Thompson,LAC,4,105.0,4.1361262229891995,56.38095238095238,0.03041176125407219,,1.0,0.0,-0.2158707821414269
2026,WR,16,45,103,Chris Brazzell II,CAR,3,83.0,4.119425413400209,56.19047619047619,0.1873580813407898,,1.0,0.0,0.0278125984344068
2026,WR,17,47,106,Ja'Kobi Lane,BAL,3,80.0,3.99235551770708,55.42857142857143,0.062368351966142654,,1.0,0.0,-0.0172370930348382
2026,WR,18,48,109,Zachariah Branch,ATL,3,79.0,3.7836753223789485,52.19047619047619,0.08371776342391968,,1.0,0.0,-0.475709279790637
2026,WR,19,50,113,Reggie Virgil,ARI,5,143.0,3.6164644365246073,50.857142857142854,0.025214891880750656,,1.0,0.0,-0.1653648159069014
2026,WR,20,54,127,Kendrick Law,DET,5,168.0,3.1763659176170465,42.857142857142854,0.017434176057577133,,1.0,0.0,-0.1726893166040595
2026,WR,21,56,130,Bryce Lance,NOR,4,136.0,3.0266134433773506,40.76190476190476,0.028879662975668907,,0.0,0.0,0.0640678415233724
2026,WR,22,57,133,Emmanuel Henderson Jr.,SEA,6,199.0,2.978181425320128,40.38095238095238,0.022592859342694283,,1.0,0.0,-0.7190690614345652
2026,WR,23,58,134,Kevin Coleman Jr.,MIA,5,177.0,2.955727631677674,39.80952380952381,0.049215834587812424,,1.0,0.0,-0.6732539082216791
2026,WR,24,59,137,Kaden Wetjen,PIT,4,121.0,2.8633279101640676,38.095238095238095,0.019906414672732353,,1.0,0.0,-0.7092706813543943
2026,WR,25,60,139,Skyler Bell,BUF,4,125.0,2.776019068127253,35.80952380952381,0.018285328522324562,,1.0,0.0,-0.7622288549497824
2026,WR,26,62,146,Zavion Thomas,CHI,3,89.0,2.509102265906362,31.428571428571427,0.09007555991411209,,1.0,0.0,0.0602638314048622
2026,WR,27,63,153,Cyrus Allen,KAN,5,176.0,2.215292807706417,26.857142857142858,0.026656854897737503,,1.0,0.0,-0.4407430133115673
2026,WR,28,64,156,Colbie Young,CIN,4,140.0,2.1208277613545428,25.71428571428571,0.04299013689160347,,1.0,0.0,0.8763541990263155
2026,WR,29,66,159,Barion Brown,NOR,6,190.0,2.0607128615196078,24.38095238095238,0.04491123929619789,,1.0,0.0,-0.5498668034679923
2026,WR,30,70,167,Josh Cameron,JAX,6,191.0,1.494856783338335,14.857142857142858,0.03078557178378105,,1.0,0.0,-0.5644455116615248
2026,WR,31,71,168,Lewis Bond,HOU,6,204.0,1.449890933248299,13.904761904761905,0.03180822730064392,,1.0,0.0,0.6540563257510579
2026,WR,32,75,172,CJ Williams,JAX,6,203.0,1.3443847534013604,11.047619047619047,0.01798437349498272,,1.0,0.0,0.0785390544903936
2026,WR,33,76,173,Anthony Smith,DAL,7,218.0,1.3357829581415894,11.047619047619047,0.018219776451587677,,1.0,0.0,-0.119894095792012
2026,WR,34,78,176,Deion Burks,IND,7,254.0,1.3152049614845938,10.095238095238095,0.01815544068813324,,1.0,0.0,-0.0554507865678362
2026,WR,35,79,177,Malik Benson,LVR,6,195.0,1.274803914982659,8.571428571428571,0.026200497522950172,,1.0,0.0,-0.1747323631227724
2026,WR,36,81,184,CJ Daniels,LAR,6,197.0,1.144071504976991,4.571428571428571,0.03694013133645058,,1.0,0.0,-0.6986523478991673
