position,rank,pfr_name,prospect_model_percentile,outcome_percentile,prospect_percentile_reference_n,draft_team,draft_round,draft_pick,pred_best2of3_ppg,pred_peak3_ppg,pred_rookie_ppg,pred_avg3_ppg,pred_total3_ppr,pred80_low,pred80_high,pred90_low,pred90_high,hit_probability,college_match,fuzzy_match,scout_boost,percentile_bucket,historical_bucket_n,historical_hit_rate,historical_hit_rate_ci_low,historical_hit_rate_ci_high,historical_star_rate,historical_star_rate_ci_low,historical_star_rate_ci_high,historical_bucket_mean_primary_ppg,feature_coverage,mean_5nn_distance,neighbor_density_percentile,model_confidence_score,model_confidence,out_of_distribution_flag,nearest5_historical_hit_rate,nearest5_historical_star_rate,nearest5_historical_primary_ppg_mean,closest_historical_comps,closest_comp_1,closest_comp_2,closest_comp_3,similarity_feature_count,historical_reference_n,stage5c_pred80_low,stage5c_pred80_high,stage5c_pred90_low,stage5c_pred90_high,uncertainty_scale80,uncertainty_scale90,uncertainty_adjustment_applied,uncertainty_policy,hit_signal_disagreement_pp,classifier_minus_bucket_hit_pp,comps_minus_bucket_hit_pp,classifier_minus_comps_hit_pp,grade_tier,hit_signal_disagreement_percentile_2026,diagnostic_priority,diagnostic_notes,diagnosis_summary
WR,7,Omar Cooper Jr.,69.14285714285714,68.43003412969283,525,NYJ,1,30,5.960267758103249,6.432647057823131,4.814296094187675,4.318746805935977,217.7585349659862,0.4487236424569918,11.471811873749504,0.0,12.786145793817532,0.069868594,1.0,0.0,0.3417855919870716,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.7400716882310139,28.498293515358363,49.94880546075085,Medium,0,0.0,0.0,2.210757352941177,Keshawn Martin (2012); Quintez Cephus (2020); Joe Adams (2012); Joe Reed (2020); Kadarius Toney (2021),Keshawn Martin (2012),Quintez Cephus (2020),Joe Adams (2012),131,586,0.4487236424569918,11.471811873749505,0.0,12.786145793817532,1.0,1.0,0,original-position-band,15.238095238095234,-15.87028345714285,-22.85714285714285,6.9868594,Above average,81.94444444444444,High,signals broadly consistent,Above average WR prospect (69.1th pct); 23% historical bucket hit; 7% classifier hit; Medium confidence; 80% range 0.4-11.5 PPG.
WR,8,Germie Bernard,66.85714285714286,67.06484641638225,525,PIT,2,47,5.660352908288315,7.506793175186742,5.590932319927976,4.864879139744605,248.85660061224485,0.1488087926420584,11.171897023934571,0.0,12.486230944002598,0.07231198,1.0,0.0,0.44392548001679,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.6472308654997994,50.68259385665529,65.47781569965869,Medium,0,0.0,0.0,2.199375,Keshawn Martin (2012); Joe Adams (2012); Early Doucet (2008); Joe Reed (2020); Travis Benjamin (2012),Keshawn Martin (2012),Joe Adams (2012),Early Doucet (2008),131,586,0.14880879264205849,11.171897023934573,0.0,12.486230944002598,1.0,1.0,0,original-position-band,15.238095238095234,-15.625944857142851,-22.85714285714285,7.231198,Above average,81.94444444444444,High,signals broadly consistent,Above average WR prospect (66.9th pct); 23% historical bucket hit; 7% classifier hit; Medium confidence; 80% range 0.1-11.2 PPG.
WR,9,Elijah Sarratt,64.95238095238095,66.72354948805462,525,BAL,4,115,5.434221705682271,6.385772392957189,3.611845318627448,4.4148615984998765,225.367517687075,0.0,10.945765821328528,0.0,12.260099741396552,0.14666602,1.0,0.0,-1.6321828396915623,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.9520308678370328,8.19112627986348,35.73378839590443,Low,1,0.2,0.2,4.78875,Josh Boyce (2013); Marquess Wilson (2013); Jalen Saunders (2014); Alshon Jeffery (2012); Tandon Doss (2011),Josh Boyce (2013),Marquess Wilson (2013),Jalen Saunders (2014),131,586,0.0,10.945765821328528,0.0,12.260099741396553,1.0,1.0,0,original-position-band,5.460360571428566,-8.19054085714285,-2.8571428571428497,-5.333398000000001,Above average,33.33333333333333,High,out-of-distribution profile; low model familiarity,Above average WR prospect (65.0th pct); 23% historical bucket hit; 15% classifier hit; Low confidence; 80% range 0.0-10.9 PPG.
WR,10,Malachi Fields,64.95238095238095,66.38225255972696,525,NYG,3,74,5.4003923165516206,6.909673560507537,3.719831230992397,4.603855807197844,224.6238099319728,0.0,10.911936432197876,0.0,12.226270352265905,0.060176514,1.0,0.0,0.1342940741976583,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.6925969897845261,40.27303754266212,58.19112627986348,Medium,0,0.4,0.4,7.271580882352941,Michael Wilson (2023); Christian Watson (2022); Cooper Kupp (2017); Chad Williams (2017); Keenan Burton (2008),Michael Wilson (2023),Christian Watson (2022),Cooper Kupp (2017),131,586,0.0,10.911936432197876,0.0,12.226270352265903,1.0,1.0,0,original-position-band,22.654899066666665,-16.839491457142852,17.142857142857153,-33.9823486,Above average,91.66666666666666,High,signals broadly consistent,Above average WR prospect (65.0th pct); 23% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.0-10.9 PPG.
WR,11,Antonio Williams,62.47619047619048,65.35836177474403,525,WAS,3,71,5.087450011129453,6.274023906479258,3.941547579031612,3.5887131643566943,200.6537298639457,0.0,10.598994126775713,0.0,11.913328046843736,0.092394084,1.0,0.0,0.4831385364879299,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.5654703214835777,73.72013651877133,81.60409556313994,High,0,0.0,0.0,5.231573529411763,Nathaniel Dell (2023); Josh Palmer (2021); Van Jefferson (2020); Armanti Edwards (2010); D'Wayne Eskridge (2021),Nathaniel Dell (2023),Josh Palmer (2021),Van Jefferson (2020),131,586,0.0,10.598994126775711,0.0,11.913328046843736,1.0,1.0,0,original-position-band,15.238095238095232,-13.617734457142848,-22.85714285714285,9.2394084,Above average,77.77777777777779,Medium,signals broadly consistent,Above average WR prospect (62.5th pct); 23% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-10.6 PPG.
WR,12,Caleb Douglas,62.095238095238095,64.67576791808874,525,MIA,3,75,4.990803552546018,5.97755713235294,3.7011365551220505,3.914245279372696,185.38122707482967,0.0,10.502347668192275,0.0,11.816681588260302,0.06028268,1.0,0.0,-0.0462108524026243,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.4643511113270591,87.20136518771331,91.04095563139931,High,0,0.2,0.2,6.120330882352941,Christian Watson (2022); Cooper Kupp (2017); Chris Conley (2015); Tyquan Thornton (2022); Chad Williams (2017),Christian Watson (2022),Cooper Kupp (2017),Chris Conley (2015),131,586,0.0,10.502347668192275,0.0,11.816681588260302,1.0,1.0,0,original-position-band,11.2192499047619,-16.82887485714285,-2.8571428571428497,-13.971732000000001,Above average,72.22222222222221,Medium,signals broadly consistent,Above average WR prospect (62.1th pct); 23% historical bucket hit; 6% classifier hit; High confidence; 80% range 0.0-10.5 PPG.
WR,13,Ted Hurst,61.523809523809526,64.16382252559727,525,TAM,3,84,4.924652876150458,6.237727900243432,3.524682941426569,4.012779325064609,201.6118870748299,0.0,10.436196991796717,0.0,11.75053091186474,0.22577477,1.0,0.0,0.7126772734525373,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,0.9847328244274808,1.0516739537628486,4.436860068259386,32.647786780606,Low,1,0.2,0.2,5.270125,Justin Hunter (2013); Derek Hagan (2006); T.Y. Hilton (2012); Mario Urrutia (2008); Cedrick Wilson (2018),Justin Hunter (2013),Derek Hagan (2006),T.Y. Hilton (2012),131,586,0.0,10.436196991796715,0.0,11.75053091186474,1.0,1.0,0,original-position-band,1.9047619047618998,-0.2796658571428495,-2.8571428571428497,2.577477,Above average,13.88888888888889,High,out-of-distribution profile; low model familiarity,Above average WR prospect (61.5th pct); 23% historical bucket hit; 23% classifier hit; Low confidence; 80% range 0.0-10.4 PPG.
WR,14,Chris Bell,59.80952380952381,63.13993174061433,525,MIA,3,94,4.660868620406493,6.0522407540516205,2.7161388510404167,3.642898405043424,187.98858380952385,0.0,10.172412736052747,0.0,11.486746656120776,0.0931194,1.0,0.0,-0.5265480721744158,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.5872585647725848,67.4061433447099,77.18430034129693,High,0,0.2,0.0,5.897279411764705,Cody Latimer (2014); Michael Pittman Jr. (2020); Devin Duvernay (2020); Gabriel Davis (2020); Jordan Payton (2016),Cody Latimer (2014),Michael Pittman Jr. (2020),Devin Duvernay (2020),131,586,0.0,10.172412736052749,0.0,11.486746656120776,1.0,1.0,0,original-position-band,7.125373333333333,-0.21186952380952,10.47619047619048,-10.68806,Average,50.0,Medium,signals broadly consistent,Average WR prospect (59.8th pct); 10% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-10.2 PPG.
WR,15,Brenen Thompson,56.38095238095238,60.40955631399317,525,LAC,4,105,4.1361262229892,4.884127599539816,3.664851178471388,3.1920364978457343,148.71407510204088,0.0,9.647670338635455,0.0,10.962004258703482,0.030411761,1.0,0.0,-0.2158707821414269,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.8425448936327828,16.89419795221843,41.8259385665529,Medium,0,0.0,0.0,3.189963235294118,Martavis Bryant (2014); Jalen Camp (2021); Quintez Cephus (2020); Keshawn Martin (2012); Devin Lucien (2016),Martavis Bryant (2014),Jalen Camp (2021),Quintez Cephus (2020),131,586,0.0,9.647670338635457,0.0,10.962004258703484,1.0,1.0,0,original-position-band,6.349206349206347,-6.482633423809521,-9.52380952380952,3.0411761,Average,41.66666666666667,Low,signals broadly consistent,Average WR prospect (56.4th pct); 10% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-9.6 PPG.
WR,16,Chris Brazzell II,56.19047619047619,60.23890784982935,525,CAR,3,83,4.119425413400209,5.489115824746568,2.862797503023939,3.526439603855763,160.44733455782313,0.0,9.630969529046466,0.0,10.94530344911449,0.18735808,1.0,0.0,0.0278125984344068,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274808,0.5946723328914423,65.35836177474403,75.29283797514523,High,0,0.4,0.2,5.680625,Chad Williams (2017); Laurent Robinson (2007); Mike Sims-Walker (2007); Jerome Simpson (2008); Cooper Kupp (2017),Chad Williams (2017),Laurent Robinson (2007),Mike Sims-Walker (2007),131,586,0.0,9.630969529046466,0.0,10.94530344911449,1.0,1.0,0,original-position-band,20.31746031746032,9.21199847619048,30.476190476190478,-21.264192,Average,88.88888888888889,High,five comps materially above bucket hit rate,Average WR prospect (56.2th pct); 10% historical bucket hit; 19% classifier hit; High confidence; 80% range 0.0-9.6 PPG.
WR,17,Ja'Kobi Lane,55.42857142857143,59.21501706484642,525,BAL,3,80,3.99235551770708,5.624541135954381,2.4443912339935987,3.52453856735919,179.61946938775506,0.0,9.503899633353337,0.0,10.818233553421363,0.062368352,1.0,0.0,-0.0172370930348382,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.8363480176838767,17.235494880546078,42.06484641638225,Medium,0,0.2,0.0,5.404338235294118,Early Doucet (2008); Dwayne Bowe (2007); Quintez Cephus (2020); Austin Pettis (2011); Cody Latimer (2014),Early Doucet (2008),Dwayne Bowe (2007),Quintez Cephus (2020),131,586,0.0,9.503899633353337,0.0,10.818233553421363,1.0,1.0,0,original-position-band,9.1754432,-3.2869743238095204,10.47619047619048,-13.7631648,Average,58.333333333333336,Medium,signals broadly consistent,Average WR prospect (55.4th pct); 10% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.0-9.5 PPG.
WR,18,Zachariah Branch,52.19047619047619,57.67918088737202,525,ATL,3,79,3.783675322378949,4.958572595788317,3.0464900070028,2.882454899489796,153.97059360544216,0.0,9.295219438025208,0.0,10.609553358093232,0.08371776,1.0,0.0,-0.475709279790637,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.496967036700521,85.32423208191126,89.72696245733788,High,0,0.2,0.0,6.531176470588235,Anthony Schwartz (2021); Curtis Samuel (2017); Amari Rodgers (2021); Randall Cobb (2011); Nathaniel Dell (2023),Anthony Schwartz (2021),Curtis Samuel (2017),Amari Rodgers (2021),131,586,0.0,9.295219438025207,0.0,10.609553358093232,1.0,1.0,0,original-position-band,7.7521493333333344,-1.1520335238095203,10.47619047619048,-11.628224000000001,Average,52.77777777777778,Medium,signals broadly consistent,Average WR prospect (52.2th pct); 10% historical bucket hit; 8% classifier hit; High confidence; 80% range 0.0-9.3 PPG.
WR,19,Reggie Virgil,50.85714285714285,55.46075085324232,525,ARI,5,143,3.6164644365246073,4.660502699579833,2.278282651810725,2.604563144225037,140.1784993197279,0.0,9.128008552170863,0.0,10.44234247223889,0.025214892,1.0,0.0,-0.1653648159069014,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274808,0.8330094800793267,17.4061433447099,41.72628507412135,Medium,0,0.0,0.0,3.5401470588235298,Marvin Jones (2012); Parris Campbell (2019); Kenny Bell (2015); Donovan Peoples-Jones (2020); Ronald Johnson (2011),Marvin Jones (2012),Parris Campbell (2019),Kenny Bell (2015),131,586,0.0,9.128008552170865,0.0,10.44234247223889,1.0,1.0,0,original-position-band,6.349206349206347,-7.002320323809521,-9.52380952380952,2.5214892,Average,41.66666666666667,Low,signals broadly consistent,Average WR prospect (50.9th pct); 10% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-9.1 PPG.
WR,20,Kendrick Law,42.85714285714285,51.70648464163823,525,DET,5,168,3.1763659176170465,3.673498373349341,2.1554453706482604,2.2811589362098585,103.9770228571428,0.0,8.687910033263304,0.0,10.002243953331329,0.017434176,1.0,0.0,-0.1726893166040595,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274808,0.530340244448118,80.88737201365188,86.16314514238074,High,0,0.0,0.0,2.350875,Cornell Powell (2021); Ray-Ray McCloud (2018); Ace Sanders (2013); Brice Butler (2013); David Gettis (2010),Cornell Powell (2021),Ray-Ray McCloud (2018),Ace Sanders (2013),131,586,0.0,8.687910033263304,0.0,10.002243953331329,1.0,1.0,0,original-position-band,6.349206349206347,-7.780391923809521,-9.52380952380952,1.7434176,Average,41.66666666666667,Low,signals broadly consistent,Average WR prospect (42.9th pct); 10% historical bucket hit; 2% classifier hit; High confidence; 80% range 0.0-8.7 PPG.
WR,21,Bryce Lance,40.76190476190476,51.19453924914675,525,NOR,4,136,3.0266134433773506,3.769381558252086,1.2889545766564208,2.5110261989493066,113.8382461904762,0.0,8.538157559023608,0.0,9.852491479091633,0.028879663,0.0,0.0,0.0640678415233724,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.0916030534351145,0.1607431599872102,93.85665529010238,68.4477503061251,Low,1,0.0,0.0,3.01,Cecil Shorts (2011); Daurice Fountain (2018); Arman Shields (2008); Justin Watson (2018); Clyde Gates (2011),Cecil Shorts (2011),Daurice Fountain (2018),Arman Shields (2008),131,586,0.0,8.538157559023608,0.0,9.852491479091633,1.0,1.0,0,original-position-band,6.349206349206347,-6.635843223809521,-9.52380952380952,2.8879663,Average,41.66666666666667,High,out-of-distribution profile; low model familiarity,Average WR prospect (40.8th pct); 10% historical bucket hit; 3% classifier hit; Low confidence; 80% range 0.0-8.5 PPG.
WR,22,Emmanuel Henderson Jr.,40.38095238095238,50.85324232081911,525,SEA,6,199,2.978181425320128,4.28804487995198,0.7437789184006941,2.2247371438024186,107.71493510204078,0.0,8.489725540966385,0.0,9.804059461034411,0.02259286,1.0,0.0,-0.7190690614345652,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274808,0.8181775993939098,18.43003412969283,42.44300862360941,Medium,0,0.0,0.0,2.1683088235294115,Javon Wims (2018); Miles Boykin (2019); Anthony Schwartz (2021); Tommy Streeter (2012); Isaiah McKenzie (2017),Javon Wims (2018),Miles Boykin (2019),Anthony Schwartz (2021),131,586,0.0,8.489725540966385,0.0,9.804059461034411,1.0,1.0,0,original-position-band,6.349206349206347,-7.264523523809522,-9.52380952380952,2.259286,Average,41.66666666666667,Low,signals broadly consistent,Average WR prospect (40.4th pct); 10% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-8.5 PPG.
WR,23,Kevin Coleman Jr.,39.80952380952381,50.68259385665529,525,MIA,5,177,2.955727631677674,3.5651409463785524,2.421771998716154,2.329124722831309,114.5204333106576,0.0,8.467271747323931,0.0,9.781605667391958,0.049215835,1.0,0.0,-0.6732539082216791,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5699833777783553,71.84300341296928,80.2901023890785,High,0,0.0,0.0,1.186875,Chansi Stuckey (2007); Jordan Payton (2016); Alan Bonner (2013); Isaiah Coulter (2020); Walt Powell (2014),Chansi Stuckey (2007),Jordan Payton (2016),Alan Bonner (2013),131,586,0.0,8.467271747323931,0.0,9.781605667391958,1.0,1.0,0,original-position-band,3.2810556666666666,1.1120596904761901,-3.8095238095238098,4.9215835,Below average,30.555555555555557,Low,signals broadly consistent,Below average WR prospect (39.8th pct); 4% historical bucket hit; 5% classifier hit; High confidence; 80% range 0.0-8.5 PPG.
WR,24,Kaden Wetjen,38.095238095238095,50.51194539249146,525,PIT,4,121,2.863327910164068,3.571478587935175,1.546522266906763,1.882973521156081,92.12906068027216,0.0,8.374872025810324,0.0,9.68920594587835,0.019906415,1.0,0.0,-0.7092706813543943,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,1.0390616639144603,5.290102389078498,33.70307167235495,Low,1,0.0,0.0,0.9225,Juwann Winfree (2019); Racey McMath (2021); Skyler Green (2006); Brice Butler (2013); Tyrie Cleveland (2020),Juwann Winfree (2019),Racey McMath (2021),Skyler Green (2006),131,586,0.0,8.374872025810324,0.0,9.689205945878351,1.0,1.0,0,original-position-band,2.53968253968254,-1.8188823095238098,-3.8095238095238098,1.9906415,Below average,26.38888888888889,High,out-of-distribution profile; low model familiarity,Below average WR prospect (38.1th pct); 4% historical bucket hit; 2% classifier hit; Low confidence; 80% range 0.0-8.4 PPG.
WR,25,Skyler Bell,35.80952380952381,49.829351535836174,525,BUF,4,125,2.7760190681272534,3.7762825745298114,1.970723542416966,2.356127079356911,130.994548707483,0.0,8.28756318377351,0.0,9.601897103841535,0.018285329,1.0,0.0,-0.7622288549497824,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.7782282596590384,23.03754266211604,46.12627986348123,Medium,0,0.2,0.0,4.482058823529412,Rashad Greene (2015); Jared Abbrederis (2014); Devin Duvernay (2020); Jordan Shipley (2010); Nelson Agholor (2015),Rashad Greene (2015),Jared Abbrederis (2014),Devin Duvernay (2020),131,586,0.0,8.28756318377351,0.0,9.601897103841535,1.0,1.0,0,original-position-band,12.114311400000002,-1.9809909095238099,16.19047619047619,-18.1714671,Below average,75.0,Medium,signals broadly consistent,Below average WR prospect (35.8th pct); 4% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-8.3 PPG.
WR,26,Zavion Thomas,31.428571428571427,47.44027303754266,525,CHI,3,89,2.509102265906362,3.2939921983793523,3.1519645098039195,2.1148541756056844,99.94654340136064,0.0,8.02064638155262,0.0,9.334980301620645,0.09007556,1.0,0.0,0.0602638314048622,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5391360967664875,79.5221843003413,85.66552901023891,High,0,0.2,0.2,5.892022058823529,Van Jefferson (2020); Marquise Goodwin (2013); Derrick Williams (2009); Hunter Renfrow (2019); Dexter McCluster (2010),Van Jefferson (2020),Marquise Goodwin (2013),Derrick Williams (2009),131,586,0.0,8.02064638155262,0.0,9.334980301620645,1.0,1.0,0,original-position-band,10.793650793650794,5.19803219047619,16.19047619047619,-10.992444,Below average,68.05555555555556,Medium,signals broadly consistent,Below average WR prospect (31.4th pct); 4% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-8.0 PPG.
WR,27,Cyrus Allen,26.857142857142858,44.88054607508533,525,KAN,5,176,2.215292807706416,2.6400122302254228,1.7840726895758297,1.7119561587760947,79.71678224489797,0.0,7.726836923352673,0.0,9.041170843420698,0.026656855,1.0,0.0,-0.4407430133115673,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,0.9847328244274808,0.7239313239237629,32.42320819112628,52.23823046661282,Medium,0,0.0,0.0,0.913125,Josh Huff (2014); Josh Boyce (2013); Tavarres King (2013); Jalen Saunders (2014); Joe Adams (2012),Josh Huff (2014),Josh Boyce (2013),Tavarres King (2013),131,586,0.0,7.726836923352673,0.0,9.041170843420698,1.0,1.0,0,original-position-band,2.53968253968254,-1.1438383095238098,-3.8095238095238098,2.6656855,Below average,26.38888888888889,Low,signals broadly consistent,Below average WR prospect (26.9th pct); 4% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-7.7 PPG.
WR,28,Colbie Young,25.71428571428571,44.36860068259386,525,CIN,4,140,2.1208277613545428,2.628672862144857,1.9958312222388976,1.9357705395076368,89.26428725623578,0.0,7.6323718770008,0.0,8.946705797068825,0.042990137,1.0,0.0,0.8763541990263155,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,0.9694656488549618,0.61416845030643,60.068259385665534,71.13175103561471,High,0,0.4,0.4,4.835220588235293,Hunter Renfrow (2019); Michael Wilson (2023); Michael Woods (2022); Terry Godwin (2019); Keith Mumphery (2015),Hunter Renfrow (2019),Michael Wilson (2023),Michael Woods (2022),131,586,0.0,7.6323718770008,0.0,8.946705797068825,1.0,1.0,0,original-position-band,24.12698412698413,0.4894898904761899,36.1904761904762,-35.700986300000004,Below average,94.44444444444444,High,five comps materially above bucket hit rate,Below average WR prospect (25.7th pct); 4% historical bucket hit; 4% classifier hit; High confidence; 80% range 0.0-7.6 PPG.
WR,29,Barion Brown,24.38095238095238,44.02730375426621,525,NOR,6,190,2.060712861519608,2.64977295101374,0.7119087907663064,1.2868937240672922,71.8342224489796,0.0,7.572256977165864,0.0,8.88659089723389,0.04491124,1.0,0.0,-0.5498668034679923,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5984082074494701,64.84641638225256,75.39249146757679,High,0,0.2,0.2,5.728970588235294,Hunter Renfrow (2019); Michael Woods (2022); Jacoby Ford (2010); Derrick Williams (2009); Darius Slayton (2019),Hunter Renfrow (2019),Michael Woods (2022),Jacoby Ford (2010),131,586,0.0,7.572256977165865,0.0,8.88659089723389,1.0,1.0,0,original-position-band,10.793650793650794,0.6816001904761899,16.19047619047619,-15.508876000000003,Below average,68.05555555555556,Medium,signals broadly consistent,Below average WR prospect (24.4th pct); 4% historical bucket hit; 4% classifier hit; High confidence; 80% range 0.0-7.6 PPG.
WR,30,Josh Cameron,14.857142857142858,39.419795221843,525,JAX,6,191,1.494856783338335,1.8067134768907565,0.753631047085501,1.051823049623478,54.81533687074828,0.0,7.006400898984592,0.0,8.320734819052618,0.030785572,1.0,0.0,-0.5644455116615248,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,1.0,0.6156345158351282,59.89761092150171,71.92832764505118,High,0,0.0,0.0,1.745,Keenan Burton (2008); Olabisi Johnson (2019); Jeff Janis (2014); Tre McBride (2015); Aaron Mellette (2013),Keenan Burton (2008),Olabisi Johnson (2019),Jeff Janis (2014),131,586,0.0,7.006400898984592,0.0,8.320734819052618,1.0,1.0,0,original-position-band,2.052371466666667,3.0785572,0.0,3.0785572,Below average,16.666666666666664,Low,signals broadly consistent,Below average WR prospect (14.9th pct); 0% historical bucket hit; 3% classifier hit; High confidence; 80% range 0.0-7.0 PPG.
WR,31,Lewis Bond,13.904761904761903,39.24914675767919,525,HOU,6,204,1.449890933248299,1.976193225540216,0.6507561815751941,1.0650674506485134,53.82268310451452,0.0,6.961435048894556,0.0,8.27576896896258,0.031808227,1.0,0.0,0.6540563257510579,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,0.9847328244274808,0.6814178753322603,41.979522184300336,58.92765026183466,Medium,0,0.0,0.0,2.998933823529412,Jordan Payton (2016); Ryan Switzer (2017); Ty Montgomery (2015); Keenan Burton (2008); Shi Smith (2021),Jordan Payton (2016),Ryan Switzer (2017),Ty Montgomery (2015),131,586,0.0,6.961435048894556,0.0,8.27576896896258,1.0,1.0,0,original-position-band,2.1205484666666665,3.1808227000000002,0.0,3.1808227000000002,Below average,19.444444444444446,Low,signals broadly consistent,Below average WR prospect (13.9th pct); 0% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-7.0 PPG.
WR,32,CJ Williams,11.047619047619047,37.37201365187713,525,JAX,6,203,1.3443847534013604,1.9164569567827137,0.4507056884612818,0.9298939730579312,47.06934027210888,0.0,6.8559288690476174,0.0,8.170262789115643,0.017984373,1.0,0.0,0.0785390544903936,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,0.9847328244274808,0.6633335983512543,47.269624573378834,62.63072193418961,Medium,0,0.0,0.0,3.011875,Ricardo Louis (2016); Shaquelle Evans (2014); Malcolm Mitchell (2016); Jacoby Ford (2010); Keshawn Martin (2012),Ricardo Louis (2016),Shaquelle Evans (2014),Malcolm Mitchell (2016),131,586,0.0,6.8559288690476174,0.0,8.170262789115643,1.0,1.0,0,original-position-band,1.1989582,1.7984373000000002,0.0,1.7984373000000002,Below average,2.7777777777777777,Low,signals broadly consistent,Below average WR prospect (11.0th pct); 0% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-6.9 PPG.
