season,position,pfr_name,prospect_model_score,primary_ppg,signed_error,abs_error,feature_coverage,mean_5nn_distance,neighbor_density_percentile,model_confidence_score,model_confidence,out_of_distribution_flag,similarity_feature_count
2007,TE,Ben Patrick,,,,,0.9903536977491961,1.528510342141661,0.7407407407407408,30.229129450994403,Low,1,311
2007,TE,Tyler Ecker,,,,,0.9903536977491961,0.7738306224898536,65.55555555555556,75.59949982136477,High,0,311
2007,TE,Derek Schouman,,,,,0.9935691318327974,0.8139787415341957,53.333333333333336,67.14040728831725,Medium,0,311
2007,TE,Michael Allan,,,,,0.07395498392282958,0.2930486110827207,91.85185185185185,66.51494581398117,Low,1,311
2007,TE,Clark Harris,,,,,0.9903536977491961,0.8459641536450444,43.333333333333336,60.043944265809216,Medium,0,311
2008,TE,Dustin Keller,5.98507630608478,8.5375,2.5524236939152196,2.5524236939152196,0.9935691318327974,0.9423632970806816,25.185185185185183,47.43670358461355,Medium,0,311
2008,TE,John Carlson,5.052959427853886,9.315625,4.262665572146115,4.262665572146115,0.9935691318327974,0.8152554235398345,52.96296296296297,66.881148029058,Medium,0,311
2008,TE,Fred Davis,5.358242129259623,6.421875,1.0636328707403768,1.0636328707403768,0.977491961414791,0.8558771893879896,42.22222222222222,58.880314397999285,Medium,0,311
2008,TE,Martellus Bennett,5.182298282441756,4.103125,-1.0791732824417553,1.0791732824417553,0.9935691318327974,0.903852967470961,31.11111111111111,51.58485173276169,Medium,0,311
2008,TE,Brad Cottam,0.9305046373864232,1.071875,0.14137036261357672,0.14137036261357672,0.9807073954983923,1.0764296898760413,10.0,36.42122186495177,Low,1,311
2008,TE,Craig Stevens,2.676875607666143,1.1593749999999998,-1.5175006076661433,1.5175006076661433,0.9935691318327974,0.8571971682235009,40.370370370370374,58.06633321424318,Medium,0,311
2008,TE,Jermichael Finley,2.630595957465152,6.4906250000000005,3.8600290425348485,3.8600290425348485,0.9935691318327974,0.6390356003954494,85.92592592592592,89.95522210313206,High,0,311
2008,TE,Martin Rucker,4.171089421035312,0.115625,-4.055464421035312,4.055464421035312,0.977491961414791,0.7911979122818682,61.111111111111114,72.10253662022151,High,0,311
2008,TE,Jacob Tamme,3.458908262194155,5.01875,1.559841737805845,1.559841737805845,0.9935691318327974,0.7348497281671913,73.33333333333333,81.14040728831725,High,0,311
2008,TE,Derek Fine,3.490843165742988,1.275,-2.2158431657429882,2.2158431657429882,0.9935691318327974,0.7047451988214014,75.92592592592592,82.95522210313206,High,0,311
2008,TE,Gary Barnidge,3.3355695504099083,1.13125,-2.2043195504099082,2.2043195504099082,0.9935691318327974,0.86163752726547,39.62962962962963,57.54781469572466,Medium,0,311
2008,TE,Kellen Davis,2.5869512168684494,1.35625,-1.2307012168684495,1.2307012168684495,0.9935691318327974,0.6089296091110816,87.4074074074074,90.9922591401691,High,0,311
2008,TE,Tom Santi,2.6869119167935223,1.2218749999999998,-1.4650369167935224,1.4650369167935224,0.9935691318327974,0.6688128855796065,81.85185185185185,87.10337025128021,High,0,311
2008,TE,Matt Sherry,3.465530090980445,0.0,-3.465530090980445,3.465530090980445,0.03215434083601286,0.08500835072147579,99.25925925925925,70.44611170656185,Low,1,311
2008,TE,Keith Zinger,0.4849099866700763,0.0,-0.4849099866700763,0.4849099866700763,0.9485530546623794,0.9098798092291901,30.0,49.45659163987138,Medium,0,311
2008,TE,Mike Merritt,0.4296309690309693,0.0,-0.4296309690309693,0.4296309690309693,0.9485530546623794,0.8737511716182862,37.407407407407405,54.64177682505657,Medium,0,311
2009,TE,Brandon Pettigrew,7.021028739177493,11.184375,4.1633462608225065,4.1633462608225065,1.0,0.801149283098279,57.77777777777777,70.44444444444443,High,0,311
2009,TE,Richard Quinn,3.341124750765104,0.059375,-3.281749750765104,3.281749750765104,1.0,0.9276393470977554,27.77777777777778,49.44444444444444,Medium,0,311
2009,TE,Jared Cook,3.1011160140058363,6.5625,3.4613839859941637,3.4613839859941637,0.9935691318327974,0.722546229151426,74.81481481481481,82.17744432535429,High,0,311
2009,TE,Chase Coffman,3.0781661431227514,0.1875,-2.8906661431227514,2.8906661431227514,0.9807073954983923,0.8931243881307515,32.96296296296296,52.49529593902584,Medium,0,311
2009,TE,Travis Beckum,3.157228278764889,1.7781249999999995,-1.3791032787648894,1.3791032787648894,0.9839228295819936,1.082362676733482,9.62962962962963,36.25842562820055,Low,1,311
2009,TE,Shawn Nelson,3.2691518161302984,1.2875,-1.9816518161302983,1.9816518161302983,1.0,0.8230262995981784,50.37037037037037,65.25925925925925,Medium,0,311
2009,TE,Anthony Hill,2.3743220017978057,0.153125,-2.2211970017978055,2.2211970017978055,1.0,0.8196971203931319,51.48148148148148,66.03703703703704,Medium,0,311
