position,period,model,n,mae,rmse,pearson,weekly_spearman,top1,top3,top5
K,development_2021_2023,hist_base,1630,3.528862875791302,4.415618765442155,0.11757921117791083,0.11367241358074028,8.648148148148149,8.240740740740742,8.425925925925926
K,development_2021_2023,hist_extended,1630,3.5207843657320943,4.41300976919538,0.12076761668839457,0.12517439343477402,8.722222222222221,8.716049382716049,8.596296296296298
K,development_2021_2023,ridge100_recent,1630,3.6218627809631556,4.536594741753598,0.09623655389960843,0.10146264243540187,8.666666666666666,8.753086419753087,8.492592592592594
K,development_2021_2023,cat4_recent,1630,3.532646039850018,4.411100983766642,0.11631894565871632,0.13265563922048337,8.925925925925926,8.444444444444443,8.381481481481481
K,development_2021_2023,extra40_recent,1630,3.524405665365936,4.389389149759296,0.1348851145562024,0.14316935461052474,8.018518518518519,8.6358024691358,8.411111111111111
K,development_2021_2023,pbp_ridge100,1630,3.5735102061939616,4.474504347942449,0.10753805158820562,0.10739924550924086,8.925925925925926,8.290123456790123,8.533333333333333
K,development_2021_2023,pbp_ridge1000,1630,3.525157167082959,4.4138085991912055,0.12299045876350236,0.13020733579765162,9.5,8.728395061728396,8.444444444444443
K,development_2021_2023,pbp_bayes,1630,3.5229147692684815,4.401836299225759,0.11806683589153429,0.12042840201877787,10.074074074074074,8.648148148148149,8.444444444444443
K,development_2021_2023,pbp_cat2,1630,3.5239861594111357,4.409219235422861,0.11441194193174821,0.12479221037050564,8.555555555555555,8.685185185185185,8.544444444444444
K,development_2021_2023,pbp_cat4,1630,3.5291617355897804,4.415809773345326,0.1089393634918523,0.11682523649099812,9.148148148148149,8.679012345679011,8.777777777777779
K,development_2021_2023,pbp_extra,1630,3.525592351934824,4.400016441722466,0.12226015322000998,0.12654287795834634,8.777777777777779,8.746913580246915,8.81111111111111
K,development_2021_2023,pbp_xgb,1630,3.5289755899386503,4.421120460350775,0.10910968066778214,0.11052845983981141,9.944444444444445,8.617283950617283,8.34074074074074
K,development_2021_2023,pbp_lgbm,1630,3.535128195190523,4.427874439035159,0.10739121842537085,0.10576096876980952,9.203703703703704,8.75925925925926,8.703703703703702
K,development_2021_2023,pbp_poisson_events,1630,3.5228900917228745,4.403513641414463,0.11903066589828068,0.12424584117187397,9.777777777777779,8.938271604938272,8.648148148148149
K,development_2021_2023,k_component_B,1630,3.517536642991319,4.387083568165693,0.14117716909891628,0.13875358468873533,9.37037037037037,9.043209876543209,8.803703703703704
K,development_2021_2023,k_component_S,1630,3.5126570569212805,4.395394402864801,0.14034017766052198,0.14843326667102946,9.092592592592593,8.74074074074074,8.733333333333334
K,development_2021_2023,k_component_R,1630,3.510416875233685,4.410566574519671,0.12996629950328673,0.13070389028347978,8.944444444444445,9.160493827160495,8.777777777777779
K,development_2021_2023,k_component_E,1630,3.5365358602265613,4.416309492517637,0.11683786918490136,0.11574207933948795,8.851851851851851,8.932098765432098,8.618518518518519
K,development_2021_2023,k_bayes_opportunities,1630,3.5071752532418152,4.38542220284428,0.14354475572333986,0.1479214415985728,8.925925925925926,8.969135802469136,8.825925925925926
K,development_2021_2023,k_ridge_opportunities,1630,3.50826847067127,4.386428197269634,0.14247555277766458,0.14807964088732886,9.222222222222221,8.993827160493828,8.903703703703703
K,development_2021_2023,k_weighted_share,1630,3.503780874998315,4.3790539738617165,0.1512292492427323,0.1500612022268404,9.296296296296296,9.098765432098766,8.877777777777778
K,development_2021_2023,k_recent_skill0.5,1630,3.5058232101580535,4.380656107298951,0.1494066479774168,0.1510278587137776,9.407407407407407,9.04320987654321,8.896296296296295
K,development_2021_2023,k_recent_skill1.0,1630,3.506740957313283,4.380523468453351,0.14936830645218938,0.1510905924774697,9.648148148148149,9.148148148148149,8.862962962962962
