season,week,game_id,team,y,position,player_id,v42,extra40_recent,candidate
2025,17,2025_17_PHI_BUF,BUF,0,K,00-0034084,7.842549523586277,8.589550736078468,8.029299826709325
2025,17,2025_17_PHI_BUF,PHI,8,K,00-0033787,7.547127684425156,7.137510767673985,7.444723455237363
2025,17,2025_17_PIT_CLE,CLE,9,K,00-0038428,6.990655976471987,6.90267813049866,6.968661514978655
2025,17,2025_17_PIT_CLE,PIT,8,K,00-0031136,7.980329260275809,8.599517287680582,8.135126267127003
2025,17,2025_17_SEA_CAR,CAR,4,K,00-0040279,6.75564316267647,7.4066086243466485,6.918384528094014
2025,17,2025_17_SEA_CAR,SEA,10,K,00-0031492,9.121460014508452,9.016645369139615,9.095256353166244
2025,17,2025_17_TB_MIA,MIA,8,K,00-0036816,7.271902069191863,7.8731440631868965,7.422212567690621
2025,17,2025_17_TB_MIA,TB,5,K,00-0035358,9.582893581410419,8.914072963729808,9.415688426990267
2025,18,2025_18_ARI_LA,ARI,11,K,00-0038567,7.105967836106425,7.857685405469513,7.2938972284471975
2025,18,2025_18_ARI_LA,LA,15,K,00-0039498,10.001546840518262,9.392217821704524,9.849214585814828
2025,18,2025_18_BAL_PIT,BAL,7,K,00-0040074,8.063416688738043,8.640213692367588,8.207615939645429
2025,18,2025_18_BAL_PIT,PIT,10,K,00-0031136,7.527012576200255,6.572693414757688,7.288432785839612
2025,18,2025_18_CAR_TB,CAR,2,K,00-0040279,7.359943494433045,7.671911923205604,7.437935601626185
2025,18,2025_18_CAR_TB,TB,11,K,00-0035358,8.45045802896111,8.203220308922171,8.388648598951375
2025,18,2025_18_CLE_CIN,CIN,0,K,00-0036854,9.202214455221545,8.666414314403715,9.068264420017089
2025,18,2025_18_CLE_CIN,CLE,9,K,00-0038428,6.739061783636362,7.058448956316312,6.81890857680635
2025,18,2025_18_DAL_NYG,DAL,5,K,00-0037692,9.648956859417268,8.22382857751232,9.292674788941031
2025,18,2025_18_DAL_NYG,NYG,15,K,00-0040530,7.518968781861424,8.288806493002634,7.711428209646726
2025,18,2025_18_DET_CHI,CHI,0,K,00-0031203,8.258138990916803,8.6554627249202,8.357469924417652
2025,18,2025_18_DET_CHI,DET,14,K,00-0039172,8.12548095388042,7.219235045381092,7.898919476755587
2025,18,2025_18_GB_MIN,GB,3,K,00-0029822,6.675866281006186,8.09630315309467,7.030975499028307
2025,18,2025_18_GB_MIN,MIN,11,K,00-0039404,10.4939885536363,9.175162059645546,10.16428193013861
2025,18,2025_18_IND_HOU,HOU,26,K,00-0032726,9.732725609155324,9.141079113978687,9.584813985361166
2025,18,2025_18_IND_HOU,IND,14,K,00-0038905,7.353404524705237,8.104010821774317,7.541056098972507
2025,18,2025_18_KC_LV,KC,15,K,00-0033303,9.042600896562131,8.839655423314449,8.991864528250211
2025,18,2025_18_KC_LV,LV,16,K,00-0034161,7.693999350088384,8.110395647994928,7.79809842456502
2025,18,2025_18_LAC_DEN,DEN,14,K,00-0032569,9.236027610836588,8.978741325391528,9.171706039475325
2025,18,2025_18_LAC_DEN,LAC,3,K,00-0037224,6.092976221705188,6.719901816789322,6.249707620476221
2025,18,2025_18_MIA_NE,MIA,6,K,00-0036816,5.997085624958318,6.548549561398967,6.134951609068481
2025,18,2025_18_MIA_NE,NE,10,K,00-0040200,8.961237573464448,8.439898970090512,8.830902922620965
2025,18,2025_18_NO_ATL,ATL,16,K,00-0033862,8.902073215081176,9.175493743685516,8.97042834723226
2025,18,2025_18_NO_ATL,NO,5,K,00-0039229,7.78946953378362,8.344255033719088,7.928165908767488
2025,18,2025_18_NYJ_BUF,BUF,3,K,00-0023853,9.038640992881223,8.962903373432363,9.019706588019009
2025,18,2025_18_SEA_SF,SEA,8,K,00-0031492,8.927367818932456,8.441736038253106,8.80595987376262
2025,18,2025_18_SEA_SF,SF,4,K,00-0034173,7.772369259335836,7.976376501363798,7.8233710698428265
2025,18,2025_18_TEN_JAX,JAX,15,K,00-0039409,9.401886180271795,9.206709631246982,9.353092043015591
2025,18,2025_18_TEN_JAX,TEN,1,K,00-0035192,6.742569479910518,6.944705054477966,6.7931033735523805
2025,18,2025_18_WAS_PHI,PHI,5,K,00-0033787,7.756820982403842,8.339294314989866,7.902439315550348
2025,18,2025_18_WAS_PHI,WAS,8,K,00-0038562,6.753416129979778,7.380361329329724,6.9101524298172645
