position,name,eligible,n,mae,rmse,pearson,weekly_spearman,top1,top3,top5
K,bayes_extended@0.25,False,1630,3.504829590688119,4.380536108245536,0.14819122082290503,0.14328308328586473,9.314814814814815,8.919753086419753,8.76296296296296
K,bayes_extended@0.5,False,1630,3.5071771516677295,4.383249674216479,0.143707778400712,0.14793953288021297,9.25925925925926,8.703703703703704,8.722222222222221
K,bayes_extended@0.75,False,1630,3.512200896335871,4.389010010022904,0.13536666107322068,0.14400461794923503,8.537037037037036,8.703703703703704,8.533333333333335
K,bayes_extended@1.0,False,1630,3.5193253318343003,4.3978051435153525,0.12333789453234605,0.13740301766102989,8.37037037037037,8.543209876543209,8.566666666666666
K,extra16_base@0.25,False,1630,3.509226348744219,4.383781508073442,0.1450922838782976,0.14697362576019854,10.037037037037036,8.993827160493826,8.84074074074074
K,extra16_base@0.5,False,1630,3.51545271065573,4.389273783601168,0.13794859629756265,0.14126984274752688,9.703703703703704,8.907407407407407,8.733333333333333
K,extra16_base@0.75,False,1630,3.5242233737948134,4.39734211156001,0.12799877128873507,0.12986847302462234,10.222222222222221,8.450617283950617,8.492592592592592
K,extra16_base@1.0,False,1630,3.5348099216493725,4.407972346396727,0.11575114564811542,0.11283601944857402,9.37037037037037,8.481481481481481,8.181481481481482
K,extra16_extended@0.25,False,1630,3.506078305063819,4.381002454631382,0.1480114477204891,0.1552148135365497,9.88888888888889,8.981481481481483,8.84074074074074
K,extra16_extended@0.5,False,1630,3.509600229672396,4.384117219607617,0.14339159489221623,0.1529084960196683,9.351851851851851,8.808641975308642,8.607407407407406
K,extra16_extended@0.75,False,1630,3.5157256905010663,4.390212910415048,0.13534418631909778,0.14961318786387487,9.24074074074074,8.506172839506174,8.603703703703703
K,extra16_extended@1.0,False,1630,3.5231201985772143,4.399277135852097,0.12435038382425488,0.1416337569390717,8.407407407407407,8.549382716049381,8.444444444444445
K,extra40_base@0.25,False,1630,3.5076140940093534,4.381965187931946,0.14689401163112964,0.1497100380292666,9.814814814814815,9.08641975308642,8.766666666666667
K,extra40_base@0.5,False,1630,3.5119842390622713,4.385229805245338,0.14210098635322424,0.14298911096876432,9.518518518518519,8.981481481481481,8.644444444444442
K,extra40_base@0.75,False,1630,3.5180740191124387,4.390663975430975,0.13457790521079693,0.13483036749125954,9.0,8.734567901234568,8.622222222222222
K,extra40_base@1.0,False,1630,3.525538344017591,4.398259656870346,0.12419806000086556,0.12673868450224535,9.944444444444445,8.901234567901234,8.58148148148148
K,extra40_extended@0.25,True,1630,3.5064632042494743,4.380062515813631,0.14892369485293758,0.15689577828494297,9.462962962962964,9.037037037037036,8.866666666666665
K,extra40_extended@0.5,False,1630,3.509851866003138,4.3816376026383095,0.14604778092453202,0.14888865637314966,9.351851851851851,8.660493827160494,8.707407407407405
K,extra40_extended@0.75,False,1630,3.515577324239397,4.385597661745614,0.14018056017962607,0.149177277528907,8.833333333333334,8.382716049382717,8.585185185185184
K,extra40_extended@1.0,False,1630,3.5220238064181997,4.3919362417958006,0.1311143766109881,0.14068543805309405,8.666666666666666,8.617283950617283,8.503703703703701
K,cat2_base@0.25,False,1630,3.5050590660360914,4.383025096512276,0.14638719506451747,0.15069576800878878,9.5,8.993827160493826,8.774074074074074
K,cat2_base@0.5,False,1630,3.507547224966277,4.388306123753993,0.1401299081284857,0.1485287209273187,9.25925925925926,8.858024691358024,8.751851851851852
K,cat2_base@0.75,False,1630,3.511815030422013,4.396706773576618,0.13060294641725884,0.13814970799961984,8.592592592592593,8.635802469135802,8.596296296296295
K,cat2_base@1.0,False,1630,3.5185491914064677,4.408209210980081,0.11842034134888509,0.12971918607463034,9.25925925925926,8.549382716049381,8.522222222222222
K,cat2_extended@0.25,False,1630,3.503997939809807,4.379454743837348,0.1500726961968388,0.1591173604416668,8.851851851851851,8.993827160493828,8.703703703703702
K,cat2_extended@0.5,False,1630,3.5056263862190207,4.382061653867865,0.1464687779961194,0.16036510861126063,8.722222222222221,8.629629629629632,8.803703703703704
K,cat2_extended@0.75,False,1630,3.5096960189455304,4.3886885273840806,0.138241514127076,0.1527532601011087,8.574074074074074,8.746913580246915,8.522222222222222
K,cat2_extended@1.0,False,1630,3.51596842337085,4.39931719811153,0.126248118306954,0.13996315880366234,8.185185185185185,8.629629629629632,8.588888888888889
K,cat4_base@0.25,False,1630,3.5081413422945937,4.384466110752034,0.14480650394738775,0.15041707570101118,9.166666666666666,8.895061728395062,8.755555555555556
K,cat4_base@0.5,False,1630,3.5148118841286555,4.392253637015735,0.13595725831554734,0.14125052114864914,9.37037037037037,8.814814814814813,8.755555555555553
K,cat4_base@0.75,False,1630,3.524208701567898,4.404215292431571,0.12360748222454437,0.13327053606099357,9.018518518518519,8.777777777777777,8.688888888888888
K,cat4_base@1.0,False,1630,3.536259933928977,4.420317190763982,0.10924842470370166,0.12424632916366948,8.722222222222221,8.777777777777779,8.533333333333333
K,cat4_extended@0.25,False,1630,3.5051250056687047,4.380042177334965,0.14934170887775572,0.15867319081895162,8.796296296296296,8.91358024691358,8.796296296296296
K,cat4_extended@0.5,False,1630,3.509368226565165,4.384057147029297,0.14406429372013158,0.1639016561243455,8.777777777777779,8.654320987654321,8.592592592592593
K,cat4_extended@0.75,False,1630,3.5170083535999,4.3929065907448805,0.13378539752981408,0.14953479475275258,8.925925925925926,8.481481481481481,8.503703703703703
K,cat4_extended@1.0,False,1630,3.5268760677210604,4.406561382189822,0.12015351600297078,0.14175984788403395,9.24074074074074,8.382716049382717,8.47037037037037
K,cat6_base@0.25,False,1630,3.5093017283644588,4.385372321065187,0.14326830349752226,0.14787640798966353,9.481481481481481,8.975308641975309,8.903703703703703
K,cat6_base@0.5,False,1630,3.517018707383393,4.394181771577254,0.13256072542992772,0.14222671462537986,9.296296296296296,8.876543209876543,8.796296296296296
K,cat6_base@0.75,False,1630,3.5272236196114735,4.407277467705538,0.11805716897356024,0.1335138481851528,8.75925925925926,8.771604938271606,8.744444444444444
K,cat6_base@1.0,False,1630,3.5398995075869975,4.424621351190859,0.10144320409553914,0.11647864952597786,9.296296296296296,8.814814814814815,8.574074074074074
K,cat6_extended@0.25,True,1630,3.50629737633278,4.381583102532263,0.1471352626656053,0.15786023815372535,8.925925925925926,9.104938271604938,8.718518518518518
K,cat6_extended@0.5,False,1630,3.5115252705172257,4.387529166835345,0.13910119695418682,0.15560427245227004,9.018518518518519,8.734567901234568,8.740740740740742
K,cat6_extended@0.75,False,1630,3.5196700655307334,4.398691925079244,0.12573482117606902,0.14226232851875634,8.833333333333334,8.685185185185185,8.71111111111111
K,cat6_extended@1.0,False,1630,3.531142507327586,4.415031808512334,0.10914605287231506,0.12327648375683219,8.61111111111111,8.666666666666666,8.677777777777777
K,hist_base@0.25,False,1630,3.50535453485104,4.381907211413544,0.14797351822559043,0.14429074342357398,9.166666666666666,8.925925925925927,8.866666666666665
K,hist_base@0.5,False,1630,3.510290572486025,4.388059156219079,0.1413834758453158,0.13960590862782454,9.166666666666666,8.858024691358024,8.692592592592591
K,hist_base@0.75,False,1630,3.5180251568386467,4.399309330176013,0.13061641706765806,0.12677174985469342,8.722222222222221,8.641975308641976,8.51111111111111
K,hist_base@1.0,False,1630,3.528862875791302,4.415618765442155,0.11757921117791083,0.11367241358074028,8.648148148148149,8.240740740740742,8.425925925925926
K,hist_extended@0.25,False,1630,3.502276590605827,4.378533654130598,0.15159528318746832,0.16021058463757434,9.185185185185185,8.981481481481481,8.755555555555555
K,hist_extended@0.5,False,1630,3.504443315820692,4.383128910939599,0.14645817196790462,0.16046122657052542,9.12962962962963,8.91358024691358,8.62962962962963
K,hist_extended@0.75,False,1630,3.510405550720694,4.394638984505375,0.13516337490873961,0.14475958124590532,8.61111111111111,8.820987654320987,8.662962962962963
K,hist_extended@1.0,False,1630,3.5207843657320943,4.41300976919538,0.12076761668839457,0.12517439343477402,8.722222222222221,8.716049382716049,8.596296296296298
K,ridge100_recent@0.25,False,1630,3.51027876759818,4.39152203267543,0.14156715737622058,0.15457728280578215,9.425925925925926,9.203703703703704,8.807407407407407
K,ridge100_recent@0.5,False,1630,3.5344316285112347,4.421316194534831,0.12546539568469803,0.13021725304328846,9.61111111111111,8.981481481481481,8.622222222222222
K,ridge100_recent@0.75,False,1630,3.572546355582984,4.469874597927796,0.10946913288736332,0.11158857816840824,9.148148148148149,8.88888888888889,8.54814814814815
K,ridge100_recent@1.0,False,1630,3.6218627809631556,4.536594741753598,0.09623655389960843,0.10146264243540187,8.666666666666666,8.753086419753087,8.492592592592594
K,cat4_recent@0.25,False,1630,3.5053688815548445,4.37973517896072,0.14934959924473007,0.15574088078482673,8.648148148148149,8.580246913580247,8.811111111111112
K,cat4_recent@0.5,False,1630,3.5107368470487446,4.384409066705098,0.14307743285422383,0.15818184987171036,8.37037037037037,8.697530864197532,8.68888888888889
K,cat4_recent@0.75,False,1630,3.520173007328205,4.39487808870654,0.13127273019669697,0.14505065518901575,8.88888888888889,8.641975308641975,8.52962962962963
K,cat4_recent@1.0,False,1630,3.532646039850018,4.411100983766642,0.11631894565871632,0.13265563922048337,8.925925925925926,8.444444444444443,8.381481481481481
K,extra40_recent@0.25,True,1630,3.5068079991544536,4.378265274479022,0.1510401780813268,0.15598506854454738,9.555555555555555,9.012345679012347,8.733333333333333
K,extra40_recent@0.5,False,1630,3.5107129866207294,4.378816335710963,0.14949248904345652,0.1537346172330587,9.24074074074074,8.660493827160494,8.68888888888889
K,extra40_recent@0.75,False,1630,3.5169189693647374,4.3825269651189185,0.14407754799137457,0.15197524049074504,8.481481481481481,8.320987654320987,8.500000000000002
K,extra40_recent@1.0,False,1630,3.524405665365936,4.389389149759296,0.1348851145562024,0.14316935461052474,8.018518518518519,8.6358024691358,8.411111111111111
K,pbp_ridge100@0.25,False,1630,3.5090846695721436,4.389626651224601,0.14292489432446565,0.142389622659357,9.203703703703704,8.925925925925927,8.674074074074072
K,pbp_ridge100@0.5,False,1630,3.522961453034943,4.408241706367098,0.13153300368442375,0.12831306615794963,9.407407407407407,8.697530864197532,8.51111111111111
K,pbp_ridge100@0.75,False,1630,3.5452031962955863,4.436595986710137,0.1190704876345881,0.1178258233482527,8.814814814814815,8.518518518518519,8.429629629629629
K,pbp_ridge100@1.0,False,1630,3.5735102061939616,4.474504347942449,0.10753805158820562,0.10739924550924086,8.925925925925926,8.290123456790123,8.533333333333333
K,pbp_ridge1000@0.25,False,1630,3.505704615822503,4.384501183872269,0.14598948454929694,0.1457117181462036,9.425925925925926,8.901234567901234,8.614814814814814
K,pbp_ridge1000@0.5,False,1630,3.5093515516627467,4.391209301831565,0.13996722468633124,0.1436695471389503,9.796296296296296,8.796296296296298,8.5
K,pbp_ridge1000@0.75,False,1630,3.516256807070053,4.400985235012462,0.13202467397725845,0.13678682325187225,9.38888888888889,8.722222222222221,8.392592592592594
K,pbp_ridge1000@1.0,False,1630,3.525157167082959,4.4138085991912055,0.12299045876350236,0.13020733579765162,9.5,8.728395061728396,8.444444444444443
K,pbp_bayes@0.25,False,1630,3.5065444234182332,4.382616477550092,0.14585622630360784,0.14770544472240726,9.277777777777779,8.91358024691358,8.72962962962963
K,pbp_bayes@0.5,False,1630,3.5100190531734587,4.386695485844474,0.13974621015396843,0.14394407435527962,10.25925925925926,8.820987654320989,8.574074074074074
K,pbp_bayes@0.75,False,1630,3.5158214888254378,4.393105487483496,0.1305354926806175,0.13526962986506974,9.61111111111111,8.987654320987655,8.503703703703705
K,pbp_bayes@1.0,False,1630,3.5229147692684815,4.401836299225759,0.11806683589153429,0.12042840201877787,10.074074074074074,8.648148148148149,8.444444444444443
K,pbp_cat2@0.25,False,1630,3.5058474430000373,4.382861460275397,0.14614699481139445,0.15120365183623047,9.25925925925926,8.907407407407407,8.722222222222221
K,pbp_cat2@0.5,False,1630,3.509355284865275,4.3882573287392335,0.1392160031202358,0.14348841278064697,8.833333333333334,8.790123456790123,8.574074074074074
K,pbp_cat2@0.75,False,1630,3.5150576873993464,4.397050027603974,0.12841526936717587,0.1364949822284666,8.296296296296296,8.691358024691358,8.685185185185187
K,pbp_cat2@1.0,False,1630,3.5239861594111357,4.409219235422861,0.11441194193174821,0.12479221037050564,8.555555555555555,8.685185185185185,8.544444444444444
K,pbp_cat4@0.25,False,1630,3.505302425921407,4.383313900040114,0.14555209329537708,0.15040038766685643,8.537037037037036,8.969135802469136,8.603703703703703
K,pbp_cat4@0.5,False,1630,3.510043899146662,4.389964033988787,0.13712576292148967,0.1445852391465323,9.018518518518519,8.802469135802468,8.485185185185186
K,pbp_cat4@0.75,False,1630,3.518376282561832,4.400806284732853,0.12444530725538054,0.12979072919091508,8.814814814814815,8.61111111111111,8.714814814814813
K,pbp_cat4@1.0,False,1630,3.5291617355897804,4.415809773345326,0.1089393634918523,0.11682523649099812,9.148148148148149,8.679012345679011,8.777777777777779
K,pbp_extra@0.25,False,1630,3.5075630233493,4.382142986445541,0.14670148204329492,0.15009888914398198,9.703703703703704,8.981481481481481,8.829629629629629
K,pbp_extra@0.5,False,1630,3.511811408773151,4.385760392267577,0.14148612324734144,0.14792415560661518,9.277777777777779,8.691358024691356,8.948148148148148
K,pbp_extra@0.75,False,1630,3.517900925279762,4.391721385703004,0.13334207682326993,0.14083949473044718,9.37037037037037,8.956790123456791,8.888888888888888
K,pbp_extra@1.0,False,1630,3.525592351934824,4.400016441722466,0.12226015322000998,0.12654287795834634,8.777777777777779,8.746913580246915,8.81111111111111
K,pbp_xgb@0.25,False,1630,3.506194082197921,4.384661791650371,0.1446570017057132,0.1482027732038374,9.351851851851851,8.969135802469136,8.77037037037037
K,pbp_xgb@0.5,False,1630,3.5103933635181717,4.392648816220135,0.13570530034344738,0.1390063338137877,9.092592592592593,8.864197530864196,8.58148148148148
K,pbp_xgb@0.75,False,1630,3.5183700861064815,4.404813199432869,0.12335716267938687,0.12899843285478502,9.074074074074074,8.67283950617284,8.52222222222222
K,pbp_xgb@1.0,False,1630,3.5289755899386503,4.421120460350775,0.10910968066778214,0.11052845983981141,9.944444444444445,8.617283950617283,8.34074074074074
K,pbp_lgbm@0.25,False,1630,3.505388848003173,4.383348659778459,0.14631530156814926,0.15249430464560254,9.37037037037037,8.944444444444443,8.725925925925926
K,pbp_lgbm@0.5,False,1630,3.5104746501970348,4.392035200734647,0.13705474138652896,0.14243735884912936,9.462962962962964,8.999999999999998,8.681481481481482
K,pbp_lgbm@0.75,False,1630,3.520687652970313,4.40689785783439,0.12319346536123897,0.12406138904236252,9.24074074074074,8.82716049382716,8.644444444444444
K,pbp_lgbm@1.0,False,1630,3.535128195190523,4.427874439035159,0.10739121842537085,0.10576096876980952,9.203703703703704,8.75925925925926,8.703703703703702
K,pbp_poisson_events@0.25,False,1630,3.506262244639154,4.382432382214305,0.14649142387283204,0.14696772992328866,9.481481481481481,8.925925925925926,8.677777777777777
K,pbp_poisson_events@0.5,False,1630,3.509646915646272,4.386730834026769,0.14067199306093628,0.14323099171948034,9.722222222222221,8.808641975308642,8.637037037037038
K,pbp_poisson_events@0.75,False,1630,3.5156127881364916,4.393762284422706,0.1314860794009126,0.13913344912397077,9.833333333333334,8.790123456790123,8.57037037037037
K,pbp_poisson_events@1.0,False,1630,3.5228900917228745,4.403513641414463,0.11903066589828068,0.12424584117187397,9.777777777777779,8.938271604938272,8.648148148148149
K,k_component_B@0.25,False,1630,3.5062188045263913,4.380111845589446,0.1495087993992775,0.14547044691286815,9.333333333333334,9.197530864197532,8.807407407407407
K,k_component_B@0.5,False,1630,3.5086023881971258,4.3808930571040126,0.14813358814501554,0.14291698590668614,9.685185185185185,8.97530864197531,8.888888888888888
K,k_component_B@0.75,False,1630,3.5123703907490555,4.383217782540694,0.1453029752877195,0.13951346582632582,9.24074074074074,8.97530864197531,8.733333333333333
K,k_component_B@1.0,False,1630,3.517536642991319,4.387083568165693,0.14117716909891628,0.13875358468873533,9.37037037037037,9.043209876543209,8.803703703703704
K,k_component_S@0.25,True,1630,3.5049354120463696,4.382132890483727,0.14874617702730858,0.15205462928393704,9.518518518518519,9.154320987654321,8.803703703703704
K,k_component_S@0.5,True,1630,3.5062831362230087,4.3849744337766445,0.14682496591416844,0.15653773364541673,9.38888888888889,9.141975308641976,8.755555555555556
K,k_component_S@0.75,False,1630,3.50886991820962,4.389396528054868,0.14392431933640307,0.15533679886532384,9.166666666666666,8.950617283950617,8.666666666666666
K,k_component_S@1.0,False,1630,3.5126570569212805,4.395394402864801,0.14034017766052198,0.14843326667102946,9.092592592592593,8.74074074074074,8.733333333333334
K,k_component_R@0.25,False,1630,3.5029542644829865,4.3835844057811295,0.14765370120932733,0.14584262025553735,9.11111111111111,9.024691358024691,8.937037037037037
K,k_component_R@0.5,False,1630,3.503244480861763,4.389445652979613,0.1433664982776319,0.1434827347153735,9.222222222222221,9.228395061728396,8.85925925925926
K,k_component_R@0.75,False,1630,3.505577743748094,4.398446115279333,0.13721518561436605,0.1386621025447352,8.944444444444445,9.141975308641976,8.77037037037037
K,k_component_R@1.0,False,1630,3.510416875233685,4.410566574519671,0.12996629950328673,0.13070389028347978,8.944444444444445,9.160493827160495,8.777777777777779
K,k_component_E@0.25,True,1630,3.5084788702541085,4.383702349456698,0.14610544820767254,0.15171648654603415,9.925925925925926,9.166666666666666,8.944444444444443
K,k_component_E@0.5,False,1630,3.514699724085698,4.390564945357228,0.13892536246407836,0.1453233823070286,9.944444444444445,8.987654320987655,8.822222222222221
K,k_component_E@0.75,False,1630,3.52432181513471,4.40144388669856,0.12872282409650432,0.12771807564984414,9.296296296296296,9.006172839506172,8.837037037037035
K,k_component_E@1.0,False,1630,3.5365358602265613,4.416309492517637,0.11683786918490136,0.11574207933948795,8.851851851851851,8.932098765432098,8.618518518518519
K,k_bayes_opportunities@0.25,False,1630,3.505358653567168,4.38173610126118,0.1482174579630842,0.14823723992089827,9.222222222222221,9.037037037037036,8.811111111111112
K,k_bayes_opportunities@0.5,False,1630,3.505859852554951,4.382781106778421,0.14685338986401533,0.14855837962071802,9.203703703703704,8.962962962962964,8.825925925925926
K,k_bayes_opportunities@0.75,False,1630,3.506443482729035,4.384009858790074,0.14529655978726633,0.1488307477861556,8.925925925925926,8.907407407407407,8.75925925925926
K,k_bayes_opportunities@1.0,False,1630,3.5071752532418152,4.38542220284428,0.14354475572333986,0.1479214415985728,8.925925925925926,8.969135802469136,8.825925925925926
K,k_ridge_opportunities@0.25,False,1630,3.5056649553230446,4.381966909304198,0.14797390694508983,0.14849490219032302,9.185185185185185,9.055555555555555,8.833333333333334
K,k_ridge_opportunities@0.5,False,1630,3.506420940900762,4.383256545791374,0.14634738922660626,0.14859785382999377,9.314814814814815,9.074074074074074,8.874074074074075
K,k_ridge_opportunities@0.75,False,1630,3.507270857154182,4.384743708748701,0.14451365677635522,0.14851812941539025,9.314814814814815,8.993827160493828,8.796296296296296
K,k_ridge_opportunities@1.0,False,1630,3.50826847067127,4.386428197269634,0.14247555277766458,0.14807964088732886,9.222222222222221,8.993827160493828,8.903703703703703
K,k_weighted_share@0.25,False,1630,3.5046553880233398,4.3803307321788045,0.1499364052913782,0.14985407382206672,9.203703703703704,9.135802469135804,8.95185185185185
K,k_weighted_share@0.5,True,1630,3.504329540539864,4.379845805615278,0.1504247484168475,0.15056983626485787,9.222222222222221,9.154320987654321,8.87037037037037
K,k_weighted_share@0.75,True,1630,3.5040309396330955,4.379420213742957,0.1508561986177093,0.15064872516301459,9.25925925925926,9.160493827160494,8.837037037037037
K,k_weighted_share@1.0,False,1630,3.503780874998315,4.3790539738617165,0.1512292492427323,0.1500612022268404,9.296296296296296,9.098765432098766,8.877777777777778
K,k_recent_skill0.5@0.25,False,1630,3.505214162729253,4.380812173905834,0.1494012216899406,0.15051320967679374,9.462962962962964,9.06172839506173,8.896296296296295
K,k_recent_skill0.5@0.5,True,1630,3.505416802462856,4.380754762754694,0.1494063060608147,0.1506324702334524,9.38888888888889,9.06172839506173,8.896296296296295
K,k_recent_skill0.5@0.75,True,1630,3.5056194421964593,4.380702740488404,0.14940811172169835,0.15080519002465226,9.407407407407407,9.06172839506173,8.896296296296295
K,k_recent_skill0.5@1.0,True,1630,3.5058232101580535,4.380656107298951,0.1494066479774168,0.1510278587137776,9.407407407407407,9.04320987654321,8.896296296296295
K,k_recent_skill1.0@0.25,True,1630,3.505416802462856,4.380754762754694,0.1494063060608147,0.1506324702334524,9.38888888888889,9.06172839506173,8.896296296296295
K,k_recent_skill1.0@0.5,True,1630,3.5058232101580535,4.380656107298951,0.14940664797741673,0.1510278587137776,9.407407407407407,9.04320987654321,8.896296296296295
K,k_recent_skill1.0@0.75,True,1630,3.5062781920381143,4.380579008819094,0.14939395256385207,0.15128786212020132,9.407407407407407,9.098765432098766,8.896296296296295
K,k_recent_skill1.0@1.0,True,1630,3.506740957313283,4.380523468453351,0.14936830645218938,0.1510905924774697,9.648148148148149,9.148148148148149,8.862962962962962
K,"weighted_share+recent:0.25,0.25",False,1630,3.50505041266737,4.380207643396065,0.14995242811623294,0.15018439338141987,9.222222222222221,9.135802469135804,8.896296296296295
K,"weighted_share+recent:0.25,0.5",True,1630,3.5054791251940567,4.380106112679662,0.14995518414130526,0.15060110985843622,9.24074074074074,9.135802469135804,8.896296296296295
K,"weighted_share+recent:0.25,0.75",False,1630,3.505929599015669,4.380026141528767,0.1499447492218268,0.14988483830661076,9.24074074074074,9.135802469135804,8.833333333333332
K,"weighted_share+recent:0.5,0.25",False,1630,3.5047020557444455,4.379719840013938,0.15044349107853416,0.15038666436680823,9.222222222222221,9.154320987654321,8.87037037037037
K,"weighted_share+recent:0.5,0.5",False,1630,3.5051394469139066,4.3796154347306455,0.15044882779968433,0.15035940517373494,9.24074074074074,9.154320987654321,8.807407407407407
K,"weighted_share+recent:0.75,0.25",False,1630,3.504419367666286,4.379291372429693,0.15087780866369224,0.1504861454791039,9.25925925925926,9.129629629629632,8.837037037037037
