season,week,game_id,team,y,position,v42,extra16_extended,candidate
2024,2,2024_02_IND_GB,IND,3.0,DST,6.5502443250997056,6.590509519246522,6.5603106236364095
2024,2,2024_02_LAC_CAR,CAR,5.0,DST,5.6705476706893645,6.508296377568739,5.879984847409208
2024,2,2024_02_LAC_CAR,LAC,11.0,DST,8.914860708785213,8.676225335098001,8.85520186536341
2024,2,2024_02_LA_ARI,ARI,11.0,DST,4.880539507291165,5.196769352121462,4.95959696849874
2024,2,2024_02_LA_ARI,LA,-1.0,DST,5.581467468455061,5.885354692874799,5.657439274559996
2024,2,2024_02_LV_BAL,BAL,7.0,DST,9.151312340345008,8.826789322586233,9.070181585905313
2024,2,2024_02_LV_BAL,LV,4.0,DST,4.934666981860784,5.414969227182762,5.054742543191279
2024,2,2024_02_NO_DAL,DAL,1.0,DST,7.089521975964799,7.93760923014035,7.3015437895086865
2024,2,2024_02_NO_DAL,NO,8.0,DST,4.75860100512411,4.362720433510563,4.659630862220723
2024,2,2024_02_NYG_WAS,NYG,5.0,DST,6.534741728471771,7.064931877022555,6.667289265609467
2024,2,2024_02_NYG_WAS,WAS,4.0,DST,6.867744549096259,6.687358250096745,6.822647974346381
2024,2,2024_02_NYJ_TEN,NYJ,11.0,DST,8.261285069112905,7.869505953521078,8.163340290214949
2024,2,2024_02_NYJ_TEN,TEN,2.0,DST,6.052241867653493,6.276453156958319,6.108294689979699
2024,2,2024_02_PIT_DEN,DEN,6.0,DST,6.574735569675738,7.119240309847175,6.710861754718597
2024,2,2024_02_PIT_DEN,PIT,13.0,DST,8.696709168220027,8.680567955188149,8.692673864962057
2024,2,2024_02_SEA_NE,NE,3.0,DST,6.395427453464359,6.436277198973967,6.405639889841762
2024,2,2024_02_SEA_NE,SEA,6.0,DST,8.384538697633959,8.643628640286915,8.449311183297198
2024,2,2024_02_SF_MIN,MIN,12.0,DST,4.858634467626139,5.183951855577537,4.939963814613988
2024,2,2024_02_SF_MIN,SF,8.0,DST,7.167578344863489,7.977866943652745,7.370150494560803
2024,2,2024_02_TB_DET,DET,8.0,DST,6.757412579064231,7.044629675078707,6.82921685306785
2024,2,2024_02_TB_DET,TB,5.0,DST,3.6576011313701837,4.298474088376782,3.8178193706218333
2024,3,2024_03_BAL_DAL,BAL,4.0,DST,6.1139858113543735,7.019029832005849,6.340246816517242
2024,3,2024_03_BAL_DAL,DAL,-1.0,DST,5.539015008146724,5.423657523325516,5.5101756369414225
2024,3,2024_03_CAR_LV,CAR,5.0,DST,5.728764843005291,6.142284637118985,5.832144791533715
2024,3,2024_03_CAR_LV,LV,-2.0,DST,8.761399856648849,9.588912998754571,8.96827814217528
2024,3,2024_03_CHI_IND,CHI,5.0,DST,6.394265312702133,6.636715781567812,6.4548779299185535
2024,3,2024_03_CHI_IND,IND,11.0,DST,7.129178862243217,7.324728938791106,7.178066381380189
2024,3,2024_03_DEN_TB,DEN,15.0,DST,6.099595262551768,6.497386174054633,6.199042990427484
2024,3,2024_03_DEN_TB,TB,2.0,DST,8.449064859054198,8.130555114310676,8.369437422868318
2024,3,2024_03_DET_ARI,ARI,5.0,DST,4.0180777308293845,4.48845223983269,4.135671358080211
2024,3,2024_03_DET_ARI,DET,7.0,DST,5.8960010855910205,5.829412026511182,5.879353820821061
2024,3,2024_03_GB_TEN,GB,21.0,DST,7.256882800852998,7.9282999691024525,7.424737092915361
2024,3,2024_03_GB_TEN,TEN,3.0,DST,6.786040644737245,5.710646968315217,6.517192225631738
2024,3,2024_03_HOU_MIN,HOU,3.0,DST,6.859223967294357,7.502412822702804,7.020021181146469
2024,3,2024_03_HOU_MIN,MIN,13.0,DST,6.134258790112188,5.279252324437803,5.920507173693592
2024,3,2024_03_JAX_BUF,BUF,13.0,DST,7.107790827490401,8.012147307512413,7.3338799474959036
2024,3,2024_03_JAX_BUF,JAX,-2.0,DST,5.041388753223374,6.023959508245528,5.287031441978913
2024,3,2024_03_KC_ATL,ATL,2.0,DST,4.764406189523314,5.937914766258788,5.0577833337071825
2024,3,2024_03_KC_ATL,KC,5.0,DST,6.609697826563587,6.918340232231452,6.686858427980553
2024,3,2024_03_LAC_PIT,LAC,5.0,DST,7.026087941048559,7.088576844822623,7.0417101669920745
2024,3,2024_03_LAC_PIT,PIT,9.0,DST,8.068316762101386,8.466752083979635,8.167925592570949
2024,3,2024_03_MIA_SEA,MIA,7.0,DST,6.02437772574339,6.3712614638232985,6.111098660263367
2024,3,2024_03_MIA_SEA,SEA,13.0,DST,7.0393601329395565,7.490647086800217,7.152181871404721
2024,3,2024_03_NE_NYJ,NE,2.0,DST,5.902973959624375,5.824510620408697,5.883358124820456
2024,3,2024_03_NE_NYJ,NYJ,16.0,DST,9.36206824592196,9.086824229648453,9.293257241853585
2024,3,2024_03_NYG_CLE,CLE,6.0,DST,9.346541668876574,8.346600041786623,9.096556262104086
2024,3,2024_03_NYG_CLE,NYG,13.0,DST,6.32680097217625,5.599185082943271,6.144896999868005
2024,3,2024_03_PHI_NO,NO,11.0,DST,5.985545554608139,6.633325177077162,6.147490460225395
2024,3,2024_03_PHI_NO,PHI,7.0,DST,4.536130616465308,4.974749226402309,4.645785268949559
2024,3,2024_03_SF_LA,LA,3.0,DST,4.591953661902756,5.178976745087059,4.7387094326988315
2024,3,2024_03_SF_LA,SF,3.0,DST,7.386627295777394,8.24905680887291,7.602234674051273
2024,3,2024_03_WAS_CIN,CIN,-2.0,DST,7.491537555964833,8.257606602385504,7.683054817570001
2024,3,2024_03_WAS_CIN,WAS,1.0,DST,4.197316285457175,4.748824523717771,4.335193345022324
2024,4,2024_04_BUF_BAL,BAL,9.0,DST,6.017506309667672,6.7843393766490125,6.2092145764130064
2024,4,2024_04_BUF_BAL,BUF,-1.0,DST,5.641056239876473,5.625892954395436,5.637265418506214
2024,4,2024_04_CIN_CAR,CAR,1.0,DST,4.786767193438157,5.897533634745955,5.064458803765106
2024,4,2024_04_CIN_CAR,CIN,2.0,DST,7.603250397181119,7.871771217070462,7.670380602153454
2024,4,2024_04_CLE_LV,CLE,5.0,DST,8.36969367167856,7.608347869154759,8.17935722104761
2024,4,2024_04_CLE_LV,LV,6.0,DST,6.9953630728609575,7.077261457999416,7.015837669145572
2024,4,2024_04_DAL_NYG,DAL,4.0,DST,7.954716118582188,8.705362226242446,8.142377645497252
2024,4,2024_04_DAL_NYG,NYG,2.0,DST,5.368739584850065,5.271227669016033,5.344361605891557
2024,4,2024_04_DEN_NYJ,DEN,11.0,DST,5.942140083527707,5.564813681038285,5.847808482905351
2024,4,2024_04_DEN_NYJ,NYJ,6.0,DST,9.091211675508905,8.06615858979802,8.834948404081183
2024,4,2024_04_JAX_HOU,HOU,2.0,DST,7.244554357142206,7.9587258279771795,7.42309722485095
2024,4,2024_04_JAX_HOU,JAX,4.0,DST,5.384980227483163,5.394423751089371,5.387341108384715
2024,4,2024_04_KC_LAC,KC,6.0,DST,8.404863469196323,7.851037099867328,8.266406876864075
2024,4,2024_04_KC_LAC,LAC,8.0,DST,4.664896533061371,5.377223927371565,4.84297838163892
2024,4,2024_04_LA_CHI,CHI,8.0,DST,7.543810020284424,7.781953894303381,7.603345988789163
2024,4,2024_04_LA_CHI,LA,3.0,DST,6.522301810143727,6.911533783656231,6.619609803521853
2024,4,2024_04_MIN_GB,GB,7.0,DST,7.270586204323982,8.412144779814172,7.55597584819653
2024,4,2024_04_MIN_GB,MIN,8.0,DST,5.5587226485219015,6.112109482296586,5.697069356965573
2024,4,2024_04_NE_SF,NE,5.0,DST,4.46594383889473,5.103629101932058,4.6253651546540615
2024,4,2024_04_NE_SF,SF,22.0,DST,9.813528800269651,10.074343091449906,9.878732373064715
2024,4,2024_04_NO_ATL,ATL,11.0,DST,6.400673933960872,6.03762734861827,6.309912287625221
2024,4,2024_04_NO_ATL,NO,4.0,DST,6.362334054971916,6.655442243314686,6.4356111020576074
2024,4,2024_04_PHI_TB,PHI,3.0,DST,6.77695572236087,7.412950371698633,6.935954384695311
2024,4,2024_04_PHI_TB,TB,11.0,DST,5.732122591063586,6.125787542717586,5.830538828977086
2024,4,2024_04_PIT_IND,IND,8.0,DST,6.288442462435245,6.416099155688541,6.320356635748569
2024,4,2024_04_PIT_IND,PIT,2.0,DST,7.785275242665915,8.148862330627304,7.876172014656262
2024,4,2024_04_SEA_DET,DET,6.0,DST,6.817025930495415,7.2016628671323115,6.913185164654639
2024,4,2024_04_SEA_DET,SEA,1.0,DST,5.117947992231224,5.303565623860449,5.16435240013853
2024,4,2024_04_TEN_MIA,MIA,2.0,DST,8.506036339006759,7.959810581823844,8.36947989971103
2024,4,2024_04_TEN_MIA,TEN,10.0,DST,6.344333638476232,6.831221759482511,6.466055668727801
2024,4,2024_04_WAS_ARI,ARI,-2.0,DST,5.804131748727361,5.797701928570996,5.80252429368827
2024,4,2024_04_WAS_ARI,WAS,7.0,DST,4.206773060600293,4.355184897594513,4.243876019848848
2024,5,2024_05_ARI_SF,ARI,8.0,DST,4.179415269467199,4.223391416418406,4.190409306205001
2024,5,2024_05_ARI_SF,SF,11.0,DST,7.500743388068853,8.224551556613818,7.681695430205094
2024,5,2024_05_BAL_CIN,BAL,1.0,DST,6.250697613354672,6.6541823696092255,6.35156880241831
2024,5,2024_05_BAL_CIN,CIN,1.0,DST,4.864518489902646,5.052870311613336,4.911606445330318
2024,5,2024_05_BUF_HOU,BUF,5.0,DST,6.388229267126235,6.21031738235924,6.343751295934486
2024,5,2024_05_BUF_HOU,HOU,2.0,DST,5.600891416016909,6.2608608594428174,5.765883776873387
2024,5,2024_05_CAR_CHI,CAR,-3.0,DST,6.3389956611117215,6.178077605588315,6.29876614723087
2024,5,2024_05_CAR_CHI,CHI,14.0,DST,8.071875982482954,8.163306061524553,8.094733502243354
2024,5,2024_05_CLE_WAS,CLE,6.0,DST,5.686767561701401,6.590350055737213,5.912663185210354
2024,5,2024_05_CLE_WAS,WAS,13.0,DST,6.888054905317816,7.016605554768847,6.920192567680574
2024,5,2024_05_DAL_PIT,DAL,6.0,DST,5.884018532358828,6.7577683150038474,6.102455978020083
2024,5,2024_05_DAL_PIT,PIT,11.0,DST,6.8968206259237785,7.2249891091773435,6.978862746737169
2024,5,2024_05_GB_LA,GB,13.0,DST,6.086543708153483,6.324394981247116,6.146006526426891
2024,5,2024_05_GB_LA,LA,10.0,DST,4.324431998298648,4.5487548533343265,4.380512712057568
2024,5,2024_05_IND_JAX,IND,0.0,DST,5.587078323539613,5.646909198268328,5.602036042221791
2024,5,2024_05_IND_JAX,JAX,5.0,DST,6.877270997264744,6.960291013578313,6.898026001343136
2024,5,2024_05_LV_DEN,DEN,16.0,DST,8.595285127007116,7.568649477485543,8.338626214626723
2024,5,2024_05_LV_DEN,LV,2.0,DST,7.073749479705851,7.62674177115957,7.21199755256928
2024,5,2024_05_MIA_NE,MIA,6.0,DST,8.507105537600806,8.92633050409715,8.611911779224892
2024,5,2024_05_MIA_NE,NE,10.0,DST,6.545618669386328,7.04786780135353,6.671180952378128
2024,5,2024_05_NO_KC,KC,7.0,DST,7.105467844251784,7.026230448673711,7.085658495357266
2024,5,2024_05_NO_KC,NO,4.0,DST,5.201397738622097,5.70229972759733,5.326623235865905
2024,5,2024_05_NYG_SEA,NYG,18.0,DST,5.307273459354063,5.681265996125683,5.400771593546968
2024,5,2024_05_NYG_SEA,SEA,4.0,DST,8.382817302984664,7.270222068423479,8.104668494344368
2024,5,2024_05_NYJ_MIN,MIN,16.0,DST,7.444658802405415,8.335100799986538,7.6672693018006965
2024,5,2024_05_NYJ_MIN,NYJ,9.0,DST,6.786900116133058,6.692595915962903,6.763324066090519
2024,5,2024_05_TB_ATL,ATL,2.0,DST,6.623188805969198,6.4500230405475625,6.579897364613789
2024,5,2024_05_TB_ATL,TB,4.0,DST,5.724129803376087,5.395208525325994,5.641899483863564
2024,6,2024_06_ARI_GB,ARI,1.0,DST,4.452913201914165,4.940824335896877,4.574890985409843
2024,6,2024_06_ARI_GB,GB,10.0,DST,6.872129733875343,7.453893462708748,7.017570666083694
2024,6,2024_06_ATL_CAR,ATL,5.0,DST,7.305155615286863,8.085417920006881,7.500221191466867
2024,6,2024_06_ATL_CAR,CAR,-2.0,DST,4.679368188973632,5.7258251024948015,4.940982417353924
2024,6,2024_06_BUF_NYJ,BUF,6.0,DST,7.350741105798257,8.481481415481069,7.63342618321896
2024,6,2024_06_BUF_NYJ,NYJ,2.0,DST,6.704568768097431,7.400069509250151,6.878443953385611
2024,6,2024_06_CIN_NYG,CIN,8.0,DST,7.081314743283413,7.036806949433189,7.070187794820857
2024,6,2024_06_CIN_NYG,NYG,7.0,DST,5.594651426202321,5.7480089584176595,5.632990809256156
2024,6,2024_06_CLE_PHI,CLE,10.0,DST,5.265066258600129,5.770255412070309,5.391363546967674
2024,6,2024_06_CLE_PHI,PHI,6.0,DST,8.401705839824455,7.98252466041435,8.29691054497193
2024,6,2024_06_DET_DAL,DAL,-1.0,DST,4.560627437979349,5.031673867275398,4.678389045303361
2024,6,2024_06_DET_DAL,DET,18.0,DST,5.610454851861206,5.342679773148881,5.543511082183125
2024,6,2024_06_HOU_NE,HOU,12.0,DST,9.16264258060925,8.985630704020233,9.118389611461994
2024,6,2024_06_HOU_NE,NE,0.0,DST,6.047747517226197,5.755590868796955,5.974708355118886
2024,6,2024_06_IND_TEN,IND,3.0,DST,6.617437317216384,7.2241910929944,6.769125761160887
2024,6,2024_06_IND_TEN,TEN,3.0,DST,7.062687785526619,7.280265878554869,7.117082308783681
2024,6,2024_06_JAX_CHI,CHI,9.0,DST,6.025849246020788,6.851315672004639,6.232215852516751
2024,6,2024_06_JAX_CHI,JAX,3.0,DST,6.763797395735488,7.390387222684096,6.92044485247264
2024,6,2024_06_LAC_DEN,DEN,3.0,DST,7.435343727780579,7.426021958360739,7.433013285425619
2024,6,2024_06_LAC_DEN,LAC,7.0,DST,8.230701599784684,8.012772316386691,8.176219278935186
2024,6,2024_06_PIT_LV,LV,2.0,DST,6.612971336304375,6.412523846021525,6.562859463733663
2024,6,2024_06_PIT_LV,PIT,13.0,DST,8.535154246806146,7.634697471229494,8.310040052911983
2024,6,2024_06_SF_SEA,SEA,2.0,DST,5.183552734523581,6.294566861505702,5.461306266269112
2024,6,2024_06_SF_SEA,SF,7.0,DST,6.855466137201389,7.069094449538659,6.908873215285706
2024,6,2024_06_TB_NO,NO,9.0,DST,5.828931285186984,6.07692795400219,5.890930452390786
2024,6,2024_06_TB_NO,TB,11.0,DST,6.65580066925355,6.83535673429203,6.7006896855131695
2024,6,2024_06_WAS_BAL,BAL,5.0,DST,6.515824680358013,6.469037841666873,6.504127970685229
2024,6,2024_06_WAS_BAL,WAS,3.0,DST,3.8674190739622323,4.674889322966353,4.0692866362132625
2024,7,2024_07_BAL_TB,BAL,6.0,DST,6.394104015943592,7.094179416209484,6.569122866010066
2024,7,2024_07_BAL_TB,TB,0.0,DST,4.544933322068231,5.275760282978963,4.727640062295913
2024,7,2024_07_CAR_WAS,CAR,0.0,DST,3.240782127765705,4.497516486837696,3.554965717533703
2024,7,2024_07_CAR_WAS,WAS,16.0,DST,7.156450268517976,7.785032193190341,7.313595749686067
2024,7,2024_07_CIN_CLE,CIN,15.0,DST,8.29953259969952,7.403675575254997,8.07556834358839
2024,7,2024_07_CIN_CLE,CLE,3.0,DST,5.878926085791732,6.527848115923544,6.0411565933246845
2024,7,2024_07_DEN_NO,DEN,14.0,DST,7.724211293307614,6.9031942508497925,7.518957032693159
2024,7,2024_07_DEN_NO,NO,1.0,DST,7.1029999436700875,8.541586241648258,7.46264651816463
2024,7,2024_07_DET_MIN,DET,5.0,DST,5.915353505919251,5.430914877549967,5.79424384882693
2024,7,2024_07_DET_MIN,MIN,5.0,DST,5.544887713110644,5.402739099752305,5.509350559771059
2024,7,2024_07_HOU_GB,GB,4.0,DST,6.710917764841453,7.621340613684924,6.93852347705232
2024,7,2024_07_HOU_GB,HOU,9.0,DST,5.186371088466004,5.995715239592029,5.38870712624751
2024,7,2024_07_KC_SF,KC,8.0,DST,5.47012953746732,6.564554916649551,5.743735882262878
2024,7,2024_07_KC_SF,SF,5.0,DST,6.150757157967717,7.420061565119358,6.468083259755627
2024,7,2024_07_LAC_ARI,ARI,8.0,DST,5.963389135030247,6.399031570635749,6.072299743931622
2024,7,2024_07_LAC_ARI,LAC,3.0,DST,6.089476075929788,6.356624073881412,6.156263075417694
2024,7,2024_07_LV_LA,LA,11.0,DST,7.67812811908808,7.417821574852293,7.613051483029134
2024,7,2024_07_LV_LA,LV,4.0,DST,4.837890340869948,5.137932803837259,4.912900956611776
2024,7,2024_07_MIA_IND,IND,10.0,DST,6.593007682946961,7.661767799743551,6.860197712146109
2024,7,2024_07_MIA_IND,MIA,3.0,DST,5.8970585612323,6.586461874994467,6.069409389672842
2024,7,2024_07_NE_JAX,JAX,9.0,DST,8.570052704826697,8.352669409805566,8.515706881071415
2024,7,2024_07_NE_JAX,NE,-1.0,DST,5.114969524512757,5.905352674558404,5.312565312024169
2024,7,2024_07_NYJ_PIT,NYJ,-3.0,DST,7.658957823180706,7.657730050712404,7.658650880063631
2024,7,2024_07_NYJ_PIT,PIT,8.0,DST,6.573146090955335,6.872618397149728,6.648014167503934
2024,7,2024_07_PHI_NYG,NYG,4.0,DST,6.1975681756171515,6.1460611007082555,6.184691406889928
2024,7,2024_07_PHI_NYG,PHI,15.0,DST,7.126819195158066,7.4735511739989455,7.213502189868286
2024,7,2024_07_SEA_ATL,ATL,0.0,DST,5.571261982243948,5.35400083149309,5.516946694556234
2024,7,2024_07_SEA_ATL,SEA,10.0,DST,4.361746617832003,4.403104029327347,4.372085970705839
2024,7,2024_07_TEN_BUF,BUF,11.0,DST,9.171466147848058,8.82366652332817,9.084516241718086
2024,7,2024_07_TEN_BUF,TEN,0.0,DST,4.6365491264810945,4.614035387885733,4.630920691832254
2024,8,2024_08_ARI_MIA,ARI,3.0,DST,5.157576992628495,5.9977743011355305,5.367626319755253
2024,8,2024_08_ARI_MIA,MIA,-1.0,DST,6.49299902178667,6.9518379811190725,6.607708761619771
2024,8,2024_08_ATL_TB,ATL,6.0,DST,5.771024484784966,6.668091980160271,5.9952913586287915
2024,8,2024_08_ATL_TB,TB,3.0,DST,5.279474809422531,6.043966055951443,5.470597621054759
2024,8,2024_08_BAL_CLE,BAL,3.0,DST,8.450825419214208,8.448492574672729,8.450242208078839
2024,8,2024_08_BAL_CLE,CLE,3.0,DST,4.868386479838293,4.92675818167349,4.8829794052970925
2024,8,2024_08_BUF_SEA,BUF,9.0,DST,7.24008529643708,7.207218907692354,7.2318686992508985
2024,8,2024_08_BUF_SEA,SEA,1.0,DST,5.578199912308444,5.786921248567461,5.630380246373198
2024,8,2024_08_CAR_DEN,CAR,5.0,DST,4.017960084318147,4.560398790242363,4.153569760799201
2024,8,2024_08_CAR_DEN,DEN,7.0,DST,9.85371771976565,8.409909603768096,9.492765690766262
2024,8,2024_08_CHI_WAS,CHI,3.0,DST,5.858936044881946,6.270869292880209,5.961919356881512
2024,8,2024_08_CHI_WAS,WAS,6.0,DST,6.5682452077756555,6.957374758112437,6.665527595359851
2024,8,2024_08_DAL_SF,DAL,0.0,DST,4.9124984833411895,5.864373216111513,5.150467166533771
2024,8,2024_08_DAL_SF,SF,6.0,DST,6.858676425928972,7.658148062723,7.058544335127479
2024,8,2024_08_GB_JAX,GB,5.0,DST,6.029003437817691,6.466137865775776,6.138287044807212
2024,8,2024_08_GB_JAX,JAX,2.0,DST,4.796501849198447,5.865414472091225,5.063730004921641
2024,8,2024_08_IND_HOU,HOU,10.0,DST,7.377556214423874,8.207458804654468,7.5850318619815225
2024,8,2024_08_IND_HOU,IND,4.0,DST,5.613084957230859,4.463846943205059,5.325775453724408
2024,8,2024_08_KC_LV,KC,8.0,DST,8.463999309118154,8.065518545372472,8.364379118181734
2024,8,2024_08_KC_LV,LV,3.0,DST,4.403373408875809,5.2546015269935,4.616180438405232
2024,8,2024_08_MIN_LA,LA,6.0,DST,5.491848853533803,4.535178828166877,5.2526813471920715
2024,8,2024_08_MIN_LA,MIN,1.0,DST,6.488659443045648,7.368794531982135,6.70869321527977
2024,8,2024_08_NO_LAC,LAC,9.0,DST,7.719586133292717,7.629431681217793,7.697047520273986
2024,8,2024_08_NO_LAC,NO,5.0,DST,5.2950206109296065,4.695501887873398,5.145140930165555
2024,8,2024_08_NYG_PIT,NYG,6.0,DST,6.460530161445667,6.040262352925695,6.3554632093156735
2024,8,2024_08_NYG_PIT,PIT,15.0,DST,9.414834579785442,9.18275462714141,9.356814591624435
2024,8,2024_08_NYJ_NE,NE,1.0,DST,5.134751317932502,5.285191420621637,5.172361343604786
2024,8,2024_08_NYJ_NE,NYJ,2.0,DST,8.8865074444376,7.850927585360173,8.627612479668244
2024,8,2024_08_PHI_CIN,CIN,-4.0,DST,6.78677390770027,6.398244994974547,6.689641679518839
2024,8,2024_08_PHI_CIN,PHI,6.0,DST,6.104324131010032,5.624277105515975,5.984312374636518
2024,8,2024_08_TEN_DET,DET,16.0,DST,9.205227460505164,8.96864160066008,9.146080995543892
2024,8,2024_08_TEN_DET,TEN,0.0,DST,3.5401810735377945,4.689549662312851,3.8275232207315586
2024,9,2024_09_CHI_ARI,ARI,12.0,DST,6.431515525547496,6.578095031316258,6.468160401989687
2024,9,2024_09_CHI_ARI,CHI,6.0,DST,5.736452969052809,6.182194855401057,5.8478884406398715
2024,9,2024_09_DAL_ATL,ATL,3.0,DST,5.20615606885349,5.947313515672259,5.391445430558182
2024,9,2024_09_DAL_ATL,DAL,4.0,DST,4.310828902706459,4.947726713132394,4.470053355312943
2024,9,2024_09_DEN_BAL,BAL,10.0,DST,7.664451896366252,8.128007278973424,7.780340742018045
2024,9,2024_09_DEN_BAL,DEN,-3.0,DST,4.449830430343363,5.047332588709199,4.599205969934822
2024,9,2024_09_DET_GB,DET,9.0,DST,6.635318663404389,6.358165495119768,6.566030371333233
2024,9,2024_09_DET_GB,GB,2.0,DST,5.408233287818002,5.78362195815318,5.502080455401797
2024,9,2024_09_HOU_NYJ,HOU,2.0,DST,6.2502936067954975,6.222553179151977,6.243358499884617
2024,9,2024_09_HOU_NYJ,NYJ,14.0,DST,7.407476009218522,7.577678977174684,7.450026751207563
2024,9,2024_09_IND_MIN,IND,10.0,DST,5.180768999298494,4.197803340540563,4.935027584609012
2024,9,2024_09_IND_MIN,MIN,11.0,DST,7.468696929031787,8.119676394318406,7.631441795353442
2024,9,2024_09_JAX_PHI,JAX,4.0,DST,4.683658453382605,4.815816268137196,4.716697907071252
2024,9,2024_09_JAX_PHI,PHI,8.0,DST,7.236232634750815,6.505573158473979,7.053567765681606
2024,9,2024_09_LAC_CLE,CLE,6.0,DST,6.581019296852643,6.829804879933118,6.6432156926227615
2024,9,2024_09_LAC_CLE,LAC,18.0,DST,7.440675298930248,7.163919073430746,7.371486242555372
2024,9,2024_09_LA_SEA,LA,22.0,DST,6.101807443316633,6.4795658294656375,6.196247039853884
2024,9,2024_09_LA_SEA,SEA,5.0,DST,5.252855053252304,6.002488370938215,5.440263382673782
2024,9,2024_09_LV_CIN,CIN,10.0,DST,7.713545137462319,7.5137203735573195,7.663588946486069
