position,rank,pfr_name,prospect_model_percentile,outcome_percentile,prospect_percentile_reference_n,draft_team,draft_round,draft_pick,pred_best2of3_ppg,pred_peak3_ppg,pred_rookie_ppg,pred_avg3_ppg,pred_total3_ppr,pred80_low,pred80_high,pred90_low,pred90_high,hit_probability,college_match,fuzzy_match,scout_boost,percentile_bucket,historical_bucket_n,historical_hit_rate,historical_hit_rate_ci_low,historical_hit_rate_ci_high,historical_star_rate,historical_star_rate_ci_low,historical_star_rate_ci_high,historical_bucket_mean_primary_ppg
TE,3,Max Klare,82.75862068965517,74.44444444444444,232,LAR,2,61,5.466731235400921,6.366232789318522,3.4400902819274557,4.359518696805245,214.6371634035804,2.5890472734113468,8.344415197390497,0.9067478109715914,10.026714659830253,0.31992635,1.0,0.0,0.8305108951952169,80-90,23,0.2608695652173913,0.1254844588924897,0.4647039054375056,0.17391304347826086,0.06978540350612772,0.37138054785295666,5.512531969309463
TE,4,Marlin Klein,71.12068965517241,70.37037037037037,232,HOU,2,59,4.295241791700361,4.891489329081282,1.95950511314316,3.311541125532857,165.67010669172083,1.4175578297107867,7.172925753689936,0.0,8.855225216129691,0.2158792,1.0,0.0,0.526454058939323,60-80,46,0.1956521739130435,0.10650490444121799,0.331715377411692,0.06521739130434782,0.022427454466343574,0.17503009103781358,4.160362052429668
TE,5,Tanner Koziol,68.53448275862068,68.88888888888889,232,JAX,5,164,4.117402183331957,4.951220829952027,2.2353133410823545,3.3515603228390662,161.54959215387794,1.2397182213423823,6.995086145321531,0.0,8.677385607761288,0.095438324,1.0,0.0,-1.199730376059088,60-80,46,0.1956521739130435,0.10650490444121799,0.331715377411692,0.06521739130434782,0.022427454466343574,0.17503009103781358,4.160362052429668
TE,6,Sam Roush,68.10344827586206,68.51851851851852,232,CHI,3,69,4.044895445670111,5.173216983296812,2.137981258986112,2.971712974446771,145.2886674736375,1.1672114836805365,6.922579407659685,0.0,8.60487887009944,0.41642585,1.0,0.0,0.030760931185469,60-80,46,0.1956521739130435,0.10650490444121799,0.331715377411692,0.06521739130434782,0.022427454466343574,0.17503009103781358,4.160362052429668
TE,7,Eli Raridon,67.67241379310344,68.14814814814815,232,NWE,3,95,4.018446792915301,5.2060359640009874,1.875726974250074,3.174317158858666,153.04521195027198,1.140762830925727,6.896130754904876,0.0,8.578430217344632,0.16023512,1.0,0.0,0.1226880690624225,60-80,46,0.1956521739130435,0.10650490444121799,0.331715377411692,0.06521739130434782,0.022427454466343574,0.17503009103781358,4.160362052429668
TE,8,Nate Boerkircher,62.06896551724138,65.55555555555556,232,JAX,2,56,3.618462663819024,4.257253573911501,1.579129927314749,2.734348098030952,139.20422691023262,0.7407787018294498,6.496146625808599,0.0,8.178446088248354,0.21983121,1.0,0.0,1.2234354459581045,60-80,46,0.1956521739130435,0.10650490444121799,0.331715377411692,0.06521739130434782,0.022427454466343574,0.17503009103781358,4.160362052429668
TE,9,Oscar Delp,57.32758620689656,64.07407407407408,232,NOR,3,73,3.3962940802684702,4.090947007147846,1.487663867627471,2.3865939934550537,123.82767818213529,0.5186101182788958,6.273978042258045,0.0,7.9562775046978,0.13753626,1.0,0.0,0.6569710811174243,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,10,Matthew Hibner,56.03448275862068,62.96296296296296,232,BAL,4,133,3.305785028753923,4.173544691830115,1.702493425382973,2.6836524521090617,130.22095166801455,0.4281010667643485,6.183468990743497,0.0,7.865768453183253,0.062425792,1.0,0.0,-0.6962461322034565,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,11,Justin Joly,50.43103448275862,60.0,232,DEN,5,152,3.060623861970486,3.656893948089145,1.9263367115202723,2.325937121840892,114.85830151340724,0.1829398999809122,5.938307823960061,0.0,7.620607286399816,0.074612975,1.0,0.0,-0.4268310187993656,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,12,Will Kacmarek,50.0,59.62962962962963,232,MIA,3,87,2.96991387449152,3.537463974958281,1.0844783535045714,2.2467032948360672,108.39586846042845,0.0922299125019456,5.847597836481095,0.0,7.52989729892085,0.0733389,1.0,0.0,0.7965486428209001,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,13,Seydou Traore,45.25862068965517,56.2962962962963,232,MIA,5,180,2.6449425848422115,3.135145451185136,1.738419897650202,2.1867240172162696,102.60676145695572,0.0,5.522626546831786,0.0,7.204926009271541,0.060513556,1.0,0.0,-0.5093820355513365,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,14,Bauer Sharp,41.37931034482759,56.2962962962963,232,TAM,6,185,2.55521642760659,2.8740689273996303,1.7144780951902905,1.972845576317242,97.17360087880374,0.0,5.432900389596164,0.0,7.11519985203592,0.08662432,1.0,0.0,-0.4969538071591479,40-60,47,0.14893617021276595,0.07406626087497505,0.2768589657111277,0.0425531914893617,0.01174802937056972,0.1424878719385944,3.043687421777221
TE,15,Josh Cuevas,33.62068965517241,50.74074074074074,232,BAL,5,173,2.106412673386953,2.7906949921915154,1.3900787043214724,1.7545898997030884,84.4162708535909,0.0,4.984096635376528,0.0,6.666396097816283,0.03382579,1.0,0.0,-0.137376147546786,20-40,46,0.06521739130434782,0.022427454466343574,0.17503009103781358,0.043478260869565216,0.012005193588830829,0.1453252291905342,2.17834878516624
TE,16,Joe Royer,30.603448275862068,49.25925925925926,232,CLE,5,170,1.8771893180701764,2.588047389444124,1.1856107198712813,1.5111457786758655,75.83756197025197,0.0,4.754873280059751,0.0,6.437172742499506,0.040831033,1.0,0.0,-1.0763893554954649,20-40,46,0.06521739130434782,0.022427454466343574,0.17503009103781358,0.043478260869565216,0.012005193588830829,0.1453252291905342,2.17834878516624
TE,17,Riley Nowakowski,27.58620689655172,46.2962962962963,232,PIT,5,169,1.707723329979137,2.359914103059639,1.2218360113328544,1.3675550837232986,65.65101511599511,0.0,4.585407291968711,0.0,6.267706754408467,0.030005852,1.0,0.0,-0.5078091347927085,20-40,46,0.06521739130434782,0.022427454466343574,0.17503009103781358,0.043478260869565216,0.012005193588830829,0.1453252291905342,2.17834878516624
TE,18,Max Bredeson,21.551724137931032,42.96296296296296,232,MIN,5,159,1.4130097379933917,1.7927526913807486,0.9092639505015284,1.1140502580393563,53.41253459524599,0.0,4.290693699982966,0.0,5.972993162422721,0.023827892,1.0,0.0,0.4438973772434922,20-40,46,0.06521739130434782,0.022427454466343574,0.17503009103781358,0.043478260869565216,0.012005193588830829,0.1453252291905342,2.17834878516624
TE,19,Carsen Ryan,10.344827586206897,31.48148148148148,232,CLE,7,248,0.6644573505958324,0.9987367621617405,0.2554063589596681,0.4366836692457119,20.98059924583353,0.0,3.542141312585407,0.0,5.224440775025162,0.026075944,1.0,0.0,-0.1910885974273419,0-20,46,0.0,0.0,0.07707617732978073,0.0,0.0,0.07707617732978073,0.6153053069053709
TE,20,Dallen Bentley,7.758620689655173,28.51851851851852,232,DEN,7,256,0.5346043039272815,0.7889794371431552,0.2536134024017533,0.382494717833666,19.25759215800073,0.0,3.412288265916856,0.0,5.094587728356611,0.03828563,1.0,0.0,-1.0257894489953543,0-20,46,0.0,0.0,0.07707617732978073,0.0,0.0,0.07707617732978073,0.6153053069053709
TE,21,Jaren Kanak,5.603448275862069,26.29629629629629,232,TEN,7,225,0.4774166286365944,0.5567632036176944,0.4513499078745717,0.3984170676475738,19.73205045652761,0.0,3.355100590626169,0.0,5.037400053065924,0.11505647,1.0,0.0,-0.8729500222114339,0-20,46,0.0,0.0,0.07707617732978073,0.0,0.0,0.07707617732978073,0.6153053069053709
TE,22,Jack Endries,1.293103448275862,23.33333333333333,232,CIN,7,221,0.3449504716239641,0.4666146717987898,0.2463024651527277,0.2887394079065101,14.469641863216149,0.0,3.222634433613538,0.0,4.9049338960532936,0.07243216,1.0,0.0,-0.7004920614455132,0-20,46,0.0,0.0,0.07707617732978073,0.0,0.0,0.07707617732978073,0.6153053069053709
