season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,training_rows_before_draft,hit3,star3,best_rank3,target_valid,prospect_model_percentile,temporal_prospect_percentile,temporal_reference_n
2013,Chris Gragg,222,1.4,TE,0.9784866581830868,117,0,0,64.0,1,15.948275862068966,16.455696202531644,79
2013,Justice Cunningham,254,0.04375,TE,0.5052699750646182,117,0,0,110.0,1,6.896551724137931,7.59493670886076,79
2014,Eric Ebron,10,8.590625,TE,9.032372939396913,133,0,0,14.0,1,100.0,100.0,95
2014,Austin Seferian-Jenkins,38,4.121875,TE,8.131098168607188,133,0,0,33.0,1,96.12068965517241,97.89473684210527,95
2014,Jace Amaro,49,2.91875,TE,7.788800100772243,133,0,0,25.0,1,93.10344827586206,94.73684210526315,95
2014,Troy Niklas,52,0.815625,TE,6.674216152379371,133,0,0,76.0,1,88.79310344827587,90.52631578947368,95
2014,C.J. Fiedorowicz,65,5.362500000000001,TE,5.434924430291932,133,0,0,18.0,1,82.75862068965517,86.31578947368422,95
2014,Richard Rodgers,98,7.1625,TE,4.273617252757161,133,1,0,12.0,1,70.25862068965517,77.89473684210526,95
2014,Crockett Gillmore,99,3.946875,TE,3.714689831646529,133,0,0,27.0,1,65.51724137931035,74.73684210526315,95
2014,Arthur Lynch,155,0.0,TE,1.7345594829178754,133,0,0,,1,28.01724137931034,35.78947368421053,95
2014,Ted Bolser,217,0.0,TE,0.709806247710623,133,0,0,,1,11.206896551724139,12.631578947368421,95
2014,Rob Blanchflower,230,0.0,TE,0.8157844102375803,133,0,0,,1,13.36206896551724,13.684210526315791,95
2015,Devin Funchess,41,9.415625,TE,7.27303796849976,143,0,0,,1,90.51724137931035,91.42857142857143,105
2015,Maxx Williams,55,2.90625,TE,5.900412267355662,143,0,0,40.0,1,85.34482758620689,85.71428571428571,105
2015,Clive Walford,68,5.18125,TE,5.874160475942709,143,0,0,32.0,1,84.91379310344827,85.71428571428571,105
2015,Tyler Kroft,85,4.821875,TE,4.228468405879834,143,0,0,15.0,1,69.39655172413794,74.28571428571429,105
2015,Jeff Heuerman,92,1.821875,TE,3.7044890914442714,143,0,0,56.0,1,64.65517241379311,70.47619047619048,105
2015,Blake Bell,117,1.440625,TE,3.732348319220462,143,0,0,58.0,1,65.94827586206897,71.42857142857143,105
2015,MyCole Pruitt,143,0.69375,TE,2.9526217361953533,143,0,0,77.0,1,49.56896551724138,53.333333333333336,105
2015,C.J. Uzomah,157,2.4875,TE,1.245787641683714,143,0,0,41.0,1,20.25862068965517,22.857142857142858,105
2015,Jesse James,160,5.90625,TE,2.0077962395937408,143,0,0,22.0,1,33.189655172413794,38.095238095238095,105
2015,Nick Boyle,171,2.675,TE,2.7144987234095272,143,0,0,45.0,1,47.8448275862069,52.38095238095239,105
2015,James O'Shaughnessy,173,1.5500000000000005,TE,2.535566250976207,143,0,0,57.0,1,41.37931034482759,43.80952380952381,105
2015,Nick O'Leary,194,2.70625,TE,1.812784045032347,143,0,0,33.0,1,29.310344827586203,36.19047619047619,105
2015,Malcolm Johnson,195,0.409375,TE,1.557633295429769,143,0,0,,1,25.0,30.476190476190478,105
2015,Randall Telfer,198,0.28125,TE,1.213277472636491,143,0,0,97.0,1,19.82758620689655,22.857142857142858,105
2015,A.J. Derby,202,2.66875,TE,0.9619044990029813,143,0,0,41.0,1,15.517241379310345,17.142857142857142,105
2015,Kennard Backman,213,0.0,TE,1.0571002106573988,143,0,0,,1,18.103448275862068,20.952380952380953,105
2015,Ben Koyack,229,1.6218749999999995,TE,0.4158744901427941,143,0,0,48.0,1,2.1551724137931036,0.9523809523809524,105
2015,Geoff Swaim,246,0.54375,TE,0.3627536762988991,143,0,0,82.0,1,1.7241379310344827,0.9523809523809524,105
2015,Rory 'Busta' Anderson,254,0.0,TE,0.5286712431616003,143,0,0,,1,7.327586206896551,8.571428571428571,105
2015,Gerald Christian,256,0.075,TE,0.7449373904716315,143,0,0,107.0,1,12.5,13.333333333333334,105
2016,Hunter Henry,35,8.021875,TE,7.458536571850772,163,0,0,14.0,1,91.8103448275862,93.60000000000001,125
2016,Austin Hooper,81,8.83125,TE,4.664165789775698,163,1,1,6.0,1,75.43103448275862,78.4,125
2016,Nick Vannett,94,3.2593750000000004,TE,3.486611400603365,163,0,0,30.0,1,59.05172413793104,66.4,125
2016,Tyler Higbee,110,3.928125,TE,3.159218358684968,163,0,0,32.0,1,53.44827586206896,60.0,125
2016,Seth Devalve,138,3.475,TE,1.9947252216186588,163,0,0,31.0,1,32.758620689655174,40.0,125
2016,Temarrick Hemingway,177,0.0,TE,3.4460966506509365,163,0,0,115.0,1,57.758620689655174,64.8,125
2016,Jerell Adams,184,1.6062499999999995,TE,2.1421327568760606,163,0,0,57.0,1,34.05172413793103,40.8,125
2016,David Morgan,188,1.065625,TE,1.8489116667360403,163,0,0,69.0,1,30.17241379310345,38.4,125
2016,Rico Gathers,217,0.234375,TE,0.7075864068074786,163,0,0,102.0,1,10.775862068965516,12.0,125
2016,Thomas Duarte,231,0.0,TE,0.8032912887212003,163,0,0,,1,12.931034482758621,14.399999999999999,125
2016,Beau Sandland,252,0.0,TE,0.5660128961316464,163,0,0,,1,9.051724137931034,10.4,125
2017,O.J. Howard,19,6.9281250000000005,TE,8.622158019440882,174,0,0,14.0,1,98.27586206896551,98.52941176470588,136
2017,Evan Engram,23,9.371875,TE,8.57978870396469,174,1,1,5.0,1,97.41379310344827,97.79411764705883,136
2017,David Njoku,29,7.456249999999999,TE,8.461724969326308,174,1,0,9.0,1,96.98275862068965,97.79411764705883,136
2017,Gerald Everett,44,5.512499999999999,TE,6.298385386706551,174,0,0,22.0,1,86.63793103448276,88.23529411764706,136
2017,Adam Shaheen,45,1.909375,TE,6.36029602198397,174,0,0,50.0,1,87.5,88.23529411764706,136
2017,Jonnu Smith,100,5.265625,TE,4.688558303189866,174,0,0,20.0,1,75.86206896551724,79.41176470588235,136
2017,Michael Roberts,127,1.425,TE,2.705890626402367,174,0,0,57.0,1,47.41379310344828,53.67647058823529,136
2017,Jake Butt,145,0.515625,TE,2.610009559007462,174,0,0,80.0,1,44.827586206896555,50.0,136
2017,George Kittle,146,15.0375,TE,2.366691184995562,174,1,1,2.0,1,37.06896551724138,44.11764705882353,136
2017,Jordan Leggett,150,0.98125,TE,2.459168525343705,174,0,0,65.0,1,39.6551724137931,45.588235294117645,136
2017,Jeremy Sprinkle,154,2.225,TE,1.8565375927935277,174,0,0,43.0,1,30.603448275862068,38.23529411764706,136
2017,Eric Saubert,174,0.434375,TE,2.190754136924001,174,0,0,96.0,1,34.91379310344828,42.64705882352941,136
2017,Bucky Hodges,201,0.0,TE,2.5348185929943083,174,0,0,,1,40.94827586206897,46.32352941176471,136
2017,Mason Schreck,251,0.0,TE,0.4225314453205525,174,0,0,121.0,1,2.586206896551724,2.2058823529411766,136
2018,Hayden Hurst,25,7.0625,TE,8.086908241946551,188,1,0,11.0,1,95.6896551724138,95.33333333333334,150
2018,Mike Gesicki,42,9.228125,TE,7.3354143608078415,188,1,0,7.0,1,90.94827586206897,91.33333333333333,150
2018,Dallas Goedert,49,8.159375,TE,4.525547012095047,188,1,0,10.0,1,74.56896551724138,76.66666666666667,150
2018,Mark Andrews,86,11.790625,TE,5.206727578592045,188,1,1,5.0,1,81.03448275862068,80.66666666666666,150
2018,Jordan Akins,98,5.421875,TE,4.510663912228647,188,0,0,26.0,1,73.70689655172413,76.0,150
2018,Ian Thomas,101,3.80625,TE,4.962926502039627,188,0,0,24.0,1,78.87931034482759,79.33333333333333,150
2018,Christopher Herndon IV,107,5.840624999999999,TE,3.115001134901805,188,0,0,16.0,1,51.724137931034484,57.99999999999999,150
2018,Will Dissly,120,4.21875,TE,2.585517093268835,188,0,0,38.0,1,43.103448275862064,48.0,150
2018,Durham Smythe,123,2.2593750000000004,TE,2.3711177531991825,188,0,0,46.0,1,37.5,42.66666666666667,150
2018,Dalton Schultz,137,5.315625,TE,2.378281503595612,188,1,0,12.0,1,38.793103448275865,44.0,150
2018,Troy Fumagalli,156,1.18125,TE,2.065225624276517,188,0,0,75.0,1,33.62068965517241,38.666666666666664,150
2018,Tyler Conklin,157,1.81875,TE,3.551001972060678,188,0,0,52.0,1,61.206896551724135,68.0,150
2018,Jaylen Samuels,165,6.059375000000001,TE,3.55141380093121,188,0,0,,1,61.63793103448276,68.0,150
2018,Jordan Thomas,211,2.275,TE,0.9984264257270504,188,0,0,,1,16.810344827586206,19.333333333333332,150
2018,Ryan Izzo,250,1.696875,TE,0.442206721562168,188,0,0,64.0,1,3.4482758620689653,3.3333333333333335,150
2019,T.J. Hockenson,8,9.751654411764706,TE,7.733094506743255,203,1,1,5.0,1,92.67241379310344,92.72727272727272,165
2019,Noah Fant,20,9.342095588235296,TE,7.806176510374543,203,1,0,9.0,1,93.96551724137932,93.93939393939394,165
2019,Irv Smith Jr.,50,5.55,TE,5.629196079446349,203,0,0,23.0,1,84.48275862068965,84.24242424242424,165
2019,Drew Sample,52,3.027389705882353,TE,4.39828368111551,203,0,0,31.0,1,72.84482758620689,74.54545454545455,165
2019,Josh Oliver,69,0.5994485294117646,TE,5.2170534025795625,203,0,0,82.0,1,81.46551724137932,81.21212121212122,165
2019,Jace Sternberger,75,0.91875,TE,6.353655812010414,203,0,0,66.0,1,87.06896551724138,86.66666666666667,165
2019,Kahale Warring,86,0.203125,TE,4.753969318766552,203,0,0,97.0,1,76.72413793103449,77.57575757575758,165
2019,Dawson Knox,96,7.317095588235294,TE,4.443944465593931,203,1,0,11.0,1,73.27586206896551,74.54545454545455,165
2019,Trevon Wesco,121,0.4068014705882353,TE,2.36548357402518,203,0,0,97.0,1,36.637931034482754,40.0,165
2019,Foster Moreau,137,4.646323529411765,TE,3.3514940804483238,203,0,0,26.0,1,57.327586206896555,62.42424242424243,165
2019,Zach Gentry,141,1.09375,TE,1.7530977412270268,203,0,0,61.0,1,28.448275862068968,31.515151515151512,165
2019,Kaden Smith,176,3.28125,TE,2.440895810974739,203,0,0,36.0,1,39.224137931034484,43.03030303030303,165
2019,Isaac Nauta,224,0.14375,TE,0.6114048440448443,203,0,0,106.0,1,10.344827586206897,10.909090909090908,165
2019,Tommy Sweeney,228,1.1768382352941176,TE,0.3239122941641694,203,0,0,73.0,1,1.293103448275862,0.6060606060606061,165
2019,Aliz̩ Mack,231,0.0,TE,0.2088180256449899,203,0,0,,1,0.43103448275862066,0.0,165
2019,Caleb Wilson,254,0.0,TE,0.5463932621644224,203,0,0,118.0,1,8.620689655172415,9.090909090909092,165
2020,Cole Kmet,43,7.897058823529411,TE,6.587450645616636,219,1,0,8.0,1,88.36206896551724,87.84530386740332,181
2020,Devin Asiasi,91,0.4454044117647059,TE,5.557424514823413,219,0,0,83.0,1,83.62068965517241,82.87292817679558,181
2020,Josiah Deguara,94,2.5264705882352945,TE,4.897675600529253,219,0,0,41.0,1,78.01724137931035,77.90055248618785,181
2020,Dalton Keene,101,0.14375,TE,4.995783207765916,219,0,0,102.0,1,79.3103448275862,78.45303867403315,181
2020,Adam Trautman,105,3.176470588235293,TE,5.005090651129041,219,0,0,39.0,1,79.74137931034483,78.45303867403315,181
2020,Harrison Bryant,115,3.763602941176471,TE,3.984746874321405,219,0,0,39.0,1,67.67241379310344,69.06077348066299,181
2020,Albert Okwuegbunam,118,3.1446691176470587,TE,3.770581499260544,219,0,0,30.0,1,66.37931034482759,69.06077348066299,181
2020,Colby Parkinson,133,2.2794117647058822,TE,3.5454172657574112,219,0,0,37.0,1,60.3448275862069,64.08839779005525,181
2020,Brycen Hopkins,136,0.5823529411764706,TE,3.2138392788001,219,0,0,84.0,1,53.879310344827594,57.4585635359116,181
2020,Charlie Woerner,190,0.50625,TE,1.994379050677964,219,0,0,90.0,1,32.327586206896555,34.806629834254146,181
2020,Tyler Davis,206,0.4147058823529411,TE,1.5065769457803508,219,0,0,96.0,1,23.70689655172414,26.519337016574585,181
2020,Stephen Sullivan,251,0.1941176470588235,TE,0.5308891623397607,219,0,0,97.0,1,7.758620689655173,8.83977900552486,181
2021,Kyle Pitts,4,9.232352941176472,TE,8.764799308163829,231,1,1,6.0,1,98.70689655172413,98.96373056994818,193
2021,Pat Freiermuth,55,8.820588235294117,TE,4.930197577611466,231,1,0,7.0,1,78.44827586206897,77.2020725388601,193
2021,Hunter Long,81,0.0529411764705882,TE,3.515158330799104,231,0,0,113.0,1,59.91379310344828,62.17616580310881,193
2021,Tommy Tremble,83,3.3764705882352946,TE,4.351076748277984,231,0,0,39.0,1,72.41379310344827,71.50259067357513,193
2021,Tre' McKitty,97,0.8147058823529413,TE,3.2387697007934864,231,0,0,86.0,1,54.310344827586206,55.95854922279793,193
2021,John Bates,124,2.5,TE,1.955816273433033,231,0,0,48.0,1,31.896551724137932,33.67875647668394,193
2021,Kylen Granson,127,3.947058823529412,TE,2.7285155554532405,231,0,0,33.0,1,48.275862068965516,50.77720207253886,193
2021,Luke Farrell,145,1.2088235294117646,TE,2.5910538099406417,231,0,0,63.0,1,43.96551724137931,46.1139896373057,193
2021,Brevin Jordan,147,3.1382352941176475,TE,2.289682667815962,231,0,0,44.0,1,36.206896551724135,38.34196891191709,193
2021,Noah Gray,162,4.135294117647058,TE,3.663214819596256,231,0,0,36.0,1,63.793103448275865,65.80310880829016,193
2021,Zach Davidson,168,0.0,TE,1.4829156641937091,231,0,0,,1,22.844827586206897,24.870466321243523,193
2022,Trey McBride,55,12.508823529411764,TE,6.259837267223904,242,1,1,2.0,1,86.20689655172413,86.27450980392157,204
2022,Jelani Woods,73,2.1823529411764717,TE,3.957367922871947,242,0,0,35.0,1,67.24137931034483,68.13725490196079,204
2022,Greg Dulcich,80,2.761764705882353,TE,4.738212473685861,242,0,0,30.0,1,76.29310344827587,75.49019607843137,204
2022,Jeremy Ruckert,101,1.7529411764705882,TE,4.28679709332684,242,0,0,62.0,1,70.6896551724138,71.07843137254902,204
2022,Cade Otton,106,7.620588235294117,TE,3.664761158844657,242,0,0,14.0,1,64.22413793103449,66.17647058823529,204
2022,Daniel Bellinger,112,3.691176470588236,TE,3.781602846609213,242,0,0,34.0,1,66.8103448275862,68.13725490196079,204
2022,Charlie Kolar,128,1.4705882352941178,TE,2.563932576768177,242,0,0,63.0,1,42.672413793103445,44.11764705882353,204
2022,Jake Ferguson,129,8.279411764705882,TE,3.129424715162872,242,1,0,9.0,1,52.1551724137931,53.431372549019606,204
2022,Isaiah Likely,139,6.6117647058823525,TE,3.712479641497041,242,0,0,16.0,1,65.08620689655173,66.66666666666666,204
2022,Chigoziem Okonkwo,143,6.6764705882352935,TE,2.95665945594788,242,0,0,21.0,1,50.0,51.470588235294116,204
2022,Cole Turner,149,0.8029411764705883,TE,3.653097203854737,242,0,0,72.0,1,63.36206896551724,65.68627450980392,204
2022,Teagan Quitoriano,170,1.0470588235294118,TE,1.6412012244102183,242,0,0,64.0,1,27.155172413793103,27.941176470588236,204
2022,James Mitchell,177,0.973529411764706,TE,2.4979816048546453,242,0,0,67.0,1,40.08620689655172,41.66666666666667,204
2022,Andrew Ogletree,192,0.0,TE,1.837145821425306,242,0,0,,1,29.74137931034483,30.392156862745097,204
2022,Grant Calcaterra,198,2.144117647058824,TE,1.6177658569310598,242,0,0,41.0,1,25.43103448275862,26.47058823529412,204
2022,Connor Heyward,208,2.2205882352941178,TE,1.1762437914711332,242,0,0,,1,19.396551724137932,20.098039215686274,204
2022,John FitzPatrick,213,0.1,TE,0.7374231308997962,242,0,0,104.0,1,12.068965517241379,12.745098039215685,204
2022,Ko Kieft,218,0.0,TE,0.8542734487454653,242,0,0,,1,13.793103448275861,14.215686274509803,204
2022,Nick Muse,227,0.0,TE,0.4752103828757609,242,0,0,,1,5.172413793103448,5.392156862745098,204
2023,Dalton Kincaid,25,8.129411764705882,TE,8.979800113502854,261,1,0,11.0,1,99.56896551724138,99.55156950672645,223
2023,Sam LaPorta,34,12.173529411764706,TE,7.822817433644204,261,1,1,1.0,1,94.82758620689656,95.51569506726457,223
2023,Michael Mayer,35,4.270588235294118,TE,8.441851371520048,261,0,0,35.0,1,96.55172413793103,96.8609865470852,223
2023,Luke Musgrave,42,3.6588235294117646,TE,7.499902827137261,261,0,0,31.0,1,92.24137931034483,93.27354260089686,223
2023,Luke Schoonmaker,58,2.4794117647058824,TE,4.342133302329091,261,0,0,43.0,1,71.98275862068965,73.09417040358744,223
2023,Brenton Strange,61,6.15,TE,4.251381938034541,261,0,0,23.0,1,69.82758620689656,71.74887892376681,223
2023,Tucker Kraft,78,8.25,TE,4.538407277540969,261,1,0,10.0,1,75.0,75.7847533632287,223
2023,Darnell Washington,93,3.4823529411764707,TE,2.7866233192997463,261,0,0,39.0,1,48.706896551724135,50.224215246636774,223
2023,Cameron Latu,101,0.0,TE,4.312117937749399,261,0,0,124.0,1,71.55172413793103,73.09417040358744,223
