draft_year,position,position_year_rank,player_name,result_type,draft_team,draft_round,draft_pick,model_score_best2of3_ppg,prospect_model_percentile_pooled,prospect_model_percentile_temporal,temporal_reference_n,all_years_position_rank_by_percentile,all_years_overall_rank_by_percentile,hit_probability,realized_primary_ppg,hit3,star3,best_rank3,outcome_complete,target_valid,training_rows_before_draft,college_match,fuzzy_match,scout_boost
2012,RB,12,Rhett Ellison,historical_oof,,,128,2.960757547500235,35.388739946380696,32.20338983050847,118.0,281,1007,,2.028125,0.0,0.0,,1,1.0,162.0,,,
2012,RB,13,Vick Ballard,historical_oof,,,170,2.748676089834809,31.903485254691688,30.508474576271187,118.0,297,1057,,4.325000000000001,0.0,0.0,33.0,1,1.0,162.0,,,
2012,RB,14,Bryce Brown,historical_oof,,,229,2.121693736117224,23.324396782841823,22.033898305084744,118.0,335,1195,,4.8375,0.0,0.0,43.0,1,1.0,162.0,,,
2012,RB,15,Edwin Baker,historical_oof,,,250,1.7831608842986593,18.230563002680967,16.94915254237288,118.0,356,1271,,1.34375,0.0,0.0,75.0,1,1.0,162.0,,,
2012,RB,16,Bradie Ewing,historical_oof,,,157,1.747660014521677,17.962466487935657,16.94915254237288,118.0,357,1275,,0.153125,0.0,0.0,138.0,1,1.0,162.0,,,
2012,RB,17,Dan Herron,historical_oof,,,191,1.63191258140921,16.890080428954423,16.94915254237288,118.0,362,1292,,2.66875,0.0,0.0,61.0,1,1.0,162.0,,,
2012,RB,18,Alfred Morris,historical_oof,,,173,1.62403064446669,16.353887399463808,16.94915254237288,118.0,365,1301,,13.746875,1.0,0.0,8.0,1,1.0,162.0,,,
2012,RB,19,Terrance Ganaway,historical_oof,,,202,1.4237736732494943,12.8686327077748,14.40677966101695,118.0,378,1350,,0.0,0.0,0.0,,1,1.0,162.0,,,
2012,RB,20,Daryl Richardson,historical_oof,,,252,1.3390385811166956,12.332439678284182,14.40677966101695,118.0,380,1358,,4.168749999999999,0.0,0.0,47.0,1,1.0,162.0,,,
2012,RB,21,Michael Smith,historical_oof,,,212,0.3022321057755095,3.485254691689008,3.389830508474576,118.0,418,1494,,0.0,0.0,0.0,161.0,1,1.0,162.0,,,
2012,WR,1,Justin Blackmon,historical_oof,,,5,13.741077380952389,99.8095238095238,100.0,162.0,2,6,,8.162500000000001,0.0,0.0,29.0,1,1.0,223.0,,,
2012,WR,2,Kendall Wright,historical_oof,,,20,13.574447657312923,99.61904761904762,100.0,162.0,3,8,,11.931250000000002,1.0,0.0,20.0,1,1.0,223.0,,,
2012,WR,3,Michael Floyd,historical_oof,,,13,13.41491535289116,99.42857142857144,100.0,162.0,4,13,,11.3875,0.0,0.0,27.0,1,1.0,223.0,,,
2012,WR,4,A.J. Jenkins,historical_oof,,,30,11.02805127551021,95.42857142857144,98.76543209876544,162.0,30,79,,1.240625,0.0,0.0,135.0,1,1.0,223.0,,,
2012,WR,5,Mohamed Sanu,historical_oof,,,83,8.076305850340132,82.47619047619048,90.74074074074076,162.0,108,274,,8.88625,0.0,0.0,33.0,1,1.0,223.0,,,
2012,WR,6,Ryan Broyles,historical_oof,,,54,7.48496384141157,78.66666666666666,87.65432098765432,162.0,134,333,,2.546875,0.0,0.0,94.0,1,1.0,223.0,,,
2012,WR,7,Stephen Hill,historical_oof,,,43,7.2104130824829955,77.33333333333333,87.03703703703704,162.0,142,352,,3.95,0.0,0.0,96.0,1,1.0,223.0,,,
2012,WR,8,Alshon Jeffery,historical_oof,,,45,6.59100051445578,73.33333333333333,83.33333333333334,162.0,165,407,,17.0375,1.0,1.0,8.0,1,1.0,223.0,,,
2012,WR,9,T.Y. Hilton,historical_oof,,,92,6.556635488945578,72.95238095238096,82.71604938271605,162.0,167,414,,14.98125,1.0,1.0,12.0,1,1.0,223.0,,,
2012,WR,10,Rueben Randle,historical_oof,,,63,6.4227870110544245,72.19047619047619,82.09876543209876,162.0,172,425,,10.028125,0.0,0.0,30.0,1,1.0,223.0,,,
2012,WR,11,Chris Givens,historical_oof,,,96,5.565000494614515,66.66666666666666,75.92592592592592,162.0,208,520,,6.9593750000000005,0.0,0.0,56.0,1,1.0,223.0,,,
2012,WR,12,DeVier Posey,historical_oof,,,68,5.4420960119047646,65.14285714285715,74.07407407407408,162.0,216,542,,1.590625,0.0,0.0,126.0,1,1.0,223.0,,,
2012,WR,13,Brian Quick,historical_oof,,,33,4.545748754251703,59.61904761904761,66.66666666666666,162.0,261,639,,4.396875,0.0,0.0,88.0,1,1.0,223.0,,,
2012,WR,14,T.J. Graham,historical_oof,,,69,4.381228607568025,58.285714285714285,64.19753086419753,162.0,268,656,,4.38125,0.0,0.0,88.0,1,1.0,223.0,,,
2012,WR,15,Jarius Wright,historical_oof,,,118,4.264665886479594,57.333333333333336,63.580246913580254,162.0,273,670,,6.478125,0.0,0.0,62.0,1,1.0,223.0,,,
2012,WR,16,Travis Benjamin,historical_oof,,,100,3.997509213435373,55.61904761904762,62.34567901234568,162.0,284,698,,4.340624999999999,0.0,0.0,86.0,1,1.0,223.0,,,
2012,WR,17,Keshawn Martin,historical_oof,,,121,3.87123574829932,54.285714285714285,61.11111111111112,162.0,293,719,,2.9718750000000003,0.0,0.0,100.0,1,1.0,223.0,,,
2012,WR,18,Joe Adams,historical_oof,,,104,3.86160529761905,53.9047619047619,61.11111111111112,162.0,295,723,,0.09375,0.0,0.0,188.0,1,1.0,223.0,,,
2012,WR,19,Nick Toon,historical_oof,,,122,3.86022042162698,53.71428571428572,61.11111111111112,162.0,296,726,,1.678125,0.0,0.0,110.0,1,1.0,223.0,,,
2012,WR,20,Juron Criner,historical_oof,,,168,3.791000469812926,52.38095238095239,60.49382716049383,162.0,303,744,,1.415625,0.0,0.0,123.0,1,1.0,223.0,,,
2012,WR,21,Tommy Streeter,historical_oof,,,198,3.489716150085032,48.57142857142857,57.407407407407405,162.0,328,808,,0.0,0.0,0.0,188.0,1,1.0,223.0,,,
2012,WR,22,Greg Childs,historical_oof,,,134,3.4343006335034,47.23809523809524,55.55555555555556,162.0,335,829,,0.0,0.0,0.0,,1,1.0,223.0,,,
2012,WR,23,Jordan White,historical_oof,,,244,3.3382078103741497,44.95238095238096,51.85185185185185,162.0,348,864,,0.071875,0.0,0.0,191.0,1,1.0,223.0,,,
2012,WR,24,Danny Coale,historical_oof,,,152,3.336950525085034,44.761904761904766,51.85185185185185,162.0,349,868,,0.0,0.0,0.0,,1,1.0,223.0,,,
2012,WR,25,Rishard Matthews,historical_oof,,,227,3.3153386798469366,44.38095238095238,51.85185185185185,162.0,351,872,,4.2375,0.0,0.0,75.0,1,1.0,223.0,,,
2012,WR,26,Marvin McNutt,historical_oof,,,194,3.0702110565476186,41.523809523809526,49.38271604938272,162.0,370,914,,0.0,0.0,0.0,188.0,1,1.0,223.0,,,
2012,WR,27,Devon Wylie,historical_oof,,,107,2.940921447704084,39.61904761904762,46.2962962962963,162.0,383,950,,0.3531249999999999,0.0,0.0,161.0,1,1.0,223.0,,,
2012,WR,28,B.J. Cunningham,historical_oof,,,183,2.930008103741496,39.42857142857143,46.2962962962963,162.0,384,951,,0.0,0.0,0.0,,1,1.0,223.0,,,
2012,WR,29,Marvin Jones,historical_oof,,,166,2.319280342261901,28.952380952380956,32.71604938271605,162.0,444,1108,,7.421875,0.0,0.0,29.0,1,1.0,223.0,,,
2012,WR,30,LaVon Brazill,historical_oof,,,206,2.067403647959183,24.571428571428573,29.01234567901235,162.0,473,1178,,2.365625,0.0,0.0,119.0,1,1.0,223.0,,,
2012,WR,31,Jeremy Ebert,historical_oof,,,235,1.6506999255952366,17.142857142857142,19.1358024691358,162.0,515,1287,,0.15,0.0,0.0,172.0,1,1.0,223.0,,,
2012,WR,32,Junior Hemingway,historical_oof,,,238,1.4335531717687082,13.333333333333334,15.432098765432098,162.0,540,1343,,1.884375,0.0,0.0,120.0,1,1.0,223.0,,,
2012,WR,33,Toney Clemons,historical_oof,,,231,1.196238767006803,6.285714285714287,8.641975308641975,162.0,586,1448,,0.221875,0.0,0.0,176.0,1,1.0,223.0,,,
2012,TE,1,Coby Fleener,historical_oof,,,34,7.789751777161333,93.53448275862068,98.50746268656717,67.0,20,108,,9.9125,1.0,0.0,8.0,1,1.0,105.0,,,
2012,TE,2,Evan Rodriguez,historical_oof,,,111,5.468236599694946,83.1896551724138,89.55223880597015,67.0,49,264,,0.190625,0.0,0.0,87.0,1,1.0,105.0,,,
2012,TE,3,Michael Egnew,historical_oof,,,78,5.415197336928944,82.32758620689656,89.55223880597015,67.0,52,276,,0.434375,0.0,0.0,73.0,1,1.0,105.0,,,
2012,TE,4,Ladarius Green,historical_oof,,,110,4.87052111724585,77.58620689655173,85.07462686567165,67.0,64,349,,3.56875,0.0,0.0,38.0,1,1.0,105.0,,,
2012,TE,5,Dwayne Allen,historical_oof,,,64,4.294950493544155,71.12068965517241,83.5820895522388,67.0,79,442,,7.253124999999999,0.0,0.0,20.0,1,1.0,105.0,,,
2012,TE,6,Orson Charles,historical_oof,,,116,3.647197537799502,62.93103448275862,79.1044776119403,67.0,105,578,,0.621875,0.0,0.0,59.0,1,1.0,105.0,,,
2012,TE,7,Taylor Thompson,historical_oof,,,145,2.9469622514737246,49.137931034482754,56.71641791044776,67.0,145,799,,0.653125,0.0,0.0,80.0,1,1.0,105.0,,,
2012,TE,8,Adrien Robinson,historical_oof,,,127,2.1634670906424933,34.48275862068966,37.3134328358209,67.0,184,1020,,0.5,0.0,0.0,76.0,1,1.0,105.0,,,
2012,TE,9,James Hanna,historical_oof,,,186,1.9200943341678167,31.46551724137931,37.3134328358209,67.0,192,1063,,1.1218750000000002,0.0,0.0,63.0,1,1.0,105.0,,,
2012,TE,10,Drake Dunsmore,historical_oof,,,233,1.3757645019861084,21.120689655172413,23.88059701492537,67.0,223,1228,,0.0,0.0,0.0,,1,1.0,105.0,,,
2012,TE,11,David Paulson,historical_oof,,,240,0.9413837418434728,15.086206896551724,16.417910447761194,67.0,238,1316,,0.821875,0.0,0.0,72.0,1,1.0,105.0,,,
2012,TE,12,Brad Smelley,historical_oof,,,247,0.5442877827034074,8.189655172413794,8.955223880597014,67.0,256,1421,,0.040625,0.0,0.0,103.0,1,1.0,105.0,,,
2013,QB,1,EJ Manuel,historical_oof,,,16,12.318783345218316,87.5,98.33333333333331,60.0,31,197,,6.0062500000000005,0.0,0.0,28.0,1,1.0,98.0,,,
2013,QB,2,Geno Smith,historical_oof,,,39,4.569434768005905,69.88636363636364,76.66666666666667,60.0,68,465,,10.798125,0.0,0.0,20.0,1,1.0,98.0,,,
2013,QB,3,Mike Glennon,historical_oof,,,73,4.1467944883306105,65.9090909090909,76.66666666666667,60.0,76,531,,7.7375,0.0,0.0,26.0,1,1.0,98.0,,,
2013,QB,4,Brad Sorensen,historical_oof,,,221,2.236917092246343,50.56818181818182,56.66666666666666,60.0,108,774,,0.0,0.0,0.0,,1,1.0,98.0,,,
2013,QB,5,Matt Barkley,historical_oof,,,98,2.095155637871923,46.02272727272727,50.0,60.0,118,848,,0.05625,0.0,0.0,59.0,1,1.0,98.0,,,
2013,QB,6,Landry Jones,historical_oof,,,115,1.986187314983349,43.75,48.333333333333336,60.0,122,880,,0.688125,0.0,0.0,50.0,1,1.0,98.0,,,
2013,QB,7,Sean Renfree,historical_oof,,,249,1.9478954974183644,43.18181818181818,48.333333333333336,60.0,123,888,,0.0,0.0,0.0,74.0,1,1.0,98.0,,,
2013,QB,8,Ryan Nassib,historical_oof,,,110,1.4340134247553702,32.95454545454545,30.0,60.0,144,1044,,0.275625,0.0,0.0,59.0,1,1.0,98.0,,,
2013,QB,9,Zac Dysert,historical_oof,,,234,1.340119507150486,31.25,30.0,60.0,147,1068,,0.0,0.0,0.0,,1,1.0,98.0,,,
2013,QB,10,Tyler Wilson,historical_oof,,,112,1.3386159713276715,30.681818181818183,30.0,60.0,149,1078,,0.0,0.0,0.0,,1,1.0,98.0,,,
2013,QB,11,B.J. Daniels,historical_oof,,,237,0.8734154244398656,14.204545454545457,6.666666666666667,60.0,184,1330,,0.14625,0.0,0.0,,1,1.0,98.0,,,
2013,RB,1,Giovani Bernard,historical_oof,,,37,8.407982523180324,85.25469168900804,84.17266187050359,139.0,65,235,,12.8375,0.0,0.0,13.0,1,1.0,183.0,,,
2013,RB,2,Le'Veon Bell,historical_oof,,,48,7.583153600413349,80.6970509383378,80.57553956834532,139.0,83,299,,18.35625,1.0,1.0,1.0,1,1.0,183.0,,,
2013,RB,3,Montee Ball,historical_oof,,,58,7.133105831305537,76.94369973190348,77.6978417266187,139.0,99,360,,4.525,0.0,0.0,46.0,1,1.0,183.0,,,
2013,RB,4,Eddie Lacy,historical_oof,,,61,6.8459611185179785,73.9946380697051,74.82014388489209,139.0,110,399,,16.096875,1.0,1.0,6.0,1,1.0,183.0,,,
2013,RB,5,Knile Davis,historical_oof,,,96,6.6575123249703605,73.19034852546918,74.10071942446042,139.0,113,412,,5.990625,0.0,0.0,35.0,1,1.0,183.0,,,
2013,RB,6,Christine Michael,historical_oof,,,62,5.031182157831826,63.27077747989276,63.30935251798561,139.0,157,571,,1.5187499999999998,0.0,0.0,100.0,1,1.0,183.0,,,
2013,RB,7,Johnathan Franklin,historical_oof,,,125,4.176709551049225,52.54691689008043,51.798561151079134,139.0,203,743,,0.6781250000000001,0.0,0.0,106.0,1,1.0,183.0,,,
2013,RB,8,Marcus Lattimore,historical_oof,,,131,4.103354169897195,51.4745308310992,50.35971223021583,139.0,210,761,,0.0,0.0,0.0,,1,1.0,183.0,,,
2013,RB,9,Stepfan Taylor,historical_oof,,,140,3.749718685312379,45.57640750670242,46.76258992805755,139.0,238,854,,2.8843750000000004,0.0,0.0,71.0,1,1.0,183.0,,,
2013,RB,10,Kyle Juszczyk,historical_oof,,,130,3.6351019642360174,44.23592493297587,45.32374100719424,139.0,244,874,,4.26875,0.0,0.0,52.0,1,1.0,183.0,,,
2013,RB,11,Zac Stacy,historical_oof,,,160,3.4775789219552657,41.28686327077748,41.00719424460432,139.0,255,919,,7.746875,0.0,0.0,20.0,1,1.0,183.0,,,
2013,RB,12,Spencer Ware,historical_oof,,,194,3.438119807069395,40.75067024128686,41.00719424460432,139.0,258,928,,2.61875,0.0,0.0,59.0,1,1.0,183.0,,,
2013,RB,13,Mike Gillislee,historical_oof,,,164,3.420246736820717,40.48257372654155,41.00719424460432,139.0,259,932,,1.678125,0.0,0.0,75.0,1,1.0,183.0,,,
2013,RB,14,Joseph Randle,historical_oof,,,151,3.290605158644685,39.14209115281501,39.568345323741006,139.0,266,956,,4.021875,0.0,0.0,68.0,1,1.0,183.0,,,
2013,RB,15,Mike James,historical_oof,,,189,3.0099763610405743,36.46112600536193,35.97122302158273,139.0,276,991,,1.6275000000000002,0.0,0.0,72.0,1,1.0,183.0,,,
2013,RB,16,Chris Thompson,historical_oof,,,154,2.962615334396613,35.656836461126005,34.53237410071942,139.0,280,1004,,3.3906250000000004,0.0,0.0,54.0,1,1.0,183.0,,,
2013,RB,17,Theo Riddick,historical_oof,,,199,2.766351876312531,32.171581769437,32.37410071942446,139.0,296,1055,,8.553125000000001,0.0,0.0,18.0,1,1.0,183.0,,,
2013,RB,18,Jawan Jamison,historical_oof,,,228,2.747788264164104,31.63538873994638,31.654676258992804,139.0,298,1061,,0.0,0.0,0.0,,1,1.0,183.0,,,
2013,RB,19,Kenjon Barner,historical_oof,,,182,2.6294466318695493,30.02680965147453,30.215827338129497,139.0,305,1089,,0.78125,0.0,0.0,109.0,1,1.0,183.0,,,
2013,RB,20,Andre Ellington,historical_oof,,,187,2.2478889778399487,25.46916890080429,25.899280575539567,139.0,327,1165,,10.7125,0.0,0.0,19.0,1,1.0,183.0,,,
2013,RB,21,Kerwynn Williams,historical_oof,,,230,2.124395303313472,23.59249329758713,24.46043165467626,139.0,334,1193,,1.546875,0.0,0.0,96.0,1,1.0,183.0,,,
2013,RB,22,Latavius Murray,historical_oof,,,181,1.2776881846766228,11.26005361930295,11.510791366906476,139.0,385,1372,,9.078125,1.0,0.0,10.0,1,1.0,183.0,,,
2013,RB,23,Rex Burkhead,historical_oof,,,190,0.983530155675302,7.774798927613941,9.352517985611511,139.0,398,1427,,1.3875000000000002,0.0,0.0,105.0,1,1.0,183.0,,,
2013,RB,24,Michael Cox,historical_oof,,,253,0.62699802944129,5.630026809651475,6.474820143884892,139.0,408,1459,,0.459375,0.0,0.0,128.0,1,1.0,183.0,,,
2013,RB,25,Tommy Bohanon,historical_oof,,,215,-0.2671001975523164,2.1447721179624666,2.158273381294964,139.0,423,1516,,1.059375,0.0,0.0,101.0,1,1.0,183.0,,,
2013,WR,1,DeAndre Hopkins,historical_oof,,,27,12.686231938775522,98.85714285714286,98.46153846153848,195.0,7,20,,17.565625,1.0,1.0,4.0,1,1.0,256.0,,,
2013,WR,2,Tavon Austin,historical_oof,,,8,11.028515131802733,95.61904761904762,97.43589743589745,195.0,29,76,,10.3625,0.0,0.0,26.0,1,1.0,256.0,,,
2013,WR,3,Keenan Allen,historical_oof,,,76,8.837847066326534,86.66666666666667,91.7948717948718,195.0,82,209,,12.465625,1.0,0.0,18.0,1,1.0,256.0,,,
2013,WR,4,Cordarrelle Patterson,historical_oof,,,29,8.630190590986388,85.33333333333334,91.7948717948718,195.0,92,234,,8.024999999999999,0.0,0.0,,1,1.0,256.0,,,
2013,WR,5,Stedman Bailey,historical_oof,,,92,7.739440276360537,79.61904761904762,88.2051282051282,195.0,125,317,,4.240625,0.0,0.0,85.0,1,1.0,256.0,,,
2013,WR,6,Robert Woods,historical_oof,,,41,7.34036399659864,77.71428571428571,86.15384615384616,195.0,139,347,,8.9125,0.0,0.0,44.0,1,1.0,256.0,,,
2013,WR,7,Markus Wheaton,historical_oof,,,79,6.899957142857138,75.42857142857143,84.61538461538461,195.0,154,380,,8.81875,0.0,0.0,44.0,1,1.0,256.0,,,
2013,WR,8,Quinton Patton,historical_oof,,,128,6.649860850340137,73.71428571428571,83.07692307692308,195.0,163,403,,2.653125,0.0,0.0,90.0,1,1.0,256.0,,,
2013,WR,9,Terrance Williams,historical_oof,,,74,6.4600324787415,72.57142857142857,80.51282051282051,195.0,170,421,,9.4375,0.0,0.0,43.0,1,1.0,256.0,,,
2013,WR,10,Justin Hunter,historical_oof,,,34,6.203497448979595,70.47619047619048,77.43589743589745,195.0,183,453,,5.4125,0.0,0.0,79.0,1,1.0,256.0,,,
2013,WR,11,Aaron Dobson,historical_oof,,,59,5.626489383503403,66.85714285714286,74.87179487179488,195.0,206,515,,4.375,0.0,0.0,62.0,1,1.0,256.0,,,
2013,WR,12,Josh Boyce,historical_oof,,,102,4.718676641156464,60.1904761904762,66.15384615384615,195.0,254,627,,0.659375,0.0,0.0,136.0,1,1.0,256.0,,,
2013,WR,13,Kenny Stills,historical_oof,,,144,4.537743112244898,59.238095238095234,65.12820512820512,195.0,263,644,,9.40625,0.0,0.0,37.0,1,1.0,256.0,,,
2013,WR,14,Chris Harper,historical_oof,,,123,3.989668030045346,55.23809523809524,60.51282051282051,195.0,287,703,,0.0,0.0,0.0,188.0,1,1.0,256.0,,,
2013,WR,15,Marquess Wilson,historical_oof,,,236,3.3954376977040828,46.095238095238095,49.74358974358975,195.0,341,847,,3.66875,0.0,0.0,86.0,1,1.0,256.0,,,
2013,WR,16,Ace Sanders,historical_oof,,,101,3.158006785714285,42.66666666666667,46.15384615384615,195.0,363,898,,3.816875,0.0,0.0,63.0,1,1.0,256.0,,,
2013,WR,17,Marquise Goodwin,historical_oof,,,78,3.1346394897959176,42.095238095238095,45.64102564102564,195.0,366,905,,2.1437500000000003,0.0,0.0,101.0,1,1.0,256.0,,,
2013,WR,18,Tavarres King,historical_oof,,,161,2.7887843920068023,36.19047619047619,38.46153846153847,195.0,402,997,,0.103125,0.0,0.0,179.0,1,1.0,256.0,,,
2013,WR,19,Cobi Hamilton,historical_oof,,,197,2.695247852891156,34.095238095238095,35.8974358974359,195.0,414,1024,,0.0,0.0,0.0,,1,1.0,256.0,,,
2013,WR,20,Aaron Mellette,historical_oof,,,238,2.6535122767857144,33.33333333333333,34.87179487179487,195.0,418,1038,,0.0,0.0,0.0,,1,1.0,256.0,,,
2013,WR,21,Alan Bonner,historical_oof,,,195,2.3707477267573687,29.904761904761905,31.28205128205128,195.0,438,1090,,0.0,0.0,0.0,,1,1.0,256.0,,,
2013,WR,22,Denard Robinson,historical_oof,,,135,2.2961850425170054,28.57142857142857,29.230769230769237,195.0,446,1113,,5.675000000000001,0.0,0.0,,1,1.0,256.0,,,
2013,WR,23,Justin Brown,historical_oof,,,186,2.252480297619047,27.42857142857143,28.717948717948715,195.0,453,1131,,0.60625,0.0,0.0,138.0,1,1.0,256.0,,,
2013,WR,24,Charles Johnson,historical_oof,,,216,1.4727528231292493,14.476190476190476,14.358974358974358,195.0,532,1326,,3.534375,0.0,0.0,83.0,1,1.0,256.0,,,
2013,WR,25,Corey Fuller,historical_oof,,,171,1.4372708439625843,13.523809523809524,13.846153846153848,195.0,538,1339,,1.5875,0.0,0.0,114.0,1,1.0,256.0,,,
2013,WR,26,Kevin Dorsey,historical_oof,,,224,1.1542386607142856,4.9523809523809526,6.666666666666667,195.0,593,1471,,0.04375,0.0,0.0,187.0,1,1.0,256.0,,,
2013,WR,27,Brice Butler,historical_oof,,,209,0.7359685501700679,0.9523809523809524,2.051282051282051,195.0,621,1537,,3.2750000000000004,0.0,0.0,94.0,1,1.0,256.0,,,
2013,TE,1,Tyler Eifert,historical_oof,,,21,8.894850613503559,99.13793103448276,100.0,79.0,3,16,,8.968749999999998,1.0,0.0,7.0,1,1.0,117.0,,,
2013,TE,2,Zach Ertz,historical_oof,,,35,8.61194729814828,97.84482758620688,100.0,79.0,7,36,,9.828125,1.0,0.0,10.0,1,1.0,117.0,,,
2013,TE,3,Gavin Escobar,historical_oof,,,47,7.993924601123083,95.25862068965516,100.0,79.0,16,80,,2.434375,0.0,0.0,50.0,1,1.0,117.0,,,
2013,TE,4,Vance McDonald,historical_oof,,,55,6.823413247437088,89.22413793103449,93.67088607594935,79.0,31,174,,3.1406250000000004,0.0,0.0,31.0,1,1.0,117.0,,,
2013,TE,5,Travis Kelce,historical_oof,,,63,4.769023162858964,77.15517241379311,82.27848101265823,79.0,65,356,,11.459375,1.0,0.0,7.0,1,1.0,117.0,,,
2013,TE,6,Dion Sims,historical_oof,,,106,3.618552654706405,62.5,74.68354430379746,79.0,107,583,,3.0968750000000003,0.0,0.0,35.0,1,1.0,117.0,,,
2013,TE,7,Jordan Reed,historical_oof,,,85,2.988067578730796,50.43103448275862,55.69620253164557,79.0,139,777,,11.215625,1.0,1.0,3.0,1,1.0,117.0,,,
2013,TE,8,Levine Toilolo,historical_oof,,,133,2.682032125037661,46.12068965517241,51.89873417721519,79.0,153,845,,2.915625,0.0,0.0,34.0,1,1.0,117.0,,,
2013,TE,9,Nick Kasa,historical_oof,,,172,1.6305592349317342,26.29310344827586,30.37974683544304,79.0,208,1148,,0.246875,0.0,0.0,89.0,1,1.0,117.0,,,
2013,TE,10,Luke Willson,historical_oof,,,158,1.6263810330542467,25.86206896551724,30.37974683544304,79.0,209,1157,,4.04375,0.0,0.0,29.0,1,1.0,117.0,,,
2013,TE,11,Mychal Rivera,historical_oof,,,184,1.5426535162060169,24.568965517241377,30.37974683544304,79.0,213,1179,,7.378125,0.0,0.0,17.0,1,1.0,117.0,,,
2013,TE,12,Ryan Griffin,historical_oof,,,201,0.9866772190111476,16.379310344827587,16.455696202531644,79.0,235,1300,,3.328125,0.0,0.0,43.0,1,1.0,117.0,,,
2013,TE,13,Chris Gragg,historical_oof,,,222,0.9784866581830868,15.948275862068966,16.455696202531644,79.0,236,1305,,1.4,0.0,0.0,64.0,1,1.0,117.0,,,
2013,TE,14,Justice Cunningham,historical_oof,,,254,0.5052699750646182,6.896551724137931,7.59493670886076,79.0,260,1439,,0.04375,0.0,0.0,110.0,1,1.0,117.0,,,
2013,TE,15,D.C. Jefferson,historical_oof,,,219,0.4682847044522937,4.741379310344827,3.79746835443038,79.0,266,1474,,0.0,0.0,0.0,,1,1.0,117.0,,,
2013,TE,16,Michael Williams,historical_oof,,,211,0.4507885430442573,4.310344827586207,3.79746835443038,79.0,267,1481,,0.175,0.0,0.0,95.0,1,1.0,117.0,,,
2014,QB,1,Blake Bortles,historical_oof,,,3,12.868072597597552,89.20454545454545,100.0,71.0,27,175,,18.350625,1.0,1.0,4.0,1,1.0,109.0,,,
2014,QB,2,Johnny Manziel,historical_oof,,,22,10.177201293951155,79.54545454545455,87.32394366197182,71.0,46,318,,3.340625,0.0,0.0,33.0,1,1.0,109.0,,,
2014,QB,3,Teddy Bridgewater,historical_oof,,,32,10.019151896761969,78.97727272727273,87.32394366197182,71.0,47,326,,11.878125,0.0,0.0,22.0,1,1.0,109.0,,,
2014,QB,4,Derek Carr,historical_oof,,,36,8.920533224410294,75.56818181818183,85.91549295774648,71.0,53,378,,16.8675,1.0,0.0,11.0,1,1.0,109.0,,,
2014,QB,5,Jimmy Garoppolo,historical_oof,,,62,4.2172590396971525,66.47727272727273,77.46478873239437,71.0,75,523,,1.505,0.0,0.0,40.0,1,1.0,109.0,,,
2014,QB,6,Zach Mettenberger,historical_oof,,,178,1.4085510819766145,32.38636363636363,29.577464788732392,71.0,145,1051,,3.5337500000000004,0.0,0.0,38.0,1,1.0,109.0,,,
2014,QB,7,David Fales,historical_oof,,,183,1.0103190404327131,20.454545454545457,15.492957746478872,71.0,171,1236,,0.0275,0.0,0.0,63.0,1,1.0,109.0,,,
2014,QB,8,Logan Thomas,historical_oof,,,120,0.9292672378354516,17.613636363636363,11.267605633802818,71.0,178,1280,,0.22625,0.0,0.0,,1,1.0,109.0,,,
2014,QB,9,Aaron Murray,historical_oof,,,163,0.8207020153693183,11.363636363636363,5.633802816901409,71.0,189,1371,,0.0,0.0,0.0,,1,1.0,109.0,,,
2014,QB,10,A.J. McCarron,historical_oof,,,164,0.7670699042334886,9.090909090909092,5.633802816901409,71.0,193,1408,,1.7268750000000002,0.0,0.0,39.0,1,1.0,109.0,,,
2014,QB,11,Garrett Gilbert,historical_oof,,,214,0.5978025697464607,3.977272727272727,0.0,71.0,204,1488,,0.0,0.0,0.0,,1,1.0,109.0,,,
2014,QB,12,Keith Wenning,historical_oof,,,194,0.4104283838945529,1.1363636363636365,0.0,71.0,209,1535,,0.0,0.0,0.0,,1,1.0,109.0,,,
2014,QB,13,Tom Savage,historical_oof,,,135,0.3425022379660242,0.5681818181818182,0.0,71.0,210,1542,,0.56625,0.0,0.0,46.0,1,1.0,109.0,,,
2014,RB,1,Bishop Sankey,historical_oof,,,54,7.235467068802311,77.7479892761394,80.48780487804879,164.0,96,346,,4.85625,0.0,0.0,46.0,1,1.0,208.0,,,
2014,RB,2,Jeremy Hill,historical_oof,,,55,6.968361991807653,75.06702412868633,77.4390243902439,164.0,106,383,,12.099999999999998,1.0,0.0,11.0,1,1.0,208.0,,,
2014,RB,3,Terrance West,historical_oof,,,94,6.638917443306077,72.92225201072387,75.0,164.0,114,415,,8.865625,0.0,0.0,23.0,1,1.0,208.0,,,
2014,RB,4,Carlos Hyde,historical_oof,,,57,6.613087285234911,72.65415549597856,75.0,164.0,115,420,,8.54375,0.0,0.0,18.0,1,1.0,208.0,,,
2014,RB,5,Charles Sims,historical_oof,,,69,6.379061868193723,71.84986595174263,73.78048780487805,164.0,118,430,,7.746874999999999,0.0,0.0,17.0,1,1.0,208.0,,,
2014,RB,6,Jerick McKinnon,historical_oof,,,96,6.273646415379746,71.31367292225201,73.78048780487805,164.0,121,440,,7.584375,0.0,0.0,27.0,1,1.0,208.0,,,
